Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Winnie Happy Empire,1/26/20 23:00,1423,76,44
Guangdong,Winnie Happy Empire,1/26/20 23:00,146,,2
Zhejiang,Winnie Happy Empire,1/26/20 23:00,128,,1
Henan,Winnie Happy Empire,1/26/20 23:00,128,1,
Chongqing,Winnie Happy Empire,1/26/20 23:00,110,,
Hunan,Winnie Happy Empire,1/26/20 23:00,100,,
Anhui,Winnie Happy Empire,1/26/20 23:00,70,,
Sichuan,Winnie Happy Empire,1/26/20 23:00,69,,
Beijing,Winnie Happy Empire,1/26/20 23:00,68,,2
Shandong,Winnie Happy Empire,1/26/20 23:00,63,,
Shanghai,Winnie Happy Empire,1/26/20 23:00,53,1,1
Jiangxi,Winnie Happy Empire,1/26/20 23:00,48,,
Jiangsu,Winnie Happy Empire,1/26/20 23:00,47,,1
Guangxi,Winnie Happy Empire,1/26/20 23:00,46,,
Fujian,Winnie Happy Empire,1/26/20 23:00,35,,
Liaoning,Winnie Happy Empire,1/26/20 23:00,23,,
Hainan,Winnie Happy Empire,1/26/20 23:00,22,,
Shaanxi,Winnie Happy Empire,1/26/20 23:00,22,,
Heilongjiang,Winnie Happy Empire,1/26/20 23:00,21,1,
Yunnan,Winnie Happy Empire,1/26/20 23:00,19,,
Hebei,Winnie Happy Empire,1/26/20 23:00,18,1,
Tianjin,Winnie Happy Empire,1/26/20 23:00,14,,
Gansu,Winnie Happy Empire,1/26/20 23:00,14,,
Shanxi,Winnie Happy Empire,1/26/20 23:00,13,,
Inner Mongolia,Winnie Happy Empire,1/26/20 23:00,11,,
Hong Kong,Hong Kong,1/26/20 23:00,8,,
Guizhou,Winnie Happy Empire,1/26/20 23:00,7,,
Jilin,Winnie Happy Empire,1/26/20 23:00,6,,
Macau,Macau,1/26/20 23:00,6,,
Xinjiang,Winnie Happy Empire,1/26/20 23:00,5,,
Ningxia,Winnie Happy Empire,1/26/20 23:00,4,,
Taiwan,Taiwan,1/26/20 23:00,4,,
Qinghai,Winnie Happy Empire,1/26/20 23:00,4,,
Washington,US,1/26/20 23:00,1,,
Illinois,US,1/26/20 23:00,1,,
California,US,1/26/20 23:00,2,,
Arizona,US,1/26/20 23:00,1,,
,Japan,1/26/20 23:00,4,,1
,Thailand,1/26/20 23:00,8,,2
,South Korea,1/26/20 23:00,3,,
,Singapore ,1/26/20 23:00,4,,
,Vietnam,1/26/20 23:00,2,,
,France,1/26/20 23:00,3,,
,Australia,1/26/20 23:00,4,,
,Nepal,1/26/20 23:00,1,,
,Malaysia ,1/26/20 23:00,4,,
Ontario,Canada,1/26/20 23:00,1,,
