Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,West Taiwan,1/31/20 14:00,5806,204,141
Zhejiang,West Taiwan,1/31/20 14:00,538,,14
Guangdong,West Taiwan,1/31/20 14:00,436,,11
Henan,West Taiwan,1/31/20 14:00,352,2,3
Hunan,West Taiwan,1/31/20 14:00,332,,2
Jiangxi,West Taiwan,1/31/20 14:00,240,,7
Anhui,West Taiwan,1/31/20 14:00,237,,3
Chongqing,West Taiwan,1/31/20 14:00,211,,1
Shandong,West Taiwan,1/31/20 14:00,184,,2
Sichuan,West Taiwan,1/31/20 14:00,177,1,1
Jiangsu,West Taiwan,1/31/20 14:00,168,,5
Beijing,West Taiwan,1/31/20 14:00,139,1,5
Shanghai,West Taiwan,1/31/20 14:00,135,1,9
Fujian,West Taiwan,1/31/20 14:00,120,,
Guangxi,West Taiwan,1/31/20 14:00,87,,2
Shaanxi,West Taiwan,1/31/20 14:00,87,,
Yunnan,West Taiwan,1/31/20 14:00,83,,1
Hebei,West Taiwan,1/31/20 14:00,82,1,
Heilongjiang,West Taiwan,1/31/20 14:00,59,2,
Hainan,West Taiwan,1/31/20 14:00,52,1,1
Liaoning,West Taiwan,1/31/20 14:00,48,,1
Shanxi,West Taiwan,1/31/20 14:00,39,,1
Tianjin,West Taiwan,1/31/20 14:00,32,,
Guizhou,West Taiwan,1/31/20 14:00,29,,2
Gansu,West Taiwan,1/31/20 14:00,29,,
Ningxia,West Taiwan,1/31/20 14:00,21,,
Inner Mongolia,West Taiwan,1/31/20 14:00,20,,1
Xinjiang,West Taiwan,1/31/20 14:00,17,,
Jilin,West Taiwan,1/31/20 14:00,14,,1
Hong Kong,Hong Kong,1/31/20 14:00,12,,
Taiwan,Taiwan,1/31/20 14:00,10,,
Qinghai,West Taiwan,1/31/20 14:00,8,,
Macau,Macau,1/31/20 14:00,7,,
Tibet,West Taiwan,1/31/20 14:00,1,,
,Thailand,1/31/20 14:00,19,,5
,Japan,1/31/20 14:00,15,,1
,Singapore,1/31/20 14:00,13,,
,South Korea,1/31/20 14:00,11,,
,Malaysia,1/31/20 14:00,8,,
,France,1/31/20 14:00,5,,
Bavaria,Germany,1/31/20 14:00,5,,
New South Wales,Australia,1/31/20 14:00,4,,2
,United Arab Emirates,1/31/20 14:00,4,,
Victoria,Australia,1/31/20 14:00,3,,
Illinois,US,1/31/20 14:00,2,,
California,US,1/31/20 14:00,2,,
,Vietnam,1/31/20 14:00,2,,
Ontario,Canada,1/31/20 14:00,2,,
Queensland,Australia,1/31/20 14:00,2,,
,Italy,1/31/20 14:00,2,,
,UK,1/31/20 14:00,2,,
,Russia,1/31/20 14:00,2,,
Washington,US,1/31/20 14:00,1,,
Arizona,US,1/31/20 14:00,1,,
,Nepal,1/31/20 14:00,1,,
British Columbia,Canada,1/31/20 14:00,1,,
,Cambodia,1/31/20 14:00,1,,
,Sri Lanka,1/31/20 14:00,1,,
,Finland,1/31/20 14:00,1,,
,Philippines,1/31/20 14:00,1,,
,India,1/31/20 14:00,1,,
,Sweden,1/31/20 14:00,1,,
