FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-10-13 04:24:02,33.93911,67.709953,39870,1481,33118,5273,Afghanistan,102.41895486889617,3.709556057185854
,,,Albania,2020-10-13 04:24:02,41.1533,20.1683,15570,424,9585,5561,Albania,541.0382931405935,2.723185613359024
,,,Algeria,2020-10-13 04:24:02,28.0339,1.6596,53325,1809,37382,14034,Algeria,121.37681651038494,3.392405063291139
,,,Andorra,2020-10-13 04:24:02,42.5063,1.5218,2995,57,1928,1010,Andorra,3876.2699799391694,1.9031719532554257
,,,Angola,2020-10-13 04:24:02,-11.2027,17.8739,6488,219,2744,3525,Angola,19.740604561491434,3.375462392108508
,,,Antigua and Barbuda,2020-10-13 04:24:02,17.0608,-61.7964,111,3,97,11,Antigua and Barbuda,113.34858263213788,2.7027027027027026
,,,Argentina,2020-10-13 04:24:02,-38.4161,-63.6167,903730,24186,732582,146962,Argentina,1999.5894749193048,2.6762417978821107
,,,Armenia,2020-10-13 04:24:02,40.0691,45.0382,56821,1026,45891,9904,Armenia,1917.5333436373908,1.8056704387462381
,,Australian Capital Territory,Australia,2020-10-13 04:24:02,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-10-13 04:24:02,-33.8688,151.2093,4295,53,0,1108,"New South Wales, Australia",52.90711998029071,1.2339930151338765
,,Northern Territory,Australia,2020-10-13 04:24:02,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-10-13 04:24:02,-27.4698,153.0251,1161,6,1154,1,"Queensland, Australia",22.69572866777441,0.5167958656330749
,,South Australia,Australia,2020-10-13 04:24:02,-34.9285,138.6007,475,4,467,4,"South Australia, Australia",27.04241389126103,0.8421052631578947
,,Tasmania,Australia,2020-10-13 04:24:02,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-10-13 04:24:02,-37.8136,144.9631,20307,811,19243,253,"Victoria, Australia",306.2942125823919,3.993696754813611
,,Western Australia,Australia,2020-10-13 04:24:02,-31.9505,115.8605,696,9,671,16,"Western Australia, Australia",26.457842317342052,1.293103448275862
,,,Austria,2020-10-13 04:24:02,47.5162,14.5501,56298,855,44065,11378,Austria,625.0888257239296,1.5187040392198656
,,,Azerbaijan,2020-10-13 04:24:02,40.1431,47.5769,42104,609,39404,2091,Azerbaijan,415.2606104540063,1.4464183925517766
,,,Bahamas,2020-10-13 04:24:02,25.025885,-78.035889,5163,108,2978,2077,Bahamas,1312.911953779803,2.0918070889018012
,,,Bahrain,2020-10-13 04:24:02,26.0275,50.55,75948,280,71687,3981,Bahrain,4463.373223639399,0.3686733027861168
,,,Bangladesh,2020-10-13 04:24:02,23.685,90.3563,379738,5555,294391,79792,Bangladesh,230.57831238580815,1.4628507023263408
,,,Barbados,2020-10-13 04:24:02,13.1939,-59.5432,208,7,186,15,Barbados,72.38030281413225,3.3653846153846154
,,,Belarus,2020-10-13 04:24:02,53.7098,27.9534,83998,901,77423,5674,Belarus,888.9315962490849,1.0726445867758756
,,,Belgium,2020-10-13 04:24:02,50.8333,4.469936,165880,10211,20324,135345,Belgium,1431.2812434855475,6.155654690137449
,,,Belize,2020-10-13 04:24:02,17.1899,-88.4976,2569,37,1566,966,Belize,646.0926359523263,1.44024912417283
,,,Benin,2020-10-13 04:24:02,9.3077,2.3158,2411,41,1973,397,Benin,19.88749173279196,1.7005391953546247
,,,Bhutan,2020-10-13 04:24:02,27.5142,90.4336,309,0,291,18,Bhutan,40.04603349870142,0.0
,,,Bolivia,2020-10-13 04:24:02,-16.2902,-63.5887,138695,8326,101523,28846,Bolivia,1188.16632769438,6.003100328057969
,,,Bosnia and Herzegovina,2020-10-13 04:24:02,43.9159,17.6791,30837,936,23587,6314,Bosnia and Herzegovina,939.9188921045533,3.035314719330674
,,,Botswana,2020-10-13 04:24:02,-22.3285,24.6849,3515,20,853,2642,Botswana,149.4711104023813,0.5689900426742532
,,Acre,Brazil,2020-10-13 04:24:02,-9.0238,-70.812,29063,675,27176,1212,"Acre, Brazil",3295.367572440146,2.3225406874720433
,,Alagoas,Brazil,2020-10-13 04:24:02,-9.5713,-36.782,88880,2144,85557,1179,"Alagoas, Brazil",2663.185269061716,2.412241224122412
,,Amapa,Brazil,2020-10-13 04:24:02,0.902,-52.003,49424,726,36905,11793,"Amapa, Brazil",5843.938557295405,1.4689219812236969
,,Amazonas,Brazil,2020-10-13 04:24:02,-3.4168,-65.8561,147465,4247,120012,23206,"Amazonas, Brazil",3558.0057602705397,2.8800054250161056
,,Bahia,Brazil,2020-10-13 04:24:02,-12.5797,-41.7007,326634,7159,311054,8421,"Bahia, Brazil",2196.144654524448,2.1917497872236202
,,Ceara,Brazil,2020-10-13 04:24:02,-5.4984,-39.3206,260222,9135,223281,27806,"Ceara, Brazil",2849.5376408304883,3.510464142155544
,,Distrito Federal,Brazil,2020-10-13 04:24:02,-15.7998,-47.8645,200412,3439,189807,7166,"Distrito Federal, Brazil",6646.57337258247,1.7159651118695487
,,Espirito Santo,Brazil,2020-10-13 04:24:02,-19.1834,-40.3089,139755,3659,127835,8261,"Espirito Santo, Brazil",3477.6604083460866,2.6181531966655935
,,Goias,Brazil,2020-10-13 04:24:02,-15.827,-49.8362,229071,5205,218177,5689,"Goias, Brazil",3263.8849508018548,2.272221276372828
,,Maranhao,Brazil,2020-10-13 04:24:02,-4.9609,-45.2744,178890,3876,167126,7888,"Maranhao, Brazil",2528.4158808092684,2.1666946168036225
,,Mato Grosso,Brazil,2020-10-13 04:24:02,-12.6819,-56.9211,131532,3581,112218,15733,"Mato Grosso, Brazil",3774.810831846257,2.722531399203236
,,Mato Grosso do Sul,Brazil,2020-10-13 04:24:02,-20.7722,-54.7852,74839,1440,68629,4770,"Mato Grosso do Sul, Brazil",2693.032638523548,1.9241304667352583
,,Minas Gerais,Brazil,2020-10-13 04:24:02,-18.5122,-44.555,323967,8130,286280,29557,"Minas Gerais, Brazil",1530.3991616715382,2.509514857994796
,,Para,Brazil,2020-10-13 04:24:02,-1.9981,-54.9306,237958,6656,221997,9305,"Para, Brazil",2766.0320137535577,2.7971322670387213
,,Paraiba,Brazil,2020-10-13 04:24:02,-7.24,-36.782,125933,2930,101073,21930,"Paraiba, Brazil",3134.121942885329,2.326634003795669
,,Parana,Brazil,2020-10-13 04:24:02,-25.2521,-52.0215,193974,4784,140100,49090,"Parana, Brazil",1696.4730582772004,2.4663099178240384
,,Pernambuco,Brazil,2020-10-13 04:24:02,-8.8137,-36.9541,153222,8414,131135,13673,"Pernambuco, Brazil",1603.2317851358434,5.491378522666458
,,Piaui,Brazil,2020-10-13 04:24:02,-7.7183,-42.7289,102500,2230,99255,1015,"Piaui, Brazil",3131.466286939464,2.175609756097561
,,Rio Grande do Norte,Brazil,2020-10-13 04:24:02,-5.4026,-36.9541,73071,2420,42040,28611,"Rio Grande do Norte, Brazil",2083.6630449009413,3.3118473813140645
,,Rio Grande do Sul,Brazil,2020-10-13 04:24:02,-30.0346,-51.2177,214584,5148,198688,10748,"Rio Grande do Sul, Brazil",1886.0815000897846,2.39906050777318
,,Rio de Janeiro,Brazil,2020-10-13 04:24:02,-22.9068,-43.1729,283858,19312,258928,5618,"Rio de Janeiro, Brazil",1644.129378243531,6.803401700850425
,,Rondonia,Brazil,2020-10-13 04:24:02,-11.5057,-63.5806,67973,1398,60189,6386,"Rondonia, Brazil",3824.670483478456,2.056698983419887
,,Roraima,Brazil,2020-10-13 04:24:02,-2.7376,-62.0751,52659,670,48508,3481,"Roraima, Brazil",8693.032400567221,1.272337112364458
,,Santa Catarina,Brazil,2020-10-13 04:24:02,-27.2423,-50.2189,228008,2918,213495,11595,"Santa Catarina, Brazil",3182.341194184671,1.2797796568541455
,,Sao Paulo,Brazil,2020-10-13 04:24:02,-23.5505,-46.6333,1038344,37279,908199,92866,"Sao Paulo, Brazil",2261.248920899908,3.590235991155147
,,Sergipe,Brazil,2020-10-13 04:24:02,-10.5741,-37.3857,79975,2102,73030,4843,"Sergipe, Brazil",3479.1464378064784,2.628321350422007
,,Tocantins,Brazil,2020-10-13 04:24:02,-10.1753,-48.2982,71195,1012,55699,14484,"Tocantins, Brazil",4526.450441423492,1.421448135402767
,,,Brunei,2020-10-13 04:24:02,4.5353,114.7277,146,3,143,0,Brunei,33.372725340184644,2.0547945205479454
,,,Bulgaria,2020-10-13 04:24:02,42.7339,25.4858,24989,915,15975,8099,Bulgaria,359.6344218022882,3.661611108887911
,,,Burkina Faso,2020-10-13 04:24:02,12.2383,-1.5616,2294,63,1571,660,Burkina Faso,10.974355314032564,2.746294681778553
,,,Burma,2020-10-13 04:24:02,21.9162,95.956,29314,664,10260,18390,Burma,53.876329691672794,2.2651292897591593
,,,Burundi,2020-10-13 04:24:02,-3.3731,29.9189,525,1,472,52,Burundi,4.4151851758097305,0.19047619047619047
,,,Cabo Verde,2020-10-13 04:24:02,16.5388,-23.0418,7155,75,6075,1005,Cabo Verde,1286.8982783801089,1.0482180293501049
,,,Cambodia,2020-10-13 04:24:02,11.55,104.9167,283,0,278,5,Cambodia,1.692687905254456,0.0
,,,Cameroon,2020-10-13 04:24:02,3.848,11.5021,21203,423,20117,663,Cameroon,79.87308305354084,1.9950007074470595
,,Alberta,Canada,2020-10-13 04:24:02,53.9333,-116.5765,19995,283,17488,2224,"Alberta, Canada",453.0781442535552,1.415353838459615
,,British Columbia,Canada,2020-10-13 04:24:02,53.7267,-127.6476,10185,245,8534,1406,"British Columbia, Canada",199.27930741195757,2.4054982817869415
,,Diamond Princess,Canada,2020-10-13 04:24:02,,,0,1,0,,"Diamond Princess, Canada",,
,,Grand Princess,Canada,2020-10-13 04:24:02,,,13,0,13,0,"Grand Princess, Canada",,0.0
,,Manitoba,Canada,2020-10-13 04:24:02,53.7609,-98.8139,2655,34,1490,1131,"Manitoba, Canada",192.73809325039184,1.28060263653484
,,New Brunswick,Canada,2020-10-13 04:24:02,46.5653,-66.4619,278,2,200,76,"New Brunswick, Canada",35.64134549925448,0.7194244604316546
,,Newfoundland and Labrador,Canada,2020-10-13 04:24:02,53.1355,-57.6604,283,4,270,9,"Newfoundland and Labrador, Canada",54.28059037334689,1.4134275618374559
,,Northwest Territories,Canada,2020-10-13 04:24:02,64.8255,-124.8457,5,0,5,0,"Northwest Territories,Canada",11.134865490824868,0.0
,,Nova Scotia,Canada,2020-10-13 04:24:02,44.682,-63.7443,1092,65,1023,4,"Nova Scotia, Canada",111.71846945696844,5.9523809523809526
,,Nunavut,Canada,2020-10-13 04:24:02,70.2998,-83.1076,0,0,0,0,"Nunavut, Canada",,
,,Ontario,Canada,2020-10-13 04:24:02,51.2538,-85.3232,61678,3056,53087,5535,"Ontario, Canada",419.2409277243405,4.954765070203314
,,Prince Edward Island,Canada,2020-10-13 04:24:02,46.5107,-63.4168,63,0,58,5,"Prince Edward Island, Canada",39.833584137381614,0.0
,,Quebec,Canada,2020-10-13 04:24:02,52.9399,-73.5491,86976,6005,72857,8154,"Quebec, Canada",1018.731799785281,6.858213760117733
,,Saskatchewan,Canada,2020-10-13 04:24:02,52.9399,-106.4509,2140,25,1900,215,"Saskatchewan, Canada",181.1002432159341,1.1682242990654206
,,Yukon,Canada,2020-10-13 04:24:02,64.2823,-135.0,15,0,15,0,"Yukon, Canada",36.515896586980865,0.0
,,,Central African Republic,2020-10-13 04:24:02,6.6111,20.9394,4854,62,1924,2868,Central African Republic,100.50180505714151,1.277297074577668
,,,Chad,2020-10-13 04:24:02,15.4542,18.7322,1308,92,1117,99,Chad,7.963053865249907,7.033639143730887
,,Antofagasta,Chile,2020-10-13 04:24:02,-23.6509,-70.3975,20603,511,19547,545,"Antofagasta, Chile",3391.2505308344885,2.480221326991215
,,Araucania,Chile,2020-10-13 04:24:02,-38.9489,-72.3311,9255,128,7891,1236,"Araucania, Chile",966.8583320100624,1.3830361966504592
,,Arica y Parinacota,Chile,2020-10-13 04:24:02,-18.594,-69.4785,8823,158,8119,546,"Arica y Parinacota, Chile",3902.8080046711607,1.7907741131134536
,,Atacama,Chile,2020-10-13 04:24:02,-27.5661,-70.0503,7420,76,7041,303,"Atacama, Chile",2567.97164848552,1.0242587601078168
,,Aysen,Chile,2020-10-13 04:24:02,-45.9864,-73.7669,714,1,528,185,"Aysen, Chile",692.1421508753563,0.1400560224089636
,,Biobio,Chile,2020-10-13 04:24:02,-37.4464,-72.1416,25761,383,23691,1687,"Biobio, Chile",1654.735178779616,1.486743527036994
,,Coquimbo,Chile,2020-10-13 04:24:02,-29.959,-71.3389,12338,227,11851,260,"Coquimbo, Chile",1628.5939814093713,1.8398443832063545
,,Los Lagos,Chile,2020-10-13 04:24:02,-41.9198,-72.1416,11245,105,9613,1527,"Los Lagos, Chile",1356.9315126679119,0.9337483325922632
,,Los Rios,Chile,2020-10-13 04:24:02,-40.231,-72.3311,2465,25,1962,478,"Los Rios, Chile",640.5309260803925,1.0141987829614605
,,Magallanes,Chile,2020-10-13 04:24:02,-52.368,-70.9863,10769,108,9207,1454,"Magallanes, Chile",6466.586202134113,1.0028786331135666
,,Maule,Chile,2020-10-13 04:24:02,-35.5183,-71.6885,17227,369,15762,1096,"Maule, Chile",1648.5956265850039,2.141986416671504
,,Metropolitana,Chile,2020-10-13 04:24:02,-33.4376,-70.6505,290908,9517,278093,3298,"Metropolitana, Chile",4089.9177933665583,3.2714810180538176
,,Nuble,Chile,2020-10-13 04:24:02,-36.7226,-71.7622,6812,135,6364,313,"Nuble, Chile",1417.3683805338644,1.9817968291250734
,,OHiggins,Chile,2020-10-13 04:24:02,-34.5755,-71.0022,17353,441,16222,511,"OHiggins, Chile",1883.6483317023035,2.5413473174667205
,,Tarapaca,Chile,2020-10-13 04:24:02,-19.9232,-69.5132,12235,235,11640,360,"Tarapaca, Chile",3701.317166730196,1.9207192480588475
,,Unknown,Chile,2020-10-13 04:24:02,,,90,1,52,37,"Unknown, Chile",,1.1111111111111112
,,Valparaiso,Chile,2020-10-13 04:24:02,-33.0472,-71.6127,28814,956,26851,1007,"Valparaiso, Chile",1586.7596379099753,3.3178316096342058
,,Anhui,China,2020-10-13 04:24:02,31.8257,117.2264,991,6,985,0,"Anhui, China",1.5670461733080334,0.6054490413723511
,,Beijing,China,2020-10-13 04:24:02,40.1824,116.4142,937,9,927,1,"Beijing, China",4.350046425255339,0.96051227321238
,,Chongqing,China,2020-10-13 04:24:02,30.0572,107.874,585,6,578,1,"Chongqing, China",1.885880077369439,1.0256410256410255
,,Fujian,China,2020-10-13 04:24:02,26.0789,117.9874,416,1,406,9,"Fujian, China",1.0555696523724942,0.2403846153846154
,,Gansu,China,2020-10-13 04:24:02,35.7518,104.2861,170,2,168,0,"Gansu, China",0.6446719757299962,1.1764705882352942
,,Guangdong,China,2020-10-13 04:24:02,23.3417,113.4244,1863,8,1825,30,"Guangdong, China",1.6419883659439451,0.4294149221685454
,,Guangxi,China,2020-10-13 04:24:02,23.8298,108.7881,260,2,256,2,"Guangxi, China",0.5278116118554608,0.7692307692307693
,,Guizhou,China,2020-10-13 04:24:02,26.8154,106.8748,147,2,145,0,"Guizhou, China",0.4083333333333333,1.3605442176870748
,,Hainan,China,2020-10-13 04:24:02,19.1959,109.7453,171,6,165,0,"Hainan, China",1.8308351177730195,3.508771929824561
,,Hebei,China,2020-10-13 04:24:02,37.8957,114.9042,367,6,358,3,"Hebei, China",0.4857067231339333,1.6348773841961852
,,Heilongjiang,China,2020-10-13 04:24:02,47.862,127.7615,948,13,935,0,"Heilongjiang, China",2.5125894513649616,1.371308016877637
,,Henan,China,2020-10-13 04:24:02,33.882,113.614,1281,22,1255,4,"Henan, China",1.3336803748047892,1.7174082747853239
,,Hong Kong,China,2020-10-13 04:24:02,22.3,114.2,5193,105,4921,167,"Hong Kong, China",69.267817955691,2.021952628538417
,,Hubei,China,2020-10-13 04:24:02,30.9756,112.2707,68139,4512,63627,0,"Hubei, China",115.1580192665202,6.62175846431559
,,Hunan,China,2020-10-13 04:24:02,27.6104,111.7088,1019,4,1015,0,"Hunan, China",1.4770256558921582,0.39254170755642787
,,Inner Mongolia,China,2020-10-13 04:24:02,44.0935,113.9448,270,1,262,7,"Inner Mongolia, China",1.0655090765588002,0.37037037037037035
,,Jiangsu,China,2020-10-13 04:24:02,32.9711,119.455,667,0,664,3,"Jiangsu, China",0.8284685132281704,0.0
,,Jiangxi,China,2020-10-13 04:24:02,27.614,115.7221,935,1,934,0,"Jiangxi, China",2.011617900172117,0.10695187165775401
,,Jilin,China,2020-10-13 04:24:02,43.6661,126.1923,157,2,155,0,"Jilin, China",0.5806213017751479,1.2738853503184713
,,Liaoning,China,2020-10-13 04:24:02,41.2956,122.6085,280,2,269,9,"Liaoning, China",0.6423491626519844,0.7142857142857143
,,Macau,China,2020-10-13 04:24:02,22.1667,113.55,46,0,46,0,"Macau, China",7.084094360136879,0.0
,,Ningxia,China,2020-10-13 04:24:02,37.2692,106.1655,75,0,75,0,"Ningxia, China",1.0901162790697674,0.0
,,Qinghai,China,2020-10-13 04:24:02,35.7452,95.9956,18,0,18,0,"Qinghai, China",0.29850746268656714,0.0
,,Shaanxi,China,2020-10-13 04:24:02,35.1917,108.8701,428,3,399,26,"Shaanxi, China",1.1076604554865424,0.7009345794392523
,,Shandong,China,2020-10-13 04:24:02,36.3427,118.1498,838,7,824,7,"Shandong, China",0.8340798248233303,0.8353221957040573
,,Shanghai,China,2020-10-13 04:24:02,31.202,121.4491,1056,7,985,64,"Shanghai, China",4.356435643564357,0.6628787878787878
,,Shanxi,China,2020-10-13 04:24:02,37.5777,112.2922,208,0,203,5,"Shanxi, China",0.5594405594405595,0.0
,,Sichuan,China,2020-10-13 04:24:02,30.6171,102.7103,723,3,680,40,"Sichuan, China",0.8668025416616713,0.4149377593360996
