FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-08-30 04:28:22,33.93911,67.709953,38143,1402,29063,7678,Afghanistan,97.98259833369215,3.6756416642634298
,,,Albania,2020-08-30 04:28:22,41.1533,20.1683,9279,275,5020,3984,Albania,322.4338035999722,2.963681431188706
,,,Algeria,2020-08-30 04:28:22,28.0339,1.6596,43781,1491,30717,11573,Algeria,99.84027061796455,3.405586898426258
,,,Andorra,2020-08-30 04:28:22,42.5063,1.5218,1124,53,902,169,Andorra,1454.733708664984,4.715302491103203
,,,Angola,2020-08-30 04:28:22,-11.2027,17.8739,2551,107,1041,1403,Angola,7.761757434704786,4.194433555468444
,,,Antigua and Barbuda,2020-08-30 04:28:22,17.0608,-61.7964,94,3,89,2,Antigua and Barbuda,95.98888979658524,3.1914893617021276
,,,Argentina,2020-08-30 04:28:22,-38.4161,-63.6167,401239,8353,287220,105666,Argentina,887.7798472189116,2.0818016194836493
,,,Armenia,2020-08-30 04:28:22,40.0691,45.0382,43626,872,37563,5191,Armenia,1472.242826587438,1.9988080502452665
,,Australian Capital Territory,Australia,2020-08-30 04:28:22,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-08-30 04:28:22,-33.8688,151.2093,4040,52,2994,994,"New South Wales, Australia",49.7659522049766,1.2871287128712872
,,Northern Territory,Australia,2020-08-30 04:28:22,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-08-30 04:28:22,-27.4698,153.0251,1121,6,1084,31,"Queensland, Australia",21.913791418238688,0.5352363960749331
,,South Australia,Australia,2020-08-30 04:28:22,-34.9285,138.6007,463,4,458,1,"South Australia, Australia",26.359237119271285,0.8639308855291576
,,Tasmania,Australia,2020-08-30 04:28:22,-42.8821,147.3272,230,13,216,1,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-08-30 04:28:22,-37.8136,144.9631,19015,524,15324,3167,"Victoria, Australia",286.8067391665033,2.7557191690770444
,,Western Australia,Australia,2020-08-30 04:28:22,-31.9505,115.8605,655,9,641,5,"Western Australia, Australia",24.899262525659548,1.3740458015267176
,,,Austria,2020-08-30 04:28:22,47.5162,14.5501,26985,733,22866,3386,Austria,299.62027003020074,2.716323883639059
,,,Azerbaijan,2020-08-30 04:28:22,40.1431,47.5769,36174,529,33576,2069,Azerbaijan,356.77458964856606,1.462376292364682
,,,Bahamas,2020-08-30 04:28:22,25.025885,-78.035889,2135,50,782,1303,Bahamas,542.9143949873871,2.34192037470726
,,,Bahrain,2020-08-30 04:28:22,26.0275,50.55,51391,189,48275,2927,Bahrain,3020.1876723027913,0.3677686754490086
,,,Bangladesh,2020-08-30 04:28:22,23.685,90.3563,308925,4206,198863,105856,Bangladesh,187.58039794222802,1.3614955086185967
,,,Barbados,2020-08-30 04:28:22,13.1939,-59.5432,170,7,141,22,Barbados,59.1569782615504,4.117647058823529
,,,Belarus,2020-08-30 04:28:22,53.7098,27.9534,71523,671,70207,645,Belarus,756.9115283521429,0.9381597528067894
,,,Belgium,2020-08-30 04:28:22,50.8333,4.469936,84599,9891,18403,56305,Belgium,729.9551598603439,11.691627560609463
,,,Belize,2020-08-30 04:28:22,17.1899,-88.4976,964,13,115,836,Belize,242.44192333905903,1.3485477178423237
,,,Benin,2020-08-30 04:28:22,9.3077,2.3158,2145,40,1738,367,Benin,17.693351209804547,1.8648018648018647
,,,Bhutan,2020-08-30 04:28:22,27.5142,90.4336,195,0,135,60,Bhutan,25.271768712772737,0.0
,,,Bolivia,2020-08-30 04:28:22,-16.2902,-63.5887,115354,4938,56749,53667,Bolivia,988.2096583500306,4.280735821904745
,,,Bosnia and Herzegovina,2020-08-30 04:28:22,43.9159,17.6791,19550,594,12858,6098,Bosnia and Herzegovina,595.888521602102,3.0383631713554986
,,,Botswana,2020-08-30 04:28:22,-22.3285,24.6849,1562,3,199,1403,Botswana,69.44134375166108,0.19206145966709348
,,Acre,Brazil,2020-08-30 04:28:22,-9.0238,-70.812,24601,608,19445,4548,"Acre, Brazil",2789.4345955200783,2.47144425023373
,,Alagoas,Brazil,2020-08-30 04:28:22,-9.5713,-36.782,78483,1870,73053,3560,"Alagoas, Brazil",2351.6513216895887,2.3826815998369075
,,Amapa,Brazil,2020-08-30 04:28:22,0.902,-52.003,42771,659,30816,11296,"Amapa, Brazil",5057.281807099421,1.5407636015056931
,,Amazonas,Brazil,2020-08-30 04:28:22,-3.4168,-65.8561,119859,3634,100894,15331,"Amazonas, Brazil",2891.9337634032936,3.031895810911154
,,Bahia,Brazil,2020-08-30 04:28:22,-12.5797,-41.7007,254790,5302,236659,12829,"Bahia, Brazil",1713.0969113022036,2.0809293928333137
,,Ceara,Brazil,2020-08-30 04:28:22,-5.4984,-39.3206,214094,8382,187820,17892,"Ceara, Brazil",2344.41711952088,3.915102711892907
,,Distrito Federal,Brazil,2020-08-30 04:28:22,-15.7998,-47.8645,159526,2250,143119,14157,"Distrito Federal, Brazil",5290.607667378156,1.4104283941175733
,,Espirito Santo,Brazil,2020-08-30 04:28:22,-19.1834,-40.3089,110025,3129,98540,8356,"Espirito Santo, Brazil",2737.859729013475,2.843899113837764
,,Goias,Brazil,2020-08-30 04:28:22,-15.827,-49.8362,130316,3060,120622,6634,"Goias, Brazil",1856.7886430351048,2.3481383713435036
,,Maranhao,Brazil,2020-08-30 04:28:22,-4.9609,-45.2744,150895,3424,139027,8444,"Maranhao, Brazil",2132.7369575421467,2.269127539017197
,,Mato Grosso,Brazil,2020-08-30 04:28:22,-12.6819,-56.9211,89962,2706,70293,16963,"Mato Grosso, Brazil",2581.8016304363423,3.0079366843778486
,,Mato Grosso do Sul,Brazil,2020-08-30 04:28:22,-20.7722,-54.7852,48023,840,40169,7014,"Mato Grosso do Sul, Brazil",1728.0763559082338,1.749161859942111
,,Minas Gerais,Brazil,2020-08-30 04:28:22,-18.5122,-44.555,212565,5270,175758,31537,"Minas Gerais, Brazil",1004.1433164510908,2.4792416437325056
,,Para,Brazil,2020-08-30 04:28:22,-1.9981,-54.9306,198246,6109,183222,8915,"Para, Brazil",2304.4183536531145,3.0815249740221744
,,Paraiba,Brazil,2020-08-30 04:28:22,-7.24,-36.782,105531,2420,75398,27713,"Paraiba, Brazil",2626.372934454287,2.2931650415517715
,,Parana,Brazil,2020-08-30 04:28:22,-25.2521,-52.0215,128967,3234,85464,40269,"Parana, Brazil",1127.9297272151714,2.50761822791877
,,Pernambuco,Brazil,2020-08-30 04:28:22,-8.8137,-36.9541,124151,7547,105381,11223,"Pernambuco, Brazil",1299.0486311130262,6.078887805978204
,,Piaui,Brazil,2020-08-30 04:28:22,-7.7183,-42.7289,76916,1804,74829,283,"Piaui, Brazil",2349.852301719373,2.345415778251599
,,Rio Grande do Norte,Brazil,2020-08-30 04:28:22,-5.4026,-36.9541,61507,2242,37767,21498,"Rio Grande do Norte, Brazil",1753.9087039006195,3.6451135643097534
,,Rio Grande do Sul,Brazil,2020-08-30 04:28:22,-30.0346,-51.2177,124416,3385,111597,9434,"Rio Grande do Sul, Brazil",1093.5517835214678,2.7207111625514404
,,Rio de Janeiro,Brazil,2020-08-30 04:28:22,-22.9068,-43.1729,222957,16016,200853,6088,"Rio de Janeiro, Brazil",1291.385670951824,7.1834479294213684
,,Rondonia,Brazil,2020-08-30 04:28:22,-11.5057,-63.5806,54496,1125,45583,7788,"Rondonia, Brazil",3066.353444274079,2.064371697005285
,,Roraima,Brazil,2020-08-30 04:28:22,-2.7376,-62.0751,43299,587,11057,31655,"Roraima, Brazil",7147.868548817109,1.3556895078408278
,,Santa Catarina,Brazil,2020-08-30 04:28:22,-27.2423,-50.2189,146404,2218,131550,12636,"Santa Catarina, Brazil",2043.3821628776734,1.5149859293461927
