FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-09-25 04:23:00,33.93911,67.709953,39170,1453,32619,5100,Afghanistan,100.6207791,3.704365586
,,,Albania,2020-09-25 04:23:00,41.1533,20.1683,12921,370,7239,5312,Albania,448.9888109,2.863555452
,,,Algeria,2020-09-25 04:23:00,28.0339,1.6596,50579,1703,35544,13332,Algeria,115.3427525,3.367010024
,,,Andorra,2020-09-25 04:23:00,42.5063,1.5218,1753,53,1203,497,Andorra,2268.815117,3.023388477
,,,Angola,2020-09-25 04:23:00,-11.2027,17.8739,4475,162,1503,2810,Angola,13.61578382,3.620111732
,,,Antigua and Barbuda,2020-09-25 04:23:00,17.0608,-61.7964,97,3,92,2,Antigua and Barbuda,99.052365,3.092783505
,,,Argentina,2020-09-25 04:23:00,-38.4161,-63.6167,678266,14766,536589,126911,Argentina,1500.728707,2.177021994
,,,Armenia,2020-09-25 04:23:00,40.0691,45.0382,48251,945,43266,4040,Armenia,1628.322299,1.958508632
,,Australian Capital Territory,Australia,2020-09-25 04:23:00,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.39570194,2.654867257
,,New South Wales,Australia,2020-09-25 04:23:00,-33.8688,151.2093,4217,53,3116,1048,"New South Wales, Australia",51.94629219,1.256817643
,,Northern Territory,Australia,2020-09-25 04:23:00,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.43648208,0.0
,,Queensland,Australia,2020-09-25 04:23:00,-27.4698,153.0251,1153,6,1141,6,"Queensland, Australia",22.53934122,0.520381613
,,South Australia,Australia,2020-09-25 04:23:00,-34.9285,138.6007,468,4,462,2,"South Australia, Australia",26.64389411,0.854700855
,,Tasmania,Australia,2020-09-25 04:23:00,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051354,5.652173913
,,Victoria,Australia,2020-09-25 04:23:00,-37.8136,144.9631,20118,781,18794,543,"Victoria, Australia",303.4434909,3.882095636
,,Western Australia,Australia,2020-09-25 04:23:00,-31.9505,115.8605,668,9,650,9,"Western Australia, Australia",25.39344636,1.347305389
,,,Austria,2020-09-25 04:23:00,47.5162,14.5501,40816,783,31661,8372,Austria,453.1888435,1.918365347
,,,Azerbaijan,2020-09-25 04:23:00,40.1431,47.5769,39686,581,37255,1850,Azerbaijan,391.4125163,1.46399234
,,,Bahamas,2020-09-25 04:23:00,25.025885,-78.035889,3699,86,1962,1651,Bahamas,940.6277972,2.32495269
,,,Bahrain,2020-09-25 04:23:00,26.0275,50.55,67701,231,60853,6617,Bahrain,3978.706886,0.341206186
,,,Bangladesh,2020-09-25 04:23:00,23.685,90.3563,355384,5072,265092,85220,Bangladesh,215.7904739,1.427188619
,,,Barbados,2020-09-25 04:23:00,13.1939,-59.5432,189,7,174,8,Barbados,65.76864054,3.703703704
,,,Belarus,2020-09-25 04:23:00,53.7098,27.9534,76651,802,73733,2116,Belarus,811.1799779,1.046300766
,,,Belgium,2020-09-25 04:23:00,50.8333,4.469936,108768,9965,19123,79680,Belgium,938.4952875,9.161701971
,,,Belize,2020-09-25 04:23:00,17.1899,-88.4976,1706,22,1019,665,Belize,429.0517855,1.289566237
,,,Benin,2020-09-25 04:23:00,9.3077,2.3158,2325,40,1954,331,Benin,19.17810795,1.720430108
,,,Bhutan,2020-09-25 04:23:00,27.5142,90.4336,263,0,198,65,Bhutan,34.08448806,0.0
,,,Bolivia,2020-09-25 04:23:00,-16.2902,-63.5887,132618,7765,92101,32752,Bolivia,1136.106147,5.855162949
,,,Bosnia and Herzegovina,2020-09-25 04:23:00,43.9159,17.6791,26316,802,19142,6372,Bosnia and Herzegovina,802.1177665,3.047575619
,,,Botswana,2020-09-25 04:23:00,-22.3285,24.6849,2921,16,701,2204,Botswana,124.2119811,0.547757617
,,Acre,Brazil,2020-09-25 04:23:00,-9.0238,-70.812,27556,653,24671,2232,"Acre, Brazil",3124.493302,2.369719843
,,Alagoas,Brazil,2020-09-25 04:23:00,-9.5713,-36.782,85753,2040,82534,1179,"Alagoas, Brazil",2569.488371,2.378925519
,,Amapa,Brazil,2020-09-25 04:23:00,0.902,-52.003,47516,698,35056,11762,"Amapa, Brazil",5618.334908,1.46897887
,,Amazonas,Brazil,2020-09-25 04:23:00,-3.4168,-65.8561,134289,3992,112632,17665,"Amazonas, Brazil",3240.097891,2.972693221
,,Bahia,Brazil,2020-09-25 04:23:00,-12.5797,-41.7007,301248,6455,287486,7307,"Bahia, Brazil",2025.460255,2.142752815
,,Ceara,Brazil,2020-09-25 04:23:00,-5.4984,-39.3206,237108,8882,210648,17578,"Ceara, Brazil",2596.42986,3.7459723
,,Distrito Federal,Brazil,2020-09-25 04:23:00,-15.7998,-47.8645,186945,3164,174838,8943,"Distrito Federal, Brazil",6199.946406,1.692476397
,,Espirito Santo,Brazil,2020-09-25 04:23:00,-19.1834,-40.3089,127328,3458,117243,6627,"Espirito Santo, Brazil",3168.427208,2.715820558
,,Goias,Brazil,2020-09-25 04:23:00,-15.827,-49.8362,195418,4356,184097,6965,"Goias, Brazil",2784.385057,2.229067947
,,Maranhao,Brazil,2020-09-25 04:23:00,-4.9609,-45.2744,170186,3693,160328,6165,"Maranhao, Brazil",2405.394293,2.169978729
,,Mato Grosso,Brazil,2020-09-25 04:23:00,-12.6819,-56.9211,117944,3299,97938,16707,"Mato Grosso, Brazil",3384.85151,2.797090144
,,Mato Grosso do Sul,Brazil,2020-09-25 04:23:00,-20.7722,-54.7852,66426,1217,58667,6542,"Mato Grosso do Sul, Brazil",2390.296317,1.832113931
