FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-10-05 04:23:33,33.93911,67.709953,39341,1462,32852,5027,Afghanistan,101.0600477425945,3.7162248036399683
,,,Albania,2020-10-05 04:23:33,41.1533,20.1683,14266,396,8675,5195,Albania,495.7259017304885,2.7758306462918827
,,,Algeria,2020-10-05 04:23:33,28.0339,1.6596,52136,1760,36578,13798,Algeria,118.89340921719923,3.375786404787479
,,,Andorra,2020-10-05 04:23:33,42.5063,1.5218,2110,53,1540,517,Andorra,2730.8613214262605,2.5118483412322274
,,,Angola,2020-10-05 04:23:33,-11.2027,17.8739,5402,195,2577,2630,Angola,16.436304846050668,3.609774157719363
,,,Antigua and Barbuda,2020-10-05 04:23:33,17.0608,-61.7964,107,3,96,8,Antigua and Barbuda,109.26394902377257,2.803738317757009
,,,Argentina,2020-10-05 04:23:33,-38.4161,-63.6167,798486,21018,636672,140796,Argentina,1766.7270108001462,2.6322314981101735
,,,Armenia,2020-10-05 04:23:33,40.0691,45.0382,52496,977,44672,6847,Armenia,1771.5779449074896,1.8610941786040842
,,Australian Capital Territory,Australia,2020-10-05 04:23:33,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-10-05 04:23:33,-33.8688,151.2093,4235,53,3131,1051,"New South Wales, Australia",52.168021680216796,1.2514757969303423
,,Northern Territory,Australia,2020-10-05 04:23:33,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-10-05 04:23:33,-27.4698,153.0251,1160,6,1148,6,"Queensland, Australia",22.67618023653602,0.5172413793103449
,,South Australia,Australia,2020-10-05 04:23:33,-34.9285,138.6007,471,4,465,2,"South Australia, Australia",26.814688300597783,0.8492569002123143
,,Tasmania,Australia,2020-10-05 04:23:33,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-10-05 04:23:33,-37.8136,144.9631,20220,806,19126,288,"Victoria, Australia",304.98197559540864,3.986152324431256
,,Western Australia,Australia,2020-10-05 04:23:33,-31.9505,115.8605,686,9,660,17,"Western Australia, Australia",26.077700904736567,1.3119533527696794
,,,Austria,2020-10-05 04:23:33,47.5162,14.5501,48146,813,38629,8704,Austria,534.5754130396164,1.6886137996926016
,,,Azerbaijan,2020-10-05 04:23:33,40.1431,47.5769,40691,596,38496,1599,Azerbaijan,401.3245653615802,1.4646973532230714
,,,Bahamas,2020-10-05 04:23:33,25.025885,-78.035889,4409,96,2375,1938,Bahamas,1121.1754414517047,2.1773644817418916
,,,Bahrain,2020-10-05 04:23:33,26.0275,50.55,72662,260,67475,4927,Bahrain,4270.258929479197,0.3578211444771683
,,,Bangladesh,2020-10-05 04:23:33,23.685,90.3563,368690,5348,281656,81686,Bangladesh,223.86992608989246,1.4505411049933548
,,,Barbados,2020-10-05 04:23:33,13.1939,-59.5432,199,7,182,10,Barbados,69.24846278852077,3.5175879396984926
,,,Belarus,2020-10-05 04:23:33,53.7098,27.9534,79852,851,75148,3853,Belarus,845.0554277921132,1.0657215849321244
,,,Belgium,2020-10-05 04:23:33,50.8333,4.469936,130235,10064,19679,100492,Belgium,1123.721441676756,7.727569393788152
,,,Belize,2020-10-05 04:23:33,17.1899,-88.4976,2131,29,1346,756,Belize,535.9374882111357,1.360863444392304
,,,Benin,2020-10-05 04:23:33,9.3077,2.3158,2357,41,1973,343,Benin,19.442064709328346,1.7394993635977938
,,,Bhutan,2020-10-05 04:23:33,27.5142,90.4336,298,0,237,61,Bhutan,38.62044654567321,0.0
,,,Bolivia,2020-10-05 04:23:33,-16.2902,-63.5887,136868,8101,97547,31220,Bolivia,1172.5148631087955,5.918841511529357
,,,Bosnia and Herzegovina,2020-10-05 04:23:33,43.9159,17.6791,28354,879,21859,5616,Bosnia and Herzegovina,864.2364778263938,3.1000916978204134
,,,Botswana,2020-10-05 04:23:33,-22.3285,24.6849,3172,16,710,2446,Botswana,134.8854515494605,0.5044136191677175
,,Acre,Brazil,2020-10-05 04:23:33,-9.0238,-70.812,28672,667,26885,1120,"Acre, Brazil",3251.0332394110683,2.3263113839285716
,,Alagoas,Brazil,2020-10-05 04:23:33,-9.5713,-36.782,88098,2097,84709,1292,"Alagoas, Brazil",2639.7535534855874,2.3803037526391067
,,Amapa,Brazil,2020-10-05 04:23:33,0.902,-52.003,48628,716,36489,11423,"Amapa, Brazil",5749.818795810961,1.4724027309369088
,,Amazonas,Brazil,2020-10-05 04:23:33,-3.4168,-65.8561,142382,4176,120012,18194,"Amazonas, Brazil",3435.3641620644903,2.932955008357798
,,Bahia,Brazil,2020-10-05 04:23:33,-12.5797,-41.7007,315440,6925,301922,6593,"Bahia, Brazil",2120.881077362405,2.1953461831093075
,,Ceara,Brazil,2020-10-05 04:23:33,-5.4984,-39.3206,242873,9051,216381,17441,"Ceara, Brazil",2659.558974419623,3.726639025334228
,,Distrito Federal,Brazil,2020-10-05 04:23:33,-15.7998,-47.8645,195413,3325,185089,6999,"Distrito Federal, Brazil",6480.783797659114,1.7015244635720244
,,Espirito Santo,Brazil,2020-10-05 04:23:33,-19.1834,-40.3089,134296,3580,123557,7159,"Espirito Santo, Brazil",3341.818769984945,2.6657532614523145
,,Goias,Brazil,2020-10-05 04:23:33,-15.827,-49.8362,216063,4862,206072,5129,"Goias, Brazil",3078.5423476786723,2.250269597293382
,,Maranhao,Brazil,2020-10-05 04:23:33,-4.9609,-45.2744,175388,3796,165886,5706,"Maranhao, Brazil",2478.9189138765496,2.1643441968663764
,,Mato Grosso,Brazil,2020-10-05 04:23:33,-12.6819,-56.9211,126264,3482,107119,15663,"Mato Grosso, Brazil",3623.6255426226003,2.7577139960717227
,,Mato Grosso do Sul,Brazil,2020-10-05 04:23:33,-20.7722,-54.7852,71723,1351,64799,5573,"Mato Grosso do Sul, Brazil",2580.9054093831346,1.8836356538348926
,,Minas Gerais,Brazil,2020-10-05 04:23:33,-18.5122,-44.555,307199,7643,270475,29081,"Minas Gerais, Brazil",1451.1882138191074,2.4879638280072527
