FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-09-12 04:25:05,33.93911,67.709953,38606,1421,31154,6032,Afghanistan,99.1719631720242,3.678184738123608
,,,Albania,2020-09-12 04:25:05,41.1533,20.1683,11021,327,6443,4251,Albania,382.9661547015081,2.9670628799564467
,,,Algeria,2020-09-12 04:25:05,28.0339,1.6596,47752,1599,33723,12430,Algeria,108.89592751533868,3.3485508460378623
,,,Andorra,2020-09-12 04:25:05,42.5063,1.5218,1344,53,943,348,Andorra,1739.4680644535044,3.943452380952381
,,,Angola,2020-09-12 04:25:05,-11.2027,17.8739,3279,131,1288,1860,Angola,9.97679444468718,3.995120463555962
,,,Antigua and Barbuda,2020-09-12 04:25:05,17.0608,-61.7964,95,3,91,1,Antigua and Barbuda,97.01004819867659,3.1578947368421053
,,,Argentina,2020-09-12 04:25:05,-38.4161,-63.6167,535705,11148,400121,124436,Argentina,1185.2987946196831,2.080996070598557
,,,Armenia,2020-09-12 04:25:05,40.0691,45.0382,45503,909,41434,3160,Armenia,1535.5857822905648,1.9976704832648398
,,Australian Capital Territory,Australia,2020-09-12 04:25:05,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-09-12 04:25:05,-33.8688,151.2093,4157,52,2994,1111,"New South Wales, Australia",51.20719389012071,1.2509020928554246
,,Northern Territory,Australia,2020-09-12 04:25:05,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-09-12 04:25:05,-27.4698,153.0251,1149,6,1096,47,"Queensland, Australia",22.46114749291369,0.5221932114882507
,,South Australia,Australia,2020-09-12 04:25:05,-34.9285,138.6007,466,4,462,0,"South Australia, Australia",26.530031312268715,0.8583690987124464
,,Tasmania,Australia,2020-09-12 04:25:05,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-09-12 04:25:05,-37.8136,144.9631,19800,716,17771,1313,"Victoria, Australia",298.647038416869,3.6161616161616164
,,Western Australia,Australia,2020-09-12 04:25:05,-31.9505,115.8605,659,9,646,4,"Western Australia, Australia",25.051319090701746,1.3657056145675266
,,,Austria,2020-09-12 04:25:05,47.5162,14.5501,31827,750,26257,4820,Austria,353.38203943862135,2.356489772834386
,,,Azerbaijan,2020-09-12 04:25:05,40.1431,47.5769,38037,557,35440,2040,Azerbaijan,375.14886566214716,1.464363645923706
,,,Bahamas,2020-09-12 04:25:05,25.025885,-78.035889,2814,65,1220,1529,Bahamas,715.578973065343,2.3098791755508175
,,,Bahrain,2020-09-12 04:25:05,26.0275,50.55,58839,208,52776,5855,Bahrain,3457.897734051175,0.3535070276517276
,,,Bangladesh,2020-09-12 04:25:05,23.685,90.3563,334762,4668,236024,94070,Bangladesh,203.2687195142385,1.3944235008752486
,,,Barbados,2020-09-12 04:25:05,13.1939,-59.5432,180,7,158,15,Barbados,62.636800512229826,3.888888888888889
,,,Belarus,2020-09-12 04:25:05,53.7098,27.9534,73784,738,72369,677,Belarus,780.839173523685,1.0002168491813943
,,,Belgium,2020-09-12 04:25:05,50.8333,4.469936,91537,9919,18689,62929,Belgium,789.8190932296635,10.836055365589871
,,,Belize,2020-09-12 04:25:05,17.1899,-88.4976,1435,19,404,1012,Belize,360.89643152650393,1.32404181184669
,,,Benin,2020-09-12 04:25:05,9.3077,2.3158,2242,40,1793,409,Benin,18.493470122322513,1.784121320249777
,,,Bhutan,2020-09-12 04:25:05,27.5142,90.4336,241,0,158,83,Bhutan,31.233314152708875,0.0
,,,Bolivia,2020-09-12 04:25:05,-16.2902,-63.5887,125172,7250,81240,36682,Bolivia,1072.3180761394492,5.792030166490909
,,,Bosnia and Herzegovina,2020-09-12 04:25:05,43.9159,17.6791,22834,686,15672,6476,Bosnia and Herzegovina,695.9856011387415,3.004291845493562
,,,Botswana,2020-09-12 04:25:05,-22.3285,24.6849,2252,10,546,1696,Botswana,95.76356774570776,0.44404973357015987
,,Acre,Brazil,2020-09-12 04:25:05,-9.0238,-70.812,26004,636,23453,1915,"Acre, Brazil",2948.5166140361816,2.445777572681126
,,Alagoas,Brazil,2020-09-12 04:25:05,-9.5713,-36.782,81440,1965,78044,1431,"Alagoas, Brazil",2440.254368951239,2.412819253438114
,,Amapa,Brazil,2020-09-12 04:25:05,0.902,-52.003,45665,677,33624,11364,"Amapa, Brazil",5399.470990184823,1.4825358589729551
,,Amazonas,Brazil,2020-09-12 04:25:05,-3.4168,-65.8561,126423,3883,107264,15276,"Amazonas, Brazil",3050.3086307305625,3.0714347863917166
,,Bahia,Brazil,2020-09-12 04:25:05,-12.5797,-41.7007,279509,5866,265969,7674,"Bahia, Brazil",1879.2966936738794,2.098680185611197
,,Ceara,Brazil,2020-09-12 04:25:05,-5.4984,-39.3206,225878,8666,200599,16613,"Ceara, Brazil",2473.456753216519,3.836584350844261
,,Distrito Federal,Brazil,2020-09-12 04:25:05,-15.7998,-47.8645,174549,2867,158829,12853,"Distrito Federal, Brazil",5788.8386703934775,1.64251871967184
,,Espirito Santo,Brazil,2020-09-12 04:25:05,-19.1834,-40.3089,118813,3332,108642,6839,"Espirito Santo, Brazil",2956.540131636246,2.8044069251681214
,,Goias,Brazil,2020-09-12 04:25:05,-15.827,-49.8362,160769,3717,151814,5238,"Goias, Brazil",2290.693800854161,2.312012888056777
,,Maranhao,Brazil,2020-09-12 04:25:05,-4.9609,-45.2744,161994,3560,151944,6490,"Maranhao, Brazil",2289.609269360035,2.1976122572440953
,,Mato Grosso,Brazil,2020-09-12 04:25:05,-12.6819,-56.9211,103929,3044,85367,15518,"Mato Grosso, Brazil",2982.6377987330047,2.9289226298723166
,,Mato Grosso do Sul,Brazil,2020-09-12 04:25:05,-20.7722,-54.7852,58304,1035,50147,7122,"Mato Grosso do Sul, Brazil",2098.031440244751,1.7751783754116355
,,Minas Gerais,Brazil,2020-09-12 04:25:05,-18.5122,-44.555,246149,6114,210371,29664,"Minas Gerais, Brazil",1162.7919610524755,2.4838614010213327
,,Para,Brazil,2020-09-12 04:25:05,-1.9981,-54.9306,212428,6299,197622,8507,"Para, Brazil",2469.270411659372,2.9652399871956616
