FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-10-08 04:23:56,33.93911,67.709953,39548,1469,33045,5034,Afghanistan,101.5917940094082,3.7144735511277434
,,,Albania,2020-10-08 04:23:56,41.1533,20.1683,14730,407,9115,5208,Albania,511.8493293488081,2.7630685675492193
,,,Algeria,2020-10-08 04:23:56,28.0339,1.6596,52520,1771,36857,13892,Algeria,119.76910104509943,3.372048743335872
,,,Andorra,2020-10-08 04:23:56,42.5063,1.5218,2568,53,1715,800,Andorra,3323.6264802950877,2.0638629283489096
,,,Angola,2020-10-08 04:23:56,-11.2027,17.8739,5725,211,2598,2916,Angola,17.41907538756758,3.685589519650655
,,,Antigua and Barbuda,2020-10-08 04:23:56,17.0608,-61.7964,108,3,97,8,Antigua and Barbuda,110.28510742586391,2.7777777777777777
,,,Argentina,2020-10-08 04:23:56,-38.4161,-63.6167,840915,22226,670725,147964,Argentina,1860.6052507958875,2.6430733189442455
,,,Armenia,2020-10-08 04:23:56,40.0691,45.0382,53755,995,45110,7650,Armenia,1814.0653083759164,1.8509906055250673
,,Australian Capital Territory,Australia,2020-10-08 04:23:56,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-10-08 04:23:56,-33.8688,151.2093,4261,53,3133,1075,"New South Wales, Australia",52.488297610248836,1.243839474301807
,,Northern Territory,Australia,2020-10-08 04:23:56,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-10-08 04:23:56,-27.4698,153.0251,1160,6,1149,5,"Queensland, Australia",22.67618023653602,0.5172413793103449
,,South Australia,Australia,2020-10-08 04:23:56,-34.9285,138.6007,472,4,465,3,"South Australia, Australia",26.871619698263594,0.847457627118644
,,Tasmania,Australia,2020-10-08 04:23:56,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-10-08 04:23:56,-37.8136,144.9631,20247,809,19162,276,"Victoria, Australia",305.38922155688624,3.995653677087964
,,Western Australia,Australia,2020-10-08 04:23:56,-31.9505,115.8605,690,9,670,11,"Western Australia, Australia",26.22975746977876,1.3043478260869565
,,,Austria,2020-10-08 04:23:56,47.5162,14.5501,50848,830,40499,9519,Austria,564.5763012968556,1.632315921963499
