FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-09-10 04:29:01,33.93911,67.709953,38544,1421,31048,6076,Afghanistan,99.0126961742346,3.684101286841013
,,,Albania,2020-09-10 04:29:01,41.1533,20.1683,10704,322,6284,4098,Albania,371.950795746751,3.008221225710015
,,,Algeria,2020-09-10 04:29:01,28.0339,1.6596,47216,1581,33379,12256,Algeria,107.67360767222799,3.3484412063707216
,,,Andorra,2020-09-10 04:29:01,42.5063,1.5218,1301,53,938,310,Andorra,1683.8154403675662,4.073789392774788
,,,Angola,2020-09-10 04:29:01,-11.2027,17.8739,3092,126,1245,1721,Angola,9.407822025914227,4.07503234152652
,,,Antigua and Barbuda,2020-09-10 04:29:01,17.0608,-61.7964,95,3,91,1,Antigua and Barbuda,97.01004819867659,3.1578947368421053
,,,Argentina,2020-09-10 04:29:01,-38.4161,-63.6167,512293,10658,382490,119145,Argentina,1133.4974946884972,2.0804500549490235
,,,Armenia,2020-09-10 04:29:01,40.0691,45.0382,45152,905,41023,3224,Armenia,1523.7406158271674,2.0043408929836994
,,Australian Capital Territory,Australia,2020-09-10 04:29:01,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-09-10 04:29:01,-33.8688,151.2093,4142,52,0,1096,"New South Wales, Australia",51.02241931510224,1.2554321583775954
,,Northern Territory,Australia,2020-09-10 04:29:01,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-09-10 04:29:01,-27.4698,153.0251,1143,6,1091,46,"Queensland, Australia",22.34385690548333,0.5249343832020997
,,South Australia,Australia,2020-09-10 04:29:01,-34.9285,138.6007,465,4,461,0,"South Australia, Australia",26.473099914602905,0.8602150537634409
,,Tasmania,Australia,2020-09-10 04:29:01,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-09-10 04:29:01,-37.8136,144.9631,19739,701,17311,1716,"Victoria, Australia",297.56104918626215,3.5513450529408783
,,Western Australia,Australia,2020-09-10 04:29:01,-31.9505,115.8605,659,9,646,4,"Western Australia, Australia",25.051319090701746,1.3657056145675266
,,,Austria,2020-09-10 04:29:01,47.5162,14.5501,30583,747,25764,4072,Austria,339.5696393675608,2.442533433606906
,,,Azerbaijan,2020-09-10 04:29:01,40.1431,47.5769,37732,555,35119,2058,Azerbaijan,372.1407313711421,1.470900031803244
,,,Bahamas,2020-09-10 04:29:01,25.025885,-78.035889,2721,63,1183,1475,Bahamas,691.9297745951665,2.3153252480705624
,,,Bahrain,2020-09-10 04:29:01,26.0275,50.55,57450,203,51819,5428,Bahrain,3376.267863512976,0.3533507397737163
,,,Bangladesh,2020-09-10 04:29:01,23.685,90.3563,331078,4593,230804,95681,Bangladesh,201.03178114402192,1.387286379644676
,,,Barbados,2020-09-10 04:29:01,13.1939,-59.5432,180,7,156,17,Barbados,62.636800512229826,3.888888888888889
,,,Belarus,2020-09-10 04:29:01,53.7098,27.9534,73402,726,71999,677,Belarus,776.7965550117303,0.9890738671970791
,,,Belgium,2020-09-10 04:29:01,50.8333,4.469936,89691,9917,18635,61139,Belgium,773.8910417739467,11.056850743106889
,,,Belize,2020-09-10 04:29:01,17.1899,-88.4976,1365,18,326,1021,Belize,343.29172754960126,1.3186813186813187
,,,Benin,2020-09-10 04:29:01,9.3077,2.3158,2242,40,1793,409,Benin,18.493470122322513,1.784121320249777
,,,Bhutan,2020-09-10 04:29:01,27.5142,90.4336,234,0,155,79,Bhutan,30.326122455327287,0.0
,,,Bolivia,2020-09-10 04:29:01,-16.2902,-63.5887,123345,7146,77216,38983,Bolivia,1056.6666115538646,5.793506019700839
,,,Bosnia and Herzegovina,2020-09-10 04:29:01,43.9159,17.6791,22258,675,15208,6375,Bosnia and Herzegovina,678.4289879191604,3.0326174858477852
,,,Botswana,2020-09-10 04:29:01,-22.3285,24.6849,2126,9,493,1624,Botswana,90.40557061606337,0.4233301975540922
,,Acre,Brazil,2020-09-10 04:29:01,-9.0238,-70.812,25668,631,20168,4869,"Acre, Brazil",2910.4185682618336,2.4583138538257754
,,Alagoas,Brazil,2020-09-10 04:29:01,-9.5713,-36.782,81092,1949,76936,2207,"Alagoas, Brazil",2429.8269558815555,2.403443003008928
,,Amapa,Brazil,2020-09-10 04:29:01,0.902,-52.003,45251,675,32992,11584,"Amapa, Brazil",5350.519254940401,1.4916797418841572
,,Amazonas,Brazil,2020-09-10 04:29:01,-3.4168,-65.8561,124959,3862,106014,15083,"Amazonas, Brazil",3014.985534178595,3.0906137213005866
,,Bahia,Brazil,2020-09-10 04:29:01,-12.5797,-41.7007,275088,5774,261484,7830,"Bahia, Brazil",1849.5718165402905,2.0989646949339846
,,Ceara,Brazil,2020-09-10 04:29:01,-5.4984,-39.3206,223622,8604,198788,16230,"Ceara, Brazil",2448.752627824685,3.8475641931473645
,,Distrito Federal,Brazil,2020-09-10 04:29:01,-15.7998,-47.8645,172708,2813,154753,15142,"Distrito Federal, Brazil",5727.782737720164,1.6287606827709198
,,Espirito Santo,Brazil,2020-09-10 04:29:01,-19.1834,-40.3089,117270,3298,107156,6816,"Espirito Santo, Brazil",2918.1441528871637,2.812313464654217
,,Goias,Brazil,2020-09-10 04:29:01,-15.827,-49.8362,152640,3531,144751,4358,"Goias, Brazil",2174.86892225727,2.3132861635220126
,,Maranhao,Brazil,2020-09-10 04:29:01,-4.9609,-45.2744,160239,3539,148259,8441,"Maranhao, Brazil",2264.804250237556,2.208575939690088
,,Mato Grosso,Brazil,2020-09-10 04:29:01,-12.6819,-56.9211,100895,2992,82583,15320,"Mato Grosso, Brazil",2895.565633299335,2.9654591406908173
,,Mato Grosso do Sul,Brazil,2020-09-10 04:29:01,-20.7722,-54.7852,55345,1007,45830,8508,"Mato Grosso do Sul, Brazil",1991.5537537792559,1.8194958894209052
,,Minas Gerais,Brazil,2020-09-10 04:29:01,-18.5122,-44.555,238515,5935,203614,28966,"Minas Gerais, Brazil",1126.7294386344502,2.488313103997652
,,Para,Brazil,2020-09-10 04:29:01,-1.9981,-54.9306,209808,6280,195224,8304,"Para, Brazil",2438.815441135017,2.9932128422176465
,,Paraiba,Brazil,2020-09-10 04:29:01,-7.24,-36.782,110727,2578,81122,27027,"Paraiba, Brazil",2755.6869158192358,2.328248755949317
,,Parana,Brazil,2020-09-10 04:29:01,-25.2521,-52.0215,146333,3660,98460,44213,"Parana, Brazil",1279.8106552263578,2.501144649532231
,,Pernambuco,Brazil,2020-09-10 04:29:01,-8.8137,-36.9541,133579,7764,115800,10015,"Pernambuco, Brazil",1397.6981022742218,5.8122908541013185
,,Piaui,Brazil,2020-09-10 04:29:01,-7.7183,-42.7289,83502,1924,82040,-462,"Piaui, Brazil",2551.0604672392105,2.304136427869991
,,Rio Grande do Norte,Brazil,2020-09-10 04:29:01,-5.4026,-36.9541,64135,2296,38385,23454,"Rio Grande do Norte, Brazil",1828.8476876561408,3.579948546035706
,,Rio Grande do Sul,Brazil,2020-09-10 04:29:01,-30.0346,-51.2177,147576,3882,135617,8077,"Rio Grande do Sul, Brazil",1297.1161105080064,2.630509025857863
,,Rio de Janeiro,Brazil,2020-09-10 04:29:01,-22.9068,-43.1729,233873,16770,212963,4140,"Rio de Janeiro, Brazil",1354.6120598255088,7.170558379975457
,,Rondonia,Brazil,2020-09-10 04:29:01,-11.5057,-63.5806,59196,1207,49385,8604,"Rondonia, Brazil",3330.810673943929,2.0389891208865465
,,Roraima,Brazil,2020-09-10 04:29:01,-2.7376,-62.0751,45505,605,14738,30162,"Roraima, Brazil",7512.03857627018,1.3295242281068014
,,Santa Catarina,Brazil,2020-09-10 04:29:01,-27.2423,-50.2189,192982,2460,182300,8222,"Santa Catarina, Brazil",2693.478160135373,1.27473028572613
,,Sao Paulo,Brazil,2020-09-10 04:29:01,-23.5505,-46.6333,866576,31821,717423,117332,"Sao Paulo, Brazil",1887.181940549335,3.6720379978213105
,,Sergipe,Brazil,2020-09-10 04:29:01,-10.5741,-37.3857,74121,1920,66376,5825,"Sergipe, Brazil",3224.480314056317,2.590359007568705
,,Tocantins,Brazil,2020-09-10 04:29:01,-10.1753,-48.2982,56684,762,38471,17451,"Tocantins, Brazil",3603.867080857492,1.34429468633124
,,,Brunei,2020-09-10 04:29:01,4.5353,114.7277,145,3,139,3,Brunei,33.144145029635446,2.0689655172413794
,,,Bulgaria,2020-09-10 04:29:01,42.7339,25.4858,17435,702,12474,4259,Bulgaria,250.9194503230579,4.026383710926297
,,,Burkina Faso,2020-09-10 04:29:01,12.2383,-1.5616,1476,56,1118,302,Burkina Faso,7.061093480170909,3.794037940379404
,,,Burma,2020-09-10 04:29:01,21.9162,95.956,2009,14,553,1442,Burma,3.692349947143707,0.6968641114982579
,,,Burundi,2020-09-10 04:29:01,-3.3731,29.9189,466,1,374,91,Burundi,3.91900246081397,0.2145922746781116
,,,Cabo Verde,2020-09-10 04:29:01,16.5388,-23.0418,4473,43,3915,515,Cabo Verde,804.5137664841687,0.9613234965347641
,,,Cambodia,2020-09-10 04:29:01,11.55,104.9167,274,0,273,1,Cambodia,1.6388568411297562,0.0
,,,Cameroon,2020-09-10 04:29:01,3.848,11.5021,19848,415,18448,985,Cameroon,74.76870973195673,2.0908907698508665
,,Alberta,Canada,2020-09-10 04:29:01,53.9333,-116.5765,15093,247,13154,1692,"Alberta, Canada",342.00092179139324,1.636520241171404
,,British Columbia,Canada,2020-09-10 04:29:01,53.7267,-127.6476,6591,213,4978,1400,"British Columbia, Canada",128.9592454739531,3.23167956304051
,,Diamond Princess,Canada,2020-09-10 04:29:01,,,0,1,0,,"Diamond Princess, Canada",,
,,Grand Princess,Canada,2020-09-10 04:29:01,,,13,0,13,0,"Grand Princess, Canada",,0.0
,,Manitoba,Canada,2020-09-10 04:29:01,53.7609,-98.8139,1365,16,945,404,"Manitoba, Canada",99.09133607788506,1.1721611721611722
,,New Brunswick,Canada,2020-09-10 04:29:01,46.5653,-66.4619,192,2,188,2,"New Brunswick, Canada",24.615605524664964,1.0416666666666667
,,Newfoundland and Labrador,Canada,2020-09-10 04:29:01,53.1355,-57.6604,270,3,266,1,"Newfoundland and Labrador, Canada",51.787135691885716,1.1111111111111112
,,Northwest Territories,Canada,2020-09-10 04:29:01,64.8255,-124.8457,5,0,5,0,"Northwest Territories,Canada",11.134865490824868,0.0
,,Nova Scotia,Canada,2020-09-10 04:29:01,44.682,-63.7443,1086,65,1018,3,"Nova Scotia, Canada",111.10463171269942,5.985267034990792
,,Nunavut,Canada,2020-09-10 04:29:01,70.2998,-83.1076,0,0,0,0,"Nunavut, Canada",,
,,Ontario,Canada,2020-09-10 04:29:01,51.2538,-85.3232,45724,2862,41176,1686,"Ontario, Canada",310.79756443574274,6.259294899833785
,,Prince Edward Island,Canada,2020-09-10 04:29:01,46.5107,-63.4168,55,0,44,11,"Prince Edward Island, Canada",34.77535123104743,0.0
,,Quebec,Canada,2020-09-10 04:29:01,52.9399,-73.5491,64056,5790,56400,1885,"Quebec, Canada",750.274606409193,9.00930435868615
,,Saskatchewan,Canada,2020-09-10 04:29:01,52.9399,-106.4509,1670,24,1587,59,"Saskatchewan, Canada",141.3258907339299,1.437125748502994
,,Yukon,Canada,2020-09-10 04:29:01,64.2823,-135.0,15,0,15,0,"Yukon, Canada",36.515896586980865,0.0
,,,Central African Republic,2020-09-10 04:29:01,6.6111,20.9394,4736,62,1825,2849,Central African Republic,98.05862149786199,1.3091216216216217
,,,Chad,2020-09-10 04:29:01,15.4542,18.7322,1048,79,931,38,Chad,6.3801838308730145,7.538167938931298
,,Antofagasta,Chile,2020-09-10 04:29:01,-23.6509,-70.3975,18792,460,17666,666,"Antofagasta, Chile",3093.16021819355,2.4478501489995743
,,Araucania,Chile,2020-09-10 04:29:01,-38.9489,-72.3311,5595,96,5108,391,"Araucania, Chile",584.5026869363911,1.7158176943699732
,,Arica y Parinacota,Chile,2020-09-10 04:29:01,-18.594,-69.4785,7101,119,6465,517,"Arica y Parinacota, Chile",3141.090291416742,1.6758203069990143
,,Atacama,Chile,2020-09-10 04:29:01,-27.5661,-70.0503,6082,51,5642,389,"Atacama, Chile",2104.906140982336,0.8385399539625124
,,Aysen,Chile,2020-09-10 04:29:01,-45.9864,-73.7669,136,1,118,17,"Aysen, Chile",131.8366001667345,0.7352941176470589
,,Biobio,Chile,2020-09-10 04:29:01,-37.4464,-72.1416,19390,241,17019,2130,"Biobio, Chile",1245.4995969308936,1.2429087158329035
,,Coquimbo,Chile,2020-09-10 04:29:01,-29.959,-71.3389,10714,159,9848,707,"Coquimbo, Chile",1414.2288796255475,1.4840395743886503
,,Los Lagos,Chile,2020-09-10 04:29:01,-41.9198,-72.1416,7225,72,6503,650,"Los Lagos, Chile",871.8390554936118,0.9965397923875432
,,Los Rios,Chile,2020-09-10 04:29:01,-40.231,-72.3311,1253,15,1090,148,"Los Rios, Chile",325.5923936627715,1.1971268954509178
,,Magallanes,Chile,2020-09-10 04:29:01,-52.368,-70.9863,4738,46,3439,1253,"Magallanes, Chile",2845.081755567965,0.970873786407767
,,Maule,Chile,2020-09-10 04:29:01,-35.5183,-71.6885,12770,277,11394,1099,"Maule, Chile",1222.0680415330878,2.1691464369616287
,,Metropolitana,Chile,2020-09-10 04:29:01,-33.4376,-70.6505,278241,8761,264797,4683,"Metropolitana, Chile",3911.830601922616,3.1487092125172063
,,Nuble,Chile,2020-09-10 04:29:01,-36.7226,-71.7622,5229,86,4612,531,"Nuble, Chile",1087.9946068425686,1.6446739338305603
,,OHiggins,Chile,2020-09-10 04:29:01,-34.5755,-71.0022,14247,352,13067,828,"OHiggins, Chile",1557.806802215285,2.470695585035446
,,Tarapaca,Chile,2020-09-10 04:29:01,-19.9232,-69.5132,11021,211,10441,369,"Tarapaca, Chile",3334.059378384429,1.9145268124489612
,,Unknown,Chile,2020-09-10 04:29:01,,,55,1,55,,"Unknown, Chile",,1.8181818181818181
,,Valparaiso,Chile,2020-09-10 04:29:01,-33.0472,-71.6127,24438,754,22291,1393,"Valparaiso, Chile",1345.777470370097,3.0853588673377526
,,Anhui,China,2020-09-10 04:29:01,31.8257,117.2264,991,6,985,0,"Anhui, China",1.5670461733080334,0.6054490413723511
,,Beijing,China,2020-09-10 04:29:01,40.1824,116.4142,935,9,926,0,"Beijing, China",4.340761374187558,0.9625668449197861
,,Chongqing,China,2020-09-10 04:29:01,30.0572,107.874,584,6,577,1,"Chongqing, China",1.8826563507414567,1.0273972602739727
,,Fujian,China,2020-09-10 04:29:01,26.0789,117.9874,387,1,373,13,"Fujian, China",0.9819842679522964,0.25839793281653745
,,Gansu,China,2020-09-10 04:29:01,35.7518,104.2861,170,2,167,1,"Gansu, China",0.6446719757299962,1.1764705882352942
,,Guangdong,China,2020-09-10 04:29:01,23.3417,113.4244,1770,8,1743,19,"Guangdong, China",1.5600211528291907,0.4519774011299435
,,Guangxi,China,2020-09-10 04:29:01,23.8298,108.7881,257,2,253,2,"Guangxi, China",0.5217214778725132,0.7782101167315175
,,Guizhou,China,2020-09-10 04:29:01,26.8154,106.8748,147,2,145,0,"Guizhou, China",0.4083333333333333,1.3605442176870748
,,Hainan,China,2020-09-10 04:29:01,19.1959,109.7453,171,6,165,0,"Hainan, China",1.8308351177730195,3.508771929824561
,,Hebei,China,2020-09-10 04:29:01,37.8957,114.9042,365,6,355,4,"Hebei, China",0.4830598200105876,1.643835616438356
,,Heilongjiang,China,2020-09-10 04:29:01,47.862,127.7615,948,13,935,0,"Heilongjiang, China",2.5125894513649616,1.371308016877637
,,Henan,China,2020-09-10 04:29:01,33.882,113.614,1276,22,1254,0,"Henan, China",1.3284747527329517,1.7241379310344827
,,Hong Kong,China,2020-09-10 04:29:01,22.3,114.2,4901,99,4557,245,"Hong Kong, China",65.37292043151197,2.0199959192001633
,,Hubei,China,2020-09-10 04:29:01,30.9756,112.2707,68139,4512,63627,0,"Hubei, China",115.1580192665202,6.62175846431559
,,Hunan,China,2020-09-10 04:29:01,27.6104,111.7088,1019,4,1015,0,"Hunan, China",1.4770256558921582,0.39254170755642787
,,Inner Mongolia,China,2020-09-10 04:29:01,44.0935,113.9448,261,1,259,1,"Inner Mongolia, China",1.0299921073401737,0.3831417624521073
,,Jiangsu,China,2020-09-10 04:29:01,32.9711,119.455,665,0,661,4,"Jiangsu, China",0.8259843497702148,0.0
,,Jiangxi,China,2020-09-10 04:29:01,27.614,115.7221,935,1,934,0,"Jiangxi, China",2.011617900172117,0.10695187165775401
,,Jilin,China,2020-09-10 04:29:01,43.6661,126.1923,157,2,155,0,"Jilin, China",0.5806213017751479,1.2738853503184713
