FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-08-31 04:28:27,33.93911,67.709953,38155,1403,29089,7671,Afghanistan,98.03140596204705,3.6738116450919764
,,,Albania,2020-08-31 04:28:27,41.1533,20.1683,9380,280,5139,3961,Albania,325.9434290082702,2.985074626865672
,,,Algeria,2020-08-31 04:28:27,28.0339,1.6596,44146,1501,30978,11667,Algeria,100.67263394396343,3.4000815475920807
,,,Andorra,2020-08-31 04:28:27,42.5063,1.5218,1124,53,902,169,Andorra,1454.733708664984,4.715302491103203
,,,Angola,2020-08-31 04:28:27,-11.2027,17.8739,2624,107,1063,1454,Angola,7.9838696623541185,4.077743902439025
,,,Antigua and Barbuda,2020-08-31 04:28:27,17.0608,-61.7964,94,3,91,0,Antigua and Barbuda,95.98888979658524,3.1914893617021276
,,,Argentina,2020-08-31 04:28:27,-38.4161,-63.6167,408426,8457,294007,105962,Argentina,903.6817754012726,2.0706321340952827
,,,Armenia,2020-08-31 04:28:27,40.0691,45.0382,43750,877,37650,5223,Armenia,1476.4274437995784,2.0045714285714284
,,Australian Capital Territory,Australia,2020-08-31 04:28:27,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-08-31 04:28:27,-33.8688,151.2093,4050,52,0,1004,"New South Wales, Australia",49.889135254988915,1.2839506172839505
,,Northern Territory,Australia,2020-08-31 04:28:27,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-08-31 04:28:27,-27.4698,153.0251,1122,6,1084,32,"Queensland, Australia",21.933339849477075,0.5347593582887701
,,South Australia,Australia,2020-08-31 04:28:27,-34.9285,138.6007,463,4,458,1,"South Australia, Australia",26.359237119271285,0.8639308855291576
,,Tasmania,Australia,2020-08-31 04:28:27,-42.8821,147.3272,230,13,216,1,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-08-31 04:28:27,-37.8136,144.9631,19080,565,15580,2935,"Victoria, Australia",287.78714611080113,2.961215932914046
,,Western Australia,Australia,2020-08-31 04:28:27,-31.9505,115.8605,655,9,641,5,"Western Australia, Australia",24.899262525659548,1.3740458015267176
,,,Austria,2020-08-31 04:28:27,47.5162,14.5501,27166,733,23070,3363,Austria,301.62995203410907,2.698225723330634
,,,Azerbaijan,2020-08-31 04:28:27,40.1431,47.5769,36309,531,33703,2075,Azerbaijan,358.1060589249125,1.4624473271089813
,,,Bahamas,2020-08-31 04:28:27,25.025885,-78.035889,2167,50,782,1335,Bahamas,551.0517536007811,2.3073373327180433
,,,Bahrain,2020-08-31 04:28:27,26.0275,50.55,51574,189,48654,2731,Bahrain,3030.9423636695947,0.3664637220304805
,,,Bangladesh,2020-08-31 04:28:27,23.685,90.3563,310822,4248,201907,104667,Bangladesh,188.73226332993184,1.3666986249364588
,,,Barbados,2020-08-31 04:28:27,13.1939,-59.5432,173,7,145,21,Barbados,60.20092493675425,4.046242774566474
,,,Belarus,2020-08-31 04:28:27,53.7098,27.9534,71687,676,70452,559,Belarus,758.6471027918303,0.9429882684447668
,,,Belgium,2020-08-31 04:28:27,50.8333,4.469936,85042,9894,18415,56733,Belgium,733.7775470731731,11.63425131111686
,,,Belize,2020-08-31 04:28:27,17.1899,-88.4976,993,13,117,863,Belize,249.73530070091869,1.309164149043303
,,,Benin,2020-08-31 04:28:27,9.3077,2.3158,2145,40,1738,367,Benin,17.693351209804547,1.8648018648018647
,,,Bhutan,2020-08-31 04:28:27,27.5142,90.4336,224,0,140,84,Bhutan,29.03013431621073,0.0
,,,Bolivia,2020-08-31 04:28:27,-16.2902,-63.5887,115968,4966,58497,52505,Bolivia,993.4696469956513,4.282215783664459
,,,Bosnia and Herzegovina,2020-08-31 04:28:27,43.9159,17.6791,19793,598,12961,6234,Bosnia and Herzegovina,603.2952178041128,3.021270146011216
