FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-10-25 04:24:36,33.93911,67.709953,40768,1513,34023,5234,Afghanistan,104.72575751430044,3.7063383045525904
,,,Albania,2020-10-25 04:24:36,41.1533,20.1683,18858,473,10548,7837,Albania,655.292237125582,2.5082193233640897
,,,Algeria,2020-10-25 04:24:36,28.0339,1.6596,55880,1907,38932,15041,Algeria,127.43140453922614,3.412670007158196
,,,Andorra,2020-10-25 04:24:36,42.5063,1.5218,4038,69,2729,1240,Andorra,5226.169675791109,1.7087667161961366
,,,Angola,2020-10-25 04:24:36,-11.2027,17.8739,9026,267,3461,5298,Angola,27.46280776387511,2.958120983824507
,,,Antigua and Barbuda,2020-10-25 04:24:36,17.0608,-61.7964,124,3,108,13,Antigua and Barbuda,126.62364185932522,2.4193548387096775
,,,Argentina,2020-10-25 04:24:36,-38.4161,-63.6167,1081336,28613,881113,171610,Argentina,2392.5598181440714,2.6460785546768073
,,,Armenia,2020-10-25 04:24:36,40.0691,45.0382,75523,1157,50701,23665,Armenia,2548.668110584584,1.5319836341247037
,,Australian Capital Territory,Australia,2020-10-25 04:24:36,-35.4735,149.0124,114,3,110,1,"Australian Capital Territory, Australia",26.629292221443592,2.6315789473684212
,,New South Wales,Australia,2020-10-25 04:24:36,-33.8688,151.2093,4382,53,0,1184,"New South Wales, Australia",53.97881251539789,1.2094933820173437
,,Northern Territory,Australia,2020-10-25 04:24:36,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-10-25 04:24:36,-27.4698,153.0251,1167,6,1155,6,"Queensland, Australia",22.813019255204768,0.5141388174807198
,,South Australia,Australia,2020-10-25 04:24:36,-34.9285,138.6007,487,4,473,10,"South Australia, Australia",27.725590663250784,0.8213552361396304
,,Tasmania,Australia,2020-10-25 04:24:36,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-10-25 04:24:36,-37.8136,144.9631,20343,817,19354,172,"Victoria, Australia",306.8372071976953,4.016123482278917
,,Western Australia,Australia,2020-10-25 04:24:36,-31.9505,115.8605,757,9,692,56,"Western Australia, Australia",28.776704934235536,1.1889035667107002
,,,Austria,2020-10-25 04:24:36,47.5162,14.5501,78029,965,56791,20273,Austria,866.3728015633328,1.23671968114419
,,,Azerbaijan,2020-10-25 04:24:36,40.1431,47.5769,49013,664,41051,7298,Azerbaijan,483.4022491968035,1.3547426193050822
,,,Bahamas,2020-10-25 04:24:36,25.025885,-78.035889,6268,130,3795,2343,Bahamas,1593.9051183985678,2.0740268028079134
,,,Bahrain,2020-10-25 04:24:36,26.0275,50.55,79975,312,76474,3189,Bahrain,4700.035202514366,0.39012191309784305
