FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-08-24 04:27:56,33.93911,67.709953,37990,1388,28180,8432,Afghanistan,97.61268788721308,3.6500960551593464
,,,Albania,2020-08-24 04:27:56,41.1533,20.1683,8427,250,4332,3845,Albania,292.8278546111613,2.9666548000474666
,,,Algeria,2020-08-24 04:27:56,28.0339,1.6596,41460,1435,29142,10883,Algeria,94.54735204359905,3.4611673902556683
,,,Andorra,2020-08-24 04:27:56,42.5063,1.5218,1045,53,875,117,Andorra,1352.48818999547,5.07177033492823
,,,Angola,2020-08-24 04:27:56,-11.2027,17.8739,2171,96,818,1257,Angola,6.605556797626065,4.421925380009212
,,,Antigua and Barbuda,2020-08-24 04:27:56,17.0608,-61.7964,94,3,89,2,Antigua and Barbuda,95.98888979658524,3.1914893617021276
,,,Argentina,2020-08-24 04:27:56,-38.4161,-63.6167,342154,6985,251400,83769,Argentina,757.048606554546,2.041478398615828
,,,Armenia,2020-08-24 04:27:56,40.0691,45.0382,42792,852,35991,5949,Armenia,1444.0979011444929,1.9910263600673024
,,Australian Capital Territory,Australia,2020-08-24 04:27:56,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-08-24 04:27:56,-33.8688,151.2093,3988,52,0,942,"New South Wales, Australia",49.12540034491254,1.3039117352056169
,,Northern Territory,Australia,2020-08-24 04:27:56,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-08-24 04:27:56,-27.4698,153.0251,1106,6,1082,18,"Queensland, Australia",21.62056494966279,0.5424954792043399
,,South Australia,Australia,2020-08-24 04:27:56,-34.9285,138.6007,463,4,456,3,"South Australia, Australia",26.359237119271285,0.8639308855291576
,,Tasmania,Australia,2020-08-24 04:27:56,-42.8821,147.3272,230,13,216,1,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-08-24 04:27:56,-37.8136,144.9631,18330,430,13708,4192,"Victoria, Australia",276.47475829198027,2.3458810692853245
,,Western Australia,Australia,2020-08-24 04:27:56,-31.9505,115.8605,652,9,634,9,"Western Australia, Australia",24.785220101877893,1.3803680981595092
,,,Austria,2020-08-24 04:27:56,47.5162,14.5501,25253,732,21558,2963,Austria,280.3895007994315,2.898665505088504
,,,Azerbaijan,2020-08-24 04:27:56,40.1431,47.5769,35274,518,32993,1763,Azerbaijan,347.8981278062564,1.4685037137835233
,,,Bahamas,2020-08-24 04:27:56,25.025885,-78.035889,1765,29,227,1509,Bahamas,448.82618602001793,1.6430594900849858
,,,Bahrain,2020-08-24 04:27:56,26.0275,50.55,49330,184,45981,3165,Bahrain,2899.0651646143624,0.37299817555240217
,,,Bangladesh,2020-08-24 04:27:56,23.685,90.3563,294598,3941,179091,111566,Bangladesh,178.88099076793551,1.3377551782428938
,,,Barbados,2020-08-24 04:27:56,13.1939,-59.5432,161,7,132,22,Barbados,56.025138235938904,4.3478260869565215
,,,Belarus,2020-08-24 04:27:56,53.7098,27.9534,70468,642,68839,987,Belarus,745.7467049748866,0.9110518249418176
,,,Belgium,2020-08-24 04:27:56,50.8333,4.469936,81936,9992,18225,53719,Belgium,706.9776945155043,12.194883811755517
