Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Admin2,FIPS,Combined_Key,Incident_Rate,People_Tested,People_Hospitalized,UID,ISO3
Florida,US,2020-04-18 22:32:47,25.6112362,-80.55170587,9045,198,0,8847,Miami-Dade,12086,"Miami-Dade, Florida, US",332.91128990702776,,,84012086,USA
Michigan,US,2020-04-18 22:32:47,,,550,17,0,533,Michigan Department of Corrections (MDOC),,"Michigan Department of Corrections (MDOC), Michigan, US",,,,84070004,USA
Connecticut,US,2020-04-18 22:32:47,41.45949668,-72.53714864,448,37,0,411,Middlesex,9007,"Middlesex, Connecticut, US",275.80093082814153,,,84009007,USA
Massachusetts,US,2020-04-18 22:32:47,42.48607732,-71.39049229,8297,294,0,8003,Middlesex,25017,"Middlesex, Massachusetts, US",514.7983587506104,,,84025017,USA
New Jersey,US,2020-04-18 22:32:47,40.43629879,-74.41426991,7624,313,0,7311,Middlesex,34023,"Middlesex, New Jersey, US",924.0517682307511,,,84034023,USA
Virginia,US,2020-04-18 22:32:47,37.63191998,-76.55064617,3,0,0,3,Middlesex,51119,"Middlesex, Virginia, US",28.35002835002835,,,84051119,USA
Michigan,US,2020-04-18 22:32:47,43.64330771,-84.38804374,43,2,0,41,Midland,26111,"Midland, Michigan, US",51.71003896291308,,,84026111,USA
Texas,US,2020-04-18 22:32:47,31.86904128,-102.03156820000001,42,3,0,39,Midland,48329,"Midland, Texas, US",23.751357220412594,,,84048329,USA
Pennsylvania,US,2020-04-18 22:32:47,40.61116939,-77.61070738,19,0,0,19,Mifflin,42087,"Mifflin, Pennsylvania, US",41.180805409857385,,,84042087,USA
Texas,US,2020-04-18 22:32:47,30.78581830000001,-96.97718698,9,0,0,9,Milam,48331,"Milam, Texas, US",36.25669741771744,,,84048331,USA
Minnesota,US,2020-04-18 22:32:47,45.93705297,-93.63236823,1,0,0,1,Mille Lacs,27095,"Mille Lacs, Minnesota, US",3.8056094683563573,,,84027095,USA
Arkansas,US,2020-04-18 22:32:47,33.31403423,-93.89285258,29,0,0,29,Miller,5091,"Miller, Arkansas, US",67.04117252698985,,,84005091,USA
Georgia,US,2020-04-18 22:32:47,31.16568912,-84.73151117,20,0,0,20,Miller,13201,"Miller, Georgia, US",349.7726477789437,,,84013201,USA
Missouri,US,2020-04-18 22:32:47,38.21450288,-92.42610898,1,0,0,1,Miller,29131,"Miller, Missouri, US",3.90335298021,,,84029131,USA
Iowa,US,2020-04-18 22:32:47,41.03299766,-95.61920963,2,0,0,2,Mills,19129,"Mills, Iowa, US",13.237143424449004,,,84019129,USA
Wisconsin,US,2020-04-18 22:32:47,43.00486062,-87.96733172,2065,122,0,1943,Milwaukee,55079,"Milwaukee, Wisconsin, US",218.35076967324574,,,84055079,USA
South Dakota,US,2020-04-18 22:32:47,44.02197882,-97.60992207,1,0,0,1,Miner,46097,"Miner, South Dakota, US",45.12635379061372,,,84046097,USA
Colorado,US,2020-04-18 22:32:47,37.66954283,-106.92816979999999,2,0,0,2,Mineral,8079,"Mineral, Colorado, US",260.0780234070221,,,84008079,USA
West Virginia,US,2020-04-18 22:32:47,39.41561583,-78.94104895,8,0,0,8,Mineral,54057,"Mineral, West Virginia, US",29.775197260681853,,,84054057,USA
West Virginia,US,2020-04-18 22:32:47,37.73048351,-82.13338365,2,0,0,2,Mingo,54059,"Mingo, West Virginia, US",8.53825136612022,,,84054059,USA
Idaho,US,2020-04-18 22:32:47,42.85518524,-113.6357257,10,0,0,10,Minidoka,16067,"Minidoka, Idaho, US",47.53077617757498,,,84016067,USA
South Dakota,US,2020-04-18 22:32:47,43.67441641,-96.7910885,1276,3,0,1273,Minnehaha,46099,"Minnehaha, South Dakota, US",660.6811850839314,,,84046099,USA
Michigan,US,2020-04-18 22:32:47,44.33772443,-85.09256478,3,1,0,2,Missaukee,26113,"Missaukee, Michigan, US",19.843894695065483,,,84026113,USA
Arkansas,US,2020-04-18 22:32:47,35.76271485,-90.05194370000002,8,0,0,8,Mississippi,5093,"Mississippi, Arkansas, US",19.679712676194928,,,84005093,USA
Montana,US,2020-04-18 22:32:47,47.03728583,-113.92135079999998,35,1,0,34,Missoula,30063,"Missoula, Montana, US",29.264214046822744,,,84030063,USA
Georgia,US,2020-04-18 22:32:47,31.22483255,-84.19381821,212,23,0,189,Mitchell,13205,"Mitchell, Georgia, US",969.674793029319,,,84013205,USA
Iowa,US,2020-04-18 22:32:47,43.35638371,-92.78887719,2,0,0,2,Mitchell,19131,"Mitchell, Iowa, US",18.89287738522577,,,84019131,USA
Kansas,US,2020-04-18 22:32:47,39.39331582,-98.20906732,2,0,0,2,Mitchell,20123,"Mitchell, Kansas, US",33.45040976751965,,,84020123,USA
North Carolina,US,2020-04-18 22:32:47,36.01059309,-82.1582442,5,0,0,5,Mitchell,37121,"Mitchell, North Carolina, US",33.41352579524192,,,84037121,USA
Texas,US,2020-04-18 22:32:47,32.30623474,-100.9212058,1,0,0,1,Mitchell,48335,"Mitchell, Texas, US",11.702750146284377,,,84048335,USA
Alabama,US,2020-04-18 22:32:47,30.78472347,-88.20842409,637,25,0,612,Mobile,1097,"Mobile, Alabama, US",154.15890225309164,,,84001097,USA
Colorado,US,2020-04-18 22:32:47,40.61810999,-108.2070876,3,0,0,3,Moffat,8081,"Moffat, Colorado, US",22.585259354061584,,,84008081,USA
Arizona,US,2020-04-18 22:32:47,35.70471703,-113.7577902,52,1,0,51,Mohave,4015,"Mohave, Arizona, US",24.507378134705746,,,84004015,USA
Missouri,US,2020-04-18 22:32:47,38.63571781,-92.57976951,36,0,0,36,Moniteau,29135,"Moniteau, Missouri, US",223.15893875526902,,,84029135,USA
New Jersey,US,2020-04-18 22:32:47,40.26549699,-74.22240686,4528,221,0,4307,Monmouth,34025,"Monmouth, New Jersey, US",731.7447619971073,,,84034025,USA
California,US,2020-04-18 22:32:47,37.93899289,-118.8872409,23,1,0,22,Mono,6051,"Mono, California, US",159.23566878980893,,,84006051,USA
Iowa,US,2020-04-18 22:32:47,42.05220391,-95.95743843,6,0,0,6,Monona,19133,"Monona, Iowa, US",69.64596633778294,,,84019133,USA
West Virginia,US,2020-04-18 22:32:47,39.63218457,-80.04766838,84,2,0,82,Monongalia,54061,"Monongalia, West Virginia, US",79.53641631632769,,,84054061,USA
Alabama,US,2020-04-18 22:32:47,31.56729412,-87.36995001,8,1,0,7,Monroe,1099,"Monroe, Alabama, US",38.58582935416968,,,84001099,USA
Arkansas,US,2020-04-18 22:32:47,34.6815935,-91.20540287,2,0,0,2,Monroe,5095,"Monroe, Arkansas, US",29.846291598268916,,,84005095,USA
Florida,US,2020-04-18 22:32:47,25.20904673,-81.07812416,73,3,0,70,Monroe,12087,"Monroe, Florida, US",98.3456377647249,,,84012087,USA
Georgia,US,2020-04-18 22:32:47,33.014289,-83.92097166,15,1,0,14,Monroe,13207,"Monroe, Georgia, US",54.3911813764595,,,84013207,USA
Illinois,US,2020-04-18 22:32:47,38.27594376,-90.17761038,52,7,0,45,Monroe,17133,"Monroe, Illinois, US",150.12847532984958,,,84017133,USA
Indiana,US,2020-04-18 22:32:47,39.16130004,-86.52414358,113,4,0,109,Monroe,18105,"Monroe, Indiana, US",76.1296494667556,,,84018105,USA
Kentucky,US,2020-04-18 22:32:47,36.71225341,-85.71596443,3,0,0,3,Monroe,21171,"Monroe, Kentucky, US",28.169014084507044,,,84021171,USA
Michigan,US,2020-04-18 22:32:47,41.92734151,-83.53749864,224,10,0,214,Monroe,26115,"Monroe, Michigan, US",148.8372093023256,,,84026115,USA
Mississippi,US,2020-04-18 22:32:47,33.89236763,-88.4808438,62,4,0,58,Monroe,28095,"Monroe, Mississippi, US",175.87654601157382,,,84028095,USA
New York,US,2020-04-18 22:32:47,43.14638895,-77.69322942,1008,62,0,946,Monroe,36055,"Monroe, New York, US",135.89117920649258,,,84036055,USA
Ohio,US,2020-04-18 22:32:47,39.72984936,-81.08464734,2,0,0,2,Monroe,39111,"Monroe, Ohio, US",14.647722279185587,,,84039111,USA
Pennsylvania,US,2020-04-18 22:32:47,41.05934058,-75.34031025,943,34,0,909,Monroe,42089,"Monroe, Pennsylvania, US",553.8230232981541,,,84042089,USA
Tennessee,US,2020-04-18 22:32:47,35.44550387,-84.24902965,10,1,0,9,Monroe,47123,"Monroe, Tennessee, US",21.484584810398538,,,84047123,USA
West Virginia,US,2020-04-18 22:32:47,37.56274716,-80.54577965,2,0,0,2,Monroe,54063,"Monroe, West Virginia, US",15.065913370998116,,,84054063,USA
Wisconsin,US,2020-04-18 22:32:47,43.94641218,-90.61881899999999,13,0,0,13,Monroe,55081,"Monroe, Wisconsin, US",28.106284997729876,,,84055081,USA
Texas,US,2020-04-18 22:32:47,33.67521893,-97.72500958,5,0,0,5,Montague,48337,"Montague, Texas, US",25.22958926228681,,,84048337,USA
Michigan,US,2020-04-18 22:32:47,43.31082541,-85.15252824,24,1,0,23,Montcalm,26117,"Montcalm, Michigan, US",37.56574004507889,,,84026117,USA
California,US,2020-04-18 22:32:47,36.21862405,-121.24133970000001,119,3,0,116,Monterey,6053,"Monterey, California, US",27.415501507852582,,,84006053,USA
Colorado,US,2020-04-18 22:32:47,37.33859579,-108.59588570000001,13,2,0,11,Montezuma,8083,"Montezuma, Colorado, US",49.65053660772257,,,84008083,USA
Alabama,US,2020-04-18 22:32:47,32.2206831,-86.20969272,215,5,0,210,Montgomery,1101,"Montgomery, Alabama, US",94.92860485857845,,,84001101,USA
Georgia,US,2020-04-18 22:32:47,32.17201038,-82.53527476,2,0,0,2,Montgomery,13209,"Montgomery, Georgia, US",21.805494984736153,,,84013209,USA
Illinois,US,2020-04-18 22:32:47,39.23198845,-89.47809254,13,1,0,12,Montgomery,17135,"Montgomery, Illinois, US",45.752094038150204,,,84017135,USA
Indiana,US,2020-04-18 22:32:47,40.04034823,-86.89335024,25,0,0,25,Montgomery,18107,"Montgomery, Indiana, US",65.20945276227242,,,84018107,USA
Iowa,US,2020-04-18 22:32:47,41.03018714,-95.15642896,1,0,0,1,Montgomery,19137,"Montgomery, Iowa, US",10.083694665725522,,,84019137,USA
Kansas,US,2020-04-18 22:32:47,37.19236568,-95.74329258,12,2,0,10,Montgomery,20125,"Montgomery, Kansas, US",37.701467215432466,,,84020125,USA
Kentucky,US,2020-04-18 22:32:47,38.03253032,-83.9145241,9,0,0,9,Montgomery,21173,"Montgomery, Kentucky, US",31.963632489256668,,,84021173,USA
Maryland,US,2020-04-18 22:32:47,39.13676329,-77.20358245,2404,86,0,2318,Montgomery,24031,"Montgomery, Maryland, US",228.80246086373882,,,84024031,USA
Mississippi,US,2020-04-18 22:32:47,33.49419589,-89.61729103,15,1,0,14,Montgomery,28097,"Montgomery, Mississippi, US",153.4526854219949,,,84028097,USA
Missouri,US,2020-04-18 22:32:47,38.94022054,-91.47000721,7,0,0,7,Montgomery,29139,"Montgomery, Missouri, US",60.600813782356504,,,84029139,USA
New York,US,2020-04-18 22:32:47,42.90123494,-74.44011632,34,1,0,33,Montgomery,36057,"Montgomery, New York, US",69.07620730988806,,,84036057,USA
North Carolina,US,2020-04-18 22:32:47,35.33155144,-79.90416657,17,1,0,16,Montgomery,37123,"Montgomery, North Carolina, US",62.56210208663011,,,84037123,USA
Ohio,US,2020-04-18 22:32:47,39.75394919,-84.29050975,229,8,0,221,Montgomery,39113,"Montgomery, Ohio, US",43.070453104928276,,,84039113,USA
Pennsylvania,US,2020-04-18 22:32:47,40.21053671,-75.36652296,2781,106,0,2675,Montgomery,42091,"Montgomery, Pennsylvania, US",334.69127407737255,,,84042091,USA
Tennessee,US,2020-04-18 22:32:47,36.49609412,-87.38550661,108,2,0,106,Montgomery,47125,"Montgomery, Tennessee, US",51.67637193590216,,,84047125,USA
Texas,US,2020-04-18 22:32:47,30.30079133,-95.50572772,370,7,0,363,Montgomery,48339,"Montgomery, Texas, US",60.9162796287729,,,84048339,USA
Virginia,US,2020-04-18 22:32:47,37.17746986,-80.37868691,42,0,0,42,Montgomery,51121,"Montgomery, Virginia, US",42.624448165626426,,,84051121,USA
Michigan,US,2020-04-18 22:32:47,45.0275929,-84.12696227,4,0,0,4,Montmorency,26119,"Montmorency, Michigan, US",42.88164665523156,,,84026119,USA
Pennsylvania,US,2020-04-18 22:32:47,41.03023987,-76.66345939,49,0,0,49,Montour,42093,"Montour, Pennsylvania, US",268.7877125617115,,,84042093,USA
Colorado,US,2020-04-18 22:32:47,38.40214114,-108.26390220000002,70,7,0,63,Montrose,8085,"Montrose, Colorado, US",163.71205388465316,,,84008085,USA
South Dakota,US,2020-04-18 22:32:47,44.02266214,-96.67081159,1,0,0,1,Moody,46101,"Moody, South Dakota, US",15.206812652068127,,,84046101,USA
North Carolina,US,2020-04-18 22:32:47,35.30885257,-79.48474178,93,4,0,89,Moore,37125,"Moore, North Carolina, US",92.1887390959556,,,84037125,USA
Tennessee,US,2020-04-18 22:32:47,35.27724699,-86.36230578,1,0,0,1,Moore,47127,"Moore, Tennessee, US",15.413070283600494,,,84047127,USA
Texas,US,2020-04-18 22:32:47,35.83769242,-101.8930281,99,0,0,99,Moore,48341,"Moore, Texas, US",472.77936962750715,,,84048341,USA
Louisiana,US,2020-04-18 22:32:47,32.81686191,-91.80421614,35,2,0,33,Morehouse,22067,"Morehouse, Louisiana, US",140.70917423816033,,,84022067,USA
Alabama,US,2020-04-18 22:32:47,34.45500589,-86.85475946,45,0,0,45,Morgan,1103,"Morgan, Alabama, US",37.60058155566139,,,84001103,USA
Colorado,US,2020-04-18 22:32:47,40.26279810000001,-103.8093302,135,2,0,133,Morgan,8087,"Morgan, Colorado, US",464.428237236824,,,84008087,USA
Georgia,US,2020-04-18 22:32:47,33.59232073,-83.49129491,21,0,0,21,Morgan,13211,"Morgan, Georgia, US",108.94376426644531,,,84013211,USA
Illinois,US,2020-04-18 22:32:47,39.71654544,-90.20255104,12,1,0,11,Morgan,17137,"Morgan, Illinois, US",35.65274229009448,,,84017137,USA
Indiana,US,2020-04-18 22:32:47,39.47899078,-86.44573375,111,3,0,108,Morgan,18109,"Morgan, Indiana, US",157.47137851295946,,,84018109,USA
Kentucky,US,2020-04-18 22:32:47,37.92465657,-83.25558245,1,0,0,1,Morgan,21175,"Morgan, Kentucky, US",7.5137125253587795,,,84021175,USA
Missouri,US,2020-04-18 22:32:47,38.4181765,-92.88791859,2,0,0,2,Morgan,29141,"Morgan, Missouri, US",9.696029475929606,,,84029141,USA
Ohio,US,2020-04-18 22:32:47,39.62081738,-81.85308173,3,0,0,3,Morgan,39115,"Morgan, Ohio, US",20.678246484698096,,,84039115,USA
Tennessee,US,2020-04-18 22:32:47,36.13248031,-84.64880098,5,0,0,5,Morgan,47129,"Morgan, Tennessee, US",23.361211045180582,,,84047129,USA
West Virginia,US,2020-04-18 22:32:47,39.55439028,-78.26311676,8,0,0,8,Morgan,54065,"Morgan, West Virginia, US",44.73272198613286,,,84054065,USA
Nebraska,US,2020-04-18 22:32:47,41.71711774,-103.0061405,1,0,0,1,Morrill,31123,"Morrill, Nebraska, US",21.542438604049977,,,84031123,USA
Kansas,US,2020-04-18 22:32:47,38.68827511,-96.65128437,2,0,0,2,Morris,20127,"Morris, Kansas, US",35.587188612099645,,,84020127,USA
New Jersey,US,2020-04-18 22:32:47,40.86095313,-74.54553709999998,3984,255,0,3729,Morris,34027,"Morris, New Jersey, US",810.0112840427371,,,84034027,USA
Texas,US,2020-04-18 22:32:47,33.11304005,-94.73255695,4,0,0,4,Morris,48343,"Morris, Texas, US",32.28931223764934,,,84048343,USA
Ohio,US,2020-04-18 22:32:47,40.52363560000001,-82.7892599,19,0,0,19,Morrow,39117,"Morrow, Ohio, US",53.781702898550726,,,84039117,USA
Oregon,US,2020-04-18 22:32:47,45.41846568,-119.584546,5,0,0,5,Morrow,41049,"Morrow, Oregon, US",43.09230371455658,,,84041049,USA
Kansas,US,2020-04-18 22:32:47,37.19141121,-101.79925190000002,2,0,0,2,Morton,20129,"Morton, Kansas, US",77.30962504831851,,,84020129,USA
North Dakota,US,2020-04-18 22:32:47,46.71681782,-101.2822377,21,2,0,19,Morton,38059,"Morton, North Dakota, US",66.95574544063257,,,84038059,USA
Texas,US,2020-04-18 22:32:47,34.07408766,-100.77972199999999,1,0,0,1,Motley,48345,"Motley, Texas, US",83.33333333333333,,,84048345,USA
Illinois,US,2020-04-18 22:32:47,39.64187451,-88.62099969,2,0,0,2,Moultrie,17139,"Moultrie, Illinois, US",13.79215226536101,,,84017139,USA
North Dakota,US,2020-04-18 22:32:47,48.20197971,-102.3555315,29,0,0,29,Mountrail,38061,"Mountrail, North Dakota, US",275.0118539592224,,,84038061,USA
Minnesota,US,2020-04-18 22:32:47,43.67142874,-92.75234549,26,0,0,26,Mower,27099,"Mower, Minnesota, US",64.89940592082273,,,84027099,USA
Kentucky,US,2020-04-18 22:32:47,37.21425819,-87.14632053,58,2,0,56,Muhlenberg,21177,"Muhlenberg, Kentucky, US",189.4063091894716,,,84021177,USA
Oregon,US,2020-04-18 22:32:47,45.54747959,-122.4169351,493,28,0,465,Multnomah,41051,"Multnomah, Oregon, US",60.6504235072676,,,84041051,USA
Georgia,US,2020-04-18 22:32:47,34.78897608,-84.74993177,18,0,0,18,Murray,13213,"Murray, Georgia, US",44.892258579409415,,,84013213,USA
Minnesota,US,2020-04-18 22:32:47,44.02216709,-95.76328482,3,0,0,3,Murray,27101,"Murray, Minnesota, US",36.6121552355382,,,84027101,USA
Iowa,US,2020-04-18 22:32:47,41.48370744,-91.11216970000001,176,3,0,173,Muscatine,19139,"Muscatine, Iowa, US",412.52578286142887,,,84019139,USA
Georgia,US,2020-04-18 22:32:47,32.50931999,-84.87142262,211,4,0,207,Muscogee,13215,"Muscogee, Georgia, US",107.78008775648851,,,84013215,USA
Michigan,US,2020-04-18 22:32:47,43.29123859,-86.15176712,136,5,0,131,Muskegon,26121,"Muskegon, Michigan, US",78.3563601166127,,,84026121,USA
Ohio,US,2020-04-18 22:32:47,39.96575964,-81.94363275,8,0,0,8,Muskingum,39119,"Muskingum, Ohio, US",9.279127761990372,,,84039119,USA
Oklahoma,US,2020-04-18 22:32:47,35.61318461,-95.37802952,25,3,0,22,Muskogee,40101,"Muskogee, Oklahoma, US",36.76632792623204,,,84040101,USA
Montana,US,2020-04-18 22:32:47,46.49684637,-108.39498,1,0,0,1,Musselshell,30065,"Musselshell, Montana, US",21.58428663932657,,,84030065,USA
Texas,US,2020-04-18 22:32:47,31.62017125,-94.61803994,88,6,0,82,Nacogdoches,48347,"Nacogdoches, Texas, US",134.96104533464205,,,84048347,USA
Nebraska,US,2020-04-18 22:32:47,41.39750195,-97.99327291,1,0,0,1,Nance,31125,"Nance, Nebraska, US",28.41716396703609,,,84031125,USA
California,US,2020-04-18 22:32:47,38.50735751,-122.33283899999999,47,2,0,45,Napa,6055,"Napa, California, US",34.12126844000465,,,84006055,USA
North Carolina,US,2020-04-18 22:32:47,35.96575634,-77.98422508,53,1,0,52,Nash,37127,"Nash, North Carolina, US",56.20479755668201,,,84037127,USA
Florida,US,2020-04-18 22:32:47,30.61037141,-81.80297522,42,0,0,42,Nassau,12089,"Nassau, Florida, US",47.39069111424541,,,84012089,USA
New York,US,2020-04-18 22:32:47,40.74066522,-73.58941873,29180,1109,0,28071,Nassau,36059,"Nassau, New York, US",2150.4520518466766,,,84036059,USA
Louisiana,US,2020-04-18 22:32:47,31.72321584,-93.09816516,53,1,0,52,Natchitoches,22069,"Natchitoches, Louisiana, US",138.8961685622936,,,84022069,USA
Wyoming,US,2020-04-18 22:32:47,42.96180148,-106.79788500000001,38,0,0,38,Natrona,56025,"Natrona, Wyoming, US",47.58446242079692,,,84056025,USA
Arizona,US,2020-04-18 22:32:47,35.3997715,-110.3218983,452,11,0,441,Navajo,4017,"Navajo, Arizona, US",407.4862067722044,,,84004017,USA
Texas,US,2020-04-18 22:32:47,32.04620681,-96.47428766,20,2,0,18,Navarro,48349,"Navarro, Texas, US",39.90980384331411,,,84048349,USA
Kentucky,US,2020-04-18 22:32:47,37.80335779,-85.4657193,13,0,0,13,Nelson,21179,"Nelson, Kentucky, US",28.118443536002424,,,84021179,USA
Virginia,US,2020-04-18 22:32:47,37.78790447,-78.88498513,5,0,0,5,Nelson,51125,"Nelson, Virginia, US",33.48961821835231,,,84051125,USA
Nebraska,US,2020-04-18 22:32:47,40.38514847,-95.85433992,1,0,0,1,Nemaha,31127,"Nemaha, Nebraska, US",14.343086632243258,,,84031127,USA
Kansas,US,2020-04-18 22:32:47,37.55862897,-95.30670046,2,0,0,2,Neosho,20133,"Neosho, Kansas, US",12.494533641531829,,,84020133,USA
Mississippi,US,2020-04-18 22:32:47,32.75339664,-89.11726492,55,1,0,54,Neshoba,28099,"Neshoba, Mississippi, US",188.88659935435126,,,84028099,USA
Arkansas,US,2020-04-18 22:32:47,33.66340119,-93.30632432,1,0,0,1,Nevada,5099,"Nevada, Arkansas, US",12.118274357731458,,,84005099,USA
California,US,2020-04-18 22:32:47,39.30394768,-120.76272809999999,36,1,0,35,Nevada,6057,"Nevada, California, US",36.088416620720764,,,84006057,USA
Delaware,US,2020-04-18 22:32:47,39.57992638,-75.64054974,1205,32,0,1173,New Castle,10003,"New Castle, Delaware, US",215.65879735768758,,,84010003,USA
North Carolina,US,2020-04-18 22:32:47,34.25758282,-77.87075626,68,1,0,67,New Hanover,37129,"New Hanover, North Carolina, US",29.001206961995624,,,84037129,USA
Connecticut,US,2020-04-18 22:32:47,41.408032500000004,-72.93620426,4743,241,0,4502,New Haven,9009,"New Haven, Connecticut, US",554.8945489770776,,,84009009,USA
Virginia,US,2020-04-18 22:32:47,37.50694406,-76.99828634,17,0,0,17,New Kent,51127,"New Kent, Virginia, US",73.62175739465593,,,84051127,USA
Connecticut,US,2020-04-18 22:32:47,41.48896435,-72.10430976,315,10,0,305,New London,9011,"New London, Connecticut, US",118.7755933123685,,,84009011,USA
Missouri,US,2020-04-18 22:32:47,36.59666326,-89.66070007,8,0,0,8,New Madrid,29143,"New Madrid, Missouri, US",46.849379245725,,,84029143,USA
New York,US,2020-04-18 22:32:47,40.76727260000001,-73.97152637,135572,13202,0,122370,New York City,36061,"New York City, New York, US",1626.1841899612286,,,84036061,USA
Michigan,US,2020-04-18 22:32:47,43.554373999999996,-85.80070107,7,0,0,7,Newaygo,26123,"Newaygo, Michigan, US",14.291547570436913,,,84026123,USA
South Carolina,US,2020-04-18 22:32:47,34.28629098,-81.59935761,23,1,0,22,Newberry,45071,"Newberry, South Carolina, US",59.833506763787724,,,84045071,USA
Rhode Island,US,2020-04-18 22:32:47,41.5642026,-71.26569799,103,0,0,103,Newport,44005,"Newport, Rhode Island, US",125.48427182573523,,,84044005,USA
Virginia,US,2020-04-18 22:32:47,37.08166899,-76.51754109,102,1,0,101,Newport News,51700,"Newport News, Virginia, US",56.91170316641094,,,84051700,USA
Arkansas,US,2020-04-18 22:32:47,35.91947491,-93.21612969,2,0,0,2,Newton,5101,"Newton, Arkansas, US",25.79646588417387,,,84005101,USA
Georgia,US,2020-04-18 22:32:47,33.55514538,-83.84547140000002,121,3,0,118,Newton,13217,"Newton, Georgia, US",108.28321878579611,,,84013217,USA
Indiana,US,2020-04-18 22:32:47,40.95610449,-87.39635768,31,4,0,27,Newton,18111,"Newton, Indiana, US",221.68192219679634,,,84018111,USA
Mississippi,US,2020-04-18 22:32:47,32.40021118,-89.11843336,21,0,0,21,Newton,28101,"Newton, Mississippi, US",99.91435912075364,,,84028101,USA
Missouri,US,2020-04-18 22:32:47,36.90519407,-94.3394104,9,0,0,9,Newton,29145,"Newton, Missouri, US",15.454358128992375,,,84029145,USA
Texas,US,2020-04-18 22:32:47,30.78548982,-93.74408813,2,0,0,2,Newton,48351,"Newton, Texas, US",14.711290915777859,,,84048351,USA
Idaho,US,2020-04-18 22:32:47,46.32638236,-116.75009750000001,30,11,0,19,Nez Perce,16069,"Nez Perce, Idaho, US",74.24272421302712,,,84016069,USA
New York,US,2020-04-18 22:32:47,43.19898042,-78.74777412,234,9,0,225,Niagara,36063,"Niagara, New York, US",111.8113923385305,,,84036063,USA
Kentucky,US,2020-04-18 22:32:47,38.33342292,-84.01889177,1,0,0,1,Nicholas,21181,"Nicholas, Kentucky, US",13.757050488375292,,,84021181,USA
West Virginia,US,2020-04-18 22:32:47,38.29617706,-80.79759588,3,0,0,3,Nicholas,54067,"Nicholas, West Virginia, US",12.24689745264533,,,84054067,USA
Minnesota,US,2020-04-18 22:32:47,44.35291112,-94.24710352,7,2,0,5,Nicollet,27103,"Nicollet, Minnesota, US",20.423644745287973,,,84027103,USA
Wyoming,US,2020-04-18 22:32:47,43.05607708,-104.47588959999999,1,0,0,1,Niobrara,56027,"Niobrara, Wyoming, US",42.444821731748725,,,84056027,USA
Indiana,US,2020-04-18 22:32:47,41.39672484,-85.41966713,34,2,0,32,Noble,18113,"Noble, Indiana, US",71.21313672922253,,,84018113,USA
Ohio,US,2020-04-18 22:32:47,39.76818851,-81.45937183,3,0,0,3,Noble,39121,"Noble, Ohio, US",20.798668885191347,,,84039121,USA
Oklahoma,US,2020-04-18 22:32:47,36.38953329,-97.22928674,6,0,0,6,Noble,40103,"Noble, Oklahoma, US",53.90351271224508,,,84040103,USA
Minnesota,US,2020-04-18 22:32:47,43.67434621,-95.75329576,36,0,0,36,Nobles,27105,"Nobles, Minnesota, US",166.44320125757085,,,84027105,USA
Missouri,US,2020-04-18 22:32:47,40.36079813,-94.88133008,3,0,0,3,Nodaway,29147,"Nodaway, Missouri, US",13.579576317218903,,,84029147,USA
Alaska,US,2020-04-18 22:32:47,64.90320724,-164.0353804,1,0,0,1,Nome,2180,"Nome, Alaska, US",9.996001599360255,,,84002180,USA
Massachusetts,US,2020-04-18 22:32:47,42.16073095,-71.20530408,3659,195,0,3464,Norfolk,25021,"Norfolk, Massachusetts, US",517.7036539209791,,,84025021,USA
Virginia,US,2020-04-18 22:32:47,36.89934014,-76.26420872,109,2,0,107,Norfolk,51710,"Norfolk, Virginia, US",44.9036425505269,,,84051710,USA
Minnesota,US,2020-04-18 22:32:47,47.32628443,-96.45620947,2,0,0,2,Norman,27107,"Norman, Minnesota, US",31.372549019607842,,,84027107,USA
North Carolina,US,2020-04-18 22:32:47,36.41736238,-77.39769443,70,1,0,69,Northampton,37131,"Northampton, North Carolina, US",359.28758404763124,,,84037131,USA
Pennsylvania,US,2020-04-18 22:32:47,40.75182733,-75.30471829,1396,29,0,1367,Northampton,42095,"Northampton, Pennsylvania, US",457.27762582504874,,,84042095,USA
Virginia,US,2020-04-18 22:32:47,37.34062933,-75.87751591,5,0,0,5,Northampton,51131,"Northampton, Virginia, US",42.69854824935952,,,84051131,USA
Pennsylvania,US,2020-04-18 22:32:47,40.84785433,-76.70798222,67,0,0,67,Northumberland,42097,"Northumberland, Pennsylvania, US",73.75361888092644,,,84042097,USA
Virginia,US,2020-04-18 22:32:47,37.89202088,-76.41949732,5,0,0,5,Northumberland,51133,"Northumberland, Virginia, US",41.339396444811904,,,84051133,USA
Virginia,US,2020-04-18 22:32:47,36.93357076,-82.62750411,1,0,0,1,Norton,51720,"Norton, Virginia, US",25.119316754584275,,,84051720,USA
Virginia,US,2020-04-18 22:32:47,37.1435975,-78.05065922,6,0,0,6,Nottoway,51135,"Nottoway, Virginia, US",39.390756302521005,,,84051135,USA
Oklahoma,US,2020-04-18 22:32:47,36.79843529,-95.61902331,11,0,0,11,Nowata,40105,"Nowata, Oklahoma, US",109.17030567685589,,,84040105,USA
Mississippi,US,2020-04-18 22:32:47,33.11009499,-88.56949061,20,0,0,20,Noxubee,28103,"Noxubee, Mississippi, US",191.9938561966017,,,84028103,USA
