FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-10-29 04:24:49,33.93911,67.709953,41145,1531,34237,5379,Afghanistan,105.69420361376305,3.716125896220683
,,,Albania,2020-10-29 04:24:49,41.1533,20.1683,20040,493,10893,8654,Albania,696.3652790325943,2.460079840319361
,,,Algeria,2020-10-29 04:24:49,28.0339,1.6596,57026,1941,39635,15450,Algeria,130.04479733811576,3.4037105881527725
,,,Andorra,2020-10-29 04:24:49,42.5063,1.5218,4517,72,3144,1301,Andorra,5846.1140231670215,1.593978304184193
,,,Angola,2020-10-29 04:24:49,-11.2027,17.8739,10074,275,3693,6106,Angola,30.651487415608006,2.729799483819734
,,,Antigua and Barbuda,2020-10-29 04:24:49,17.0608,-61.7964,124,3,115,6,Antigua and Barbuda,126.62364185932522,2.4193548387096775
,,,Argentina,2020-10-29 04:24:49,-38.4161,-63.6167,1130533,30071,931147,169315,Argentina,2501.4129085555937,2.6598958190517217
,,,Armenia,2020-10-29 04:24:49,40.0691,45.0382,82651,1243,52508,28900,Armenia,2789.2161064566612,1.5039140482268818
,,Australian Capital Territory,Australia,2020-10-29 04:24:49,-35.4735,149.0124,114,3,110,1,"Australian Capital Territory, Australia",26.629292221443592,2.6315789473684212
,,New South Wales,Australia,2020-10-29 04:24:49,-33.8688,151.2093,4411,53,3147,1211,"New South Wales, Australia",54.33604336043361,1.2015416005440942
,,Northern Territory,Australia,2020-10-29 04:24:49,-12.4634,130.8456,37,0,33,4,"Northern Territory, Australia",15.06514657980456,0.0
,,Queensland,Australia,2020-10-29 04:24:49,-27.4698,153.0251,1169,6,1157,6,"Queensland, Australia",22.85211611768156,0.5132591958939264
,,South Australia,Australia,2020-10-29 04:24:49,-34.9285,138.6007,495,4,479,12,"South Australia, Australia",28.181041844577283,0.8080808080808081
,,Tasmania,Australia,2020-10-29 04:24:49,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-10-29 04:24:49,-37.8136,144.9631,20344,819,19382,143,"Victoria, Australia",306.8522903814537,4.025756979944947
,,Western Australia,Australia,2020-10-29 04:24:49,-31.9505,115.8605,765,9,706,50,"Western Australia, Australia",29.08081806431993,1.1764705882352942
,,,Austria,2020-10-29 04:24:49,47.5162,14.5501,89496,1027,61684,26785,Austria,993.6933736009947,1.1475373201036918
,,,Azerbaijan,2020-10-29 04:24:49,40.1431,47.5769,52137,699,42033,9405,Azerbaijan,514.2134345249983,1.3406985442200356
,,,Bahamas,2020-10-29 04:24:49,25.025885,-78.035889,6549,136,4182,2231,Bahamas,1665.3612987224344,2.0766529241105514
