FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-10-20 04:24:22,33.93911,67.709953,40287,1499,33760,5030,Afghanistan,103.49015387015852,3.715838856206717
,,,Albania,2020-10-20 04:24:22,41.1533,20.1683,17350,454,10167,6729,Albania,602.8910973660435,2.61671469740634
,,,Algeria,2020-10-20 04:24:22,28.0339,1.6596,54616,1865,38215,14536,Algeria,124.54891893905466,3.41475025633514
,,,Andorra,2020-10-20 04:24:22,42.5063,1.5218,3623,62,2273,1288,Andorra,4689.0571410082175,1.7112889870273253
,,,Angola,2020-10-20 04:24:22,-11.2027,17.8739,7829,248,3031,4550,Angola,23.820775757077133,3.1677097969089285
,,,Antigua and Barbuda,2020-10-20 04:24:22,17.0608,-61.7964,119,3,101,15,Antigua and Barbuda,121.51784984886856,2.5210084033613445
,,,Argentina,2020-10-20 04:24:22,-38.4161,-63.6167,1002662,26716,803965,171981,Argentina,2218.4860324450224,2.664507082147324
,,,Armenia,2020-10-20 04:24:22,40.0691,45.0382,65460,1091,48208,16161,Armenia,2209.072925054181,1.6666666666666667
,,Australian Capital Territory,Australia,2020-10-20 04:24:22,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-10-20 04:24:22,-33.8688,151.2093,4347,53,3142,1152,"New South Wales, Australia",53.547671840354774,1.2192316540142627
,,Northern Territory,Australia,2020-10-20 04:24:22,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-10-20 04:24:22,-27.4698,153.0251,1164,6,1154,4,"Queensland, Australia",22.75437396148959,0.5154639175257731
,,South Australia,Australia,2020-10-20 04:24:22,-34.9285,138.6007,484,4,472,8,"South Australia, Australia",27.554796470253343,0.8264462809917356
,,Tasmania,Australia,2020-10-20 04:24:22,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-10-20 04:24:22,-37.8136,144.9631,20320,817,19299,204,"Victoria, Australia",306.49029397125145,4.020669291338582
,,Western Australia,Australia,2020-10-20 04:24:22,-31.9505,115.8605,714,9,685,20,"Western Australia, Australia",27.14209686003193,1.2605042016806722
,,,Austria,2020-10-20 04:24:22,47.5162,14.5501,65927,904,50359,14664,Austria,732.0016876887547,1.3712136150590806
,,,Azerbaijan,2020-10-20 04:24:22,40.1431,47.5769,45295,630,40144,4521,Azerbaijan,446.73259905268435,1.3908819958052765
,,,Bahamas,2020-10-20 04:24:22,25.025885,-78.035889,5773,123,3339,2311,Bahamas,1468.030352347628,2.1306080027715226
,,,Bahrain,2020-10-20 04:24:22,26.0275,50.55,78224,302,74683,3239,Bahrain,4597.131024463691,0.3860707711188382
,,,Bangladesh,2020-10-20 04:24:22,23.685,90.3563,390206,5681,305599,78926,Bangladesh,236.93452054526188,1.4558976540596504
,,,Barbados,2020-10-20 04:24:22,13.1939,-59.5432,222,7,203,12,Barbados,77.25205396508346,3.1531531531531534
,,,Belarus,2020-10-20 04:24:22,53.7098,27.9534,88290,933,80130,7227,Belarus,934.3528492682174,1.0567448182127082
,,,Belgium,2020-10-20 04:24:22,50.8333,4.469936,230480,10443,21214,198823,Belgium,1988.6767602999093,4.530978826796251
,,,Belize,2020-10-20 04:24:22,17.1899,-88.4976,2833,45,1692,1096,Belize,712.4875195223593,1.5884221673138017
,,,Benin,2020-10-20 04:24:22,9.3077,2.3158,2496,41,2330,125,Benin,20.58862686231801,1.642628205128205
,,,Bhutan,2020-10-20 04:24:22,27.5142,90.4336,330,0,301,29,Bhutan,42.76760859084618,0.0
,,,Bolivia,2020-10-20 04:24:22,-16.2902,-63.5887,139890,8502,104957,26431,Bolivia,1198.403602012811,6.0776324254771605
,,,Bosnia and Herzegovina,2020-10-20 04:24:22,43.9159,17.6791,34661,997,25442,8222,Bosnia and Herzegovina,1056.4752965345501,2.876431724416491
,,,Botswana,2020-10-20 04:24:22,-22.3285,24.6849,5609,21,915,4673,Botswana,238.51591984266202,0.37439828846496703
,,Acre,Brazil,2020-10-20 04:24:22,-9.0238,-70.812,29765,679,27176,1910,"Acre, Brazil",3374.9652752186958,2.281202754913489
,,Alagoas,Brazil,2020-10-20 04:24:22,-9.5713,-36.782,89528,2182,85557,1789,"Alagoas, Brazil",2682.6018313294016,2.4372263425967295
,,Amapa,Brazil,2020-10-20 04:24:22,0.902,-52.003,50263,734,36905,12624,"Amapa, Brazil",5943.14267775451,1.4603187235143147
,,Amazonas,Brazil,2020-10-20 04:24:22,-3.4168,-65.8561,151858,4350,120012,27496,"Amazonas, Brazil",3663.9991777246382,2.864518168288796
,,Bahia,Brazil,2020-10-20 04:24:22,-12.5797,-41.7007,336232,7342,311054,17836,"Bahia, Brazil",2260.6774232935463,2.183611315996098
