FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-09-11 04:46:23,33.93911,67.709953,38572,1421,31129,6023,Afghanistan,99.08462320549442,3.681426941823084
,,,Albania,2020-09-11 04:46:23,41.1533,20.1683,10860,324,6346,4190,Albania,377.37160330808257,2.983425414364641
,,,Algeria,2020-09-11 04:46:23,28.0339,1.6596,47488,1591,33562,12335,Algeria,108.2938893836573,3.3503200808625335
,,,Andorra,2020-09-11 04:46:23,42.5063,1.5218,1301,53,938,310,Andorra,1683.8154403675662,4.073789392774788
,,,Angola,2020-09-11 04:46:23,-11.2027,17.8739,3217,130,1277,1810,Angola,9.78815118284802,4.041032017407523
,,,Antigua and Barbuda,2020-09-11 04:46:23,17.0608,-61.7964,95,3,91,1,Antigua and Barbuda,97.01004819867659,3.1578947368421053
,,,Argentina,2020-09-11 04:46:23,-38.4161,-63.6167,524198,10907,390098,123193,Argentina,1159.838451278313,2.080702330035597
,,,Armenia,2020-09-11 04:46:23,40.0691,45.0382,45326,906,41233,3187,Armenia,1529.6125786893647,1.9988527555928164
,,Australian Capital Territory,Australia,2020-09-11 04:46:23,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-09-11 04:46:23,-33.8688,151.2093,4152,52,2994,1106,"New South Wales, Australia",51.14560236511456,1.252408477842004
,,Northern Territory,Australia,2020-09-11 04:46:23,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-09-11 04:46:23,-27.4698,153.0251,1145,6,1094,45,"Queensland, Australia",22.38295376796012,0.5240174672489083
,,South Australia,Australia,2020-09-11 04:46:23,-34.9285,138.6007,465,4,461,0,"South Australia, Australia",26.473099914602905,0.8602150537634409
,,Tasmania,Australia,2020-09-11 04:46:23,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-09-11 04:46:23,-37.8136,144.9631,19767,710,17484,1573,"Victoria, Australia",298.14929335284086,3.591844994182223
,,Western Australia,Australia,2020-09-11 04:46:23,-31.9505,115.8605,659,9,646,4,"Western Australia, Australia",25.051319090701746,1.3657056145675266
,,,Austria,2020-09-11 04:46:23,47.5162,14.5501,31247,748,26043,4456,Austria,346.94217445372186,2.3938298076615356
,,,Azerbaijan,2020-09-11 04:46:23,40.1431,47.5769,37874,556,35269,2049,Azerbaijan,373.541239795151,1.4680255584305857
,,,Bahamas,2020-09-11 04:46:23,25.025885,-78.035889,2721,63,1183,1475,Bahamas,691.9297745951665,2.3153252480705624
,,,Bahrain,2020-09-11 04:46:23,26.0275,50.55,58207,207,52284,5716,Bahrain,3420.755849112268,0.3556273300462144
