FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-10-11 04:23:46,33.93911,67.709953,39703,1473,33064,5166,Afghanistan,101.98996150388224,3.710047099715387
,,,Albania,2020-10-11 04:23:46,41.1533,20.1683,15231,416,9406,5409,Albania,529.258461324623,2.7312717484078526
,,,Algeria,2020-10-11 04:23:46,28.0339,1.6596,52940,1795,37170,13975,Algeria,120.72688898186527,3.3906309029089536
,,,Andorra,2020-10-11 04:23:46,42.5063,1.5218,2696,55,1814,827,Andorra,3489.2901054811364,2.040059347181009
,,,Angola,2020-10-11 04:23:46,-11.2027,17.8739,6246,218,2716,3312,Angola,19.004287313667614,3.490233749599744
,,,Antigua and Barbuda,2020-10-11 04:23:46,17.0608,-61.7964,111,3,97,11,Antigua and Barbuda,113.34858263213788,2.7027027027027026
,,,Argentina,2020-10-11 04:23:46,-38.4161,-63.6167,883882,23581,709464,150837,Argentina,1955.6738674943012,2.667890057722637
,,,Armenia,2020-10-11 04:23:46,40.0691,45.0382,55736,1016,45771,8949,Armenia,1880.9179430311613,1.822879288072341
,,Australian Capital Territory,Australia,2020-10-11 04:23:46,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-10-11 04:23:46,-33.8688,151.2093,4278,53,3132,1093,"New South Wales, Australia",52.697708795269776,1.2388966806919122
,,Northern Territory,Australia,2020-10-11 04:23:46,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-10-11 04:23:46,-27.4698,153.0251,1161,6,1152,3,"Queensland, Australia",22.69572866777441,0.5167958656330749
,,South Australia,Australia,2020-10-11 04:23:46,-34.9285,138.6007,473,4,466,3,"South Australia, Australia",26.928551095929407,0.8456659619450317
,,Tasmania,Australia,2020-10-11 04:23:46,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-10-11 04:23:46,-37.8136,144.9631,20281,810,19207,264,"Victoria, Australia",305.90204980467274,3.993885903061979
,,Western Australia,Australia,2020-10-11 04:23:46,-31.9505,115.8605,694,9,670,15,"Western Australia, Australia",26.381814034820948,1.2968299711815563
,,,Austria,2020-10-11 04:23:46,47.5162,14.5501,54423,852,42829,10742,Austria,604.2702966779178,1.5655145802326222
