FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-08-27 04:28:15,33.93911,67.709953,38113,1401,29042,7670,Afghanistan,97.90553365734236,3.6759111064466192
,,,Albania,2020-08-27 04:28:15,41.1533,20.1683,8927,263,4633,4031,Albania,310.20223782055734,2.946118516858967
,,,Algeria,2020-08-27 04:28:15,28.0339,1.6596,42619,1465,29886,11268,Algeria,97.19039065957908,3.4374340083061545
,,,Andorra,2020-08-27 04:28:15,42.5063,1.5218,1098,53,893,152,Andorra,1421.0832847990682,4.82695810564663
,,,Angola,2020-08-27 04:28:15,-11.2027,17.8739,2332,103,977,1252,Angola,7.095420751756786,4.416809605488851
,,,Antigua and Barbuda,2020-08-27 04:28:15,17.0608,-61.7964,94,3,89,2,Antigua and Barbuda,95.98888979658524,3.1914893617021276
,,,Argentina,2020-08-27 04:28:15,-38.4161,-63.6167,370188,7839,268801,93548,Argentina,819.0765256674312,2.1175726927939316
,,,Armenia,2020-08-27 04:28:15,40.0691,45.0382,43067,861,36726,5480,Armenia,1453.3783022198045,1.9992105324262197
,,Australian Capital Territory,Australia,2020-08-27 04:28:15,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-08-27 04:28:15,-33.8688,151.2093,4006,52,2994,960,"New South Wales, Australia",49.34712983493471,1.2980529206190714
,,Northern Territory,Australia,2020-08-27 04:28:15,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-08-27 04:28:15,-27.4698,153.0251,1110,6,1083,21,"Queensland, Australia",21.69875867461636,0.5405405405405406
,,South Australia,Australia,2020-08-27 04:28:15,-34.9285,138.6007,463,4,456,3,"South Australia, Australia",26.359237119271285,0.8639308855291576
,,Tasmania,Australia,2020-08-27 04:28:15,-42.8821,147.3272,230,13,216,1,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-08-27 04:28:15,-37.8136,144.9631,18714,485,14572,3657,"Victoria, Australia",282.26670085521647,2.591642620498023
,,Western Australia,Australia,2020-08-27 04:28:15,-31.9505,115.8605,653,9,637,7,"Western Australia, Australia",24.82323424313845,1.3782542113323124
,,,Austria,2020-08-27 04:28:15,47.5162,14.5501,26033,733,22145,3155,Austria,289.05000888257234,2.815657050666462
