FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-11-02 05:25:04,33.93911,67.709953,41501,1538,34326,5639,Afghanistan,106.6087044397808,3.7011156357678128
,,,Albania,2020-11-02 05:25:04,41.1533,20.1683,21202,518,11246,9438,Albania,736.7433456112308,2.443165739081219
,,,Algeria,2020-11-02 05:25:04,28.0339,1.6596,58272,1973,40395,15904,Algeria,132.88623488385446,3.3858456891817683
,,,Andorra,2020-11-02 05:25:04,42.5063,1.5218,4825,75,3475,1275,Andorra,6244.7421212709505,1.5544041450777202
,,,Angola,2020-11-02 05:25:04,-11.2027,17.8739,11035,286,4920,5829,Angola,33.57545797411498,2.591753511554146
,,,Antigua and Barbuda,2020-11-02 05:25:04,17.0608,-61.7964,128,3,117,8,Antigua and Barbuda,130.70827546769056,2.34375
,,,Argentina,2020-11-02 05:25:04,-38.4161,-63.6167,1173533,31140,985316,157077,Argentina,2596.554540925361,2.653525721049174
,,,Armenia,2020-11-02 05:25:04,40.0691,45.0382,92254,1363,55827,35064,Armenia,3113.287712006544,1.4774427125111107
,,Australian Capital Territory,Australia,2020-11-02 05:25:04,-35.4735,149.0124,114,3,111,0,"Australian Capital Territory, Australia",26.629292221443592,2.6315789473684212
,,New South Wales,Australia,2020-11-02 05:25:04,-33.8688,151.2093,4432,53,3148,1231,"New South Wales, Australia",54.594727765459474,1.1958483754512634
,,Northern Territory,Australia,2020-11-02 05:25:04,-12.4634,130.8456,38,0,33,5,"Northern Territory, Australia",15.472312703583064,0.0
,,Queensland,Australia,2020-11-02 05:25:04,-27.4698,153.0251,1172,6,1163,3,"Queensland, Australia",22.91076141139673,0.5119453924914675
,,South Australia,Australia,2020-11-02 05:25:04,-34.9285,138.6007,501,4,485,12,"South Australia, Australia",28.52263023057216,0.7984031936127745
,,Tasmania,Australia,2020-11-02 05:25:04,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-11-02 05:25:04,-37.8136,144.9631,20345,819,19477,49,"Victoria, Australia",306.8673735652121,4.02555910543131
,,Western Australia,Australia,2020-11-02 05:25:04,-31.9505,115.8605,769,9,718,42,"Western Australia, Australia",29.232874629362122,1.1703511053315996
,,,Austria,2020-11-02 05:25:04,47.5162,14.5501,109881,1130,69336,39415,Austria,1220.0324213892345,1.028385253137485
,,,Azerbaijan,2020-11-02 05:25:04,40.1431,47.5769,56444,740,44157,11547,Azerbaijan,556.6922358081404,1.3110339451491744
,,,Bahamas,2020-11-02 05:25:04,25.025885,-78.035889,6714,144,4422,2148,Bahamas,1707.3195540727481,2.1447721179624666
,,,Bahrain,2020-11-02 05:25:04,26.0275,50.55,81923,321,78997,2605,Bahrain,4814.516835205805,0.39183135383225715
