FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-11-06 05:24:55,33.93911,67.709953,41935,1557,34440,5941,Afghanistan,107.723573424308,3.7057350661738404
,,,Albania,2020-11-06 05:24:55,41.1533,20.1683,22721,543,11696,10482,Albania,789.5267218013762,2.389859601249945
,,,Algeria,2020-11-06 05:24:55,28.0339,1.6596,60169,2011,41244,16914,Algeria,137.21224373158012,3.342252655021689
,,,Andorra,2020-11-06 05:24:55,42.5063,1.5218,5135,75,3858,1202,Andorra,6645.958713518411,1.4605647517039921
,,,Angola,2020-11-06 05:24:55,-11.2027,17.8739,12102,299,5350,6453,Angola,36.82194765770181,2.470666005618906
,,,Antigua and Barbuda,2020-11-06 05:24:55,17.0608,-61.7964,130,3,118,9,Antigua and Barbuda,132.75059227187322,2.3076923076923075
,,,Argentina,2020-11-06 05:24:55,-38.4161,-63.6167,1217028,32766,1030137,154125,Argentina,2692.7914083654323,2.6922963152860904
,,,Armenia,2020-11-06 05:24:55,40.0691,45.0382,99563,1476,60135,37952,Armenia,3359.9438991318266,1.482478430742344
,,Australian Capital Territory,Australia,2020-11-06 05:24:55,-35.4735,149.0124,114,3,111,0,"Australian Capital Territory, Australia",26.629292221443592,2.6315789473684212
,,New South Wales,Australia,2020-11-06 05:24:55,-33.8688,151.2093,4454,53,3153,1248,"New South Wales, Australia",54.86573047548657,1.1899416255051638
,,Northern Territory,Australia,2020-11-06 05:24:55,-12.4634,130.8456,39,0,33,6,"Northern Territory, Australia",15.879478827361565,0.0
,,Queensland,Australia,2020-11-06 05:24:55,-27.4698,153.0251,1177,6,1163,8,"Queensland, Australia",23.0085035675887,0.5097706032285472
,,South Australia,Australia,2020-11-06 05:24:55,-34.9285,138.6007,510,4,489,17,"South Australia, Australia",29.035012809564478,0.7843137254901961
,,Tasmania,Australia,2020-11-06 05:24:55,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-11-06 05:24:55,-37.8136,144.9631,20345,819,19511,15,"Victoria, Australia",306.8673735652121,4.02555910543131
,,Western Australia,Australia,2020-11-06 05:24:55,-31.9505,115.8605,775,9,750,16,"Western Australia, Australia",29.460959476925417,1.1612903225806452
,,,Austria,2020-11-06 05:24:55,47.5162,14.5501,132515,1268,80604,50643,Austria,1471.3426008171964,0.9568728068520544
,,,Azerbaijan,2020-11-06 05:24:55,40.1431,47.5769,60873,794,46465,13614,Azerbaijan,600.374290807684,1.304354968541061
,,,Bahamas,2020-11-06 05:24:55,25.025885,-78.035889,6882,150,4779,1953,Bahamas,1750.040686793067,2.1795989537925022
,,,Bahrain,2020-11-06 05:24:55,26.0275,50.55,82786,328,80174,2284,Bahrain,4865.234314165104,0.39620225642016765
,,,Bangladesh,2020-11-06 05:24:55,23.685,90.3563,416006,6021,333588,76397,Bangladesh,252.6003755809808,1.4473348942082567
,,,Barbados,2020-11-06 05:24:55,13.1939,-59.5432,239,7,224,8,Barbados,83.1677517912385,2.928870292887029
,,,Belarus,2020-11-06 05:24:55,53.7098,27.9534,103295,998,89131,13166,Belarus,1093.1473277286273,0.9661648676121787
,,,Belgium,2020-11-06 05:24:55,50.8333,4.469936,479341,12520,27987,438834,Belgium,4135.952390484724,2.611919280845995
,,,Belize,2020-11-06 05:24:55,17.1899,-88.4976,3977,66,2323,1588,Belize,1000.1986816591677,1.6595423686195625
,,,Benin,2020-11-06 05:24:55,9.3077,2.3158,2745,43,2466,236,Benin,22.64254035940022,1.5664845173041895
,,,Bhutan,2020-11-06 05:24:55,27.5142,90.4336,358,0,333,25,Bhutan,46.396375380372525,0.0
,,,Bolivia,2020-11-06 05:24:55,-16.2902,-63.5887,142201,8768,113386,20047,Bolivia,1218.2013768662787,6.165920070885577
,,,Bosnia and Herzegovina,2020-11-06 05:24:55,43.9159,17.6791,57506,1402,29689,26415,Bosnia and Herzegovina,1752.7961802174154,2.438006468890203
,,,Botswana,2020-11-06 05:24:55,-22.3285,24.6849,7835,27,5534,2274,Botswana,333.1738691330463,0.3446075303126994
,,Acre,Brazil,2020-11-06 05:24:55,-9.0238,-70.812,31218,696,29061,1461,"Acre, Brazil",3539.7166457845533,2.2294829905823565
,,Alagoas,Brazil,2020-11-06 05:24:55,-9.5713,-36.782,91142,2254,88150,738,"Alagoas, Brazil",2730.963454014659,2.4730640100063637
,,Amapa,Brazil,2020-11-06 05:24:55,0.902,-52.003,52832,751,44578,7503,"Amapa, Brazil",6246.903566263977,1.4214869775893397
,,Amazonas,Brazil,2020-11-06 05:24:55,-3.4168,-65.8561,163399,4588,138647,20164,"Amazonas, Brazil",3942.458096649687,2.8078507212406443
,,Bahia,Brazil,2020-11-06 05:24:55,-12.5797,-41.7007,355753,7711,343114,4928,"Bahia, Brazil",2391.9281191824357,2.1675151017700482
,,Ceara,Brazil,2020-11-06 05:24:55,-5.4984,-39.3206,275671,9370,235992,30309,"Ceara, Brazil",3018.7105278776644,3.398979217980854
,,Distrito Federal,Brazil,2020-11-06 05:24:55,-15.7998,-47.8645,214655,3719,205973,4963,"Distrito Federal, Brazil",7118.936028240276,1.7325475763434348
,,Espirito Santo,Brazil,2020-11-06 05:24:55,-19.1834,-40.3089,158768,3884,145369,9515,"Espirito Santo, Brazil",3950.779490624961,2.4463367933084754
,,Goias,Brazil,2020-11-06 05:24:55,-15.827,-49.8362,258241,5797,248915,3529,"Goias, Brazil",3679.509469029348,2.244802335802603
,,Maranhao,Brazil,2020-11-06 05:24:55,-4.9609,-45.2744,186572,4091,179490,2991,"Maranhao, Brazil",2636.99260838698,2.1927191647192505
,,Mato Grosso,Brazil,2020-11-06 05:24:55,-12.6819,-56.9211,144258,3828,135787,4643,"Mato Grosso, Brazil",4140.031786793155,2.653579004283991
,,Mato Grosso do Sul,Brazil,2020-11-06 05:24:55,-20.7722,-54.7852,83439,1622,78023,3794,"Mato Grosso do Sul, Brazil",3002.498033455369,1.9439350903054926
,,Minas Gerais,Brazil,2020-11-06 05:24:55,-18.5122,-44.555,362340,9069,333143,20128,"Minas Gerais, Brazil",1711.6707326365495,2.5028978307666834
,,Para,Brazil,2020-11-06 05:24:55,-1.9981,-54.9306,254384,6767,238638,8979,"Para, Brazil",2956.9684052928883,2.6601515818604944
,,Paraiba,Brazil,2020-11-06 05:24:55,-7.24,-36.782,133958,3130,108864,21964,"Paraiba, Brazil",3333.8418621412416,2.3365532480329656
,,Parana,Brazil,2020-11-06 05:24:55,-25.2521,-52.0215,216266,5269,163730,47267,"Parana, Brazil",1891.4361843410816,2.4363515300602034
,,Pernambuco,Brazil,2020-11-06 05:24:55,-8.8137,-36.9541,163642,8667,145123,9852,"Pernambuco, Brazil",1712.261005490071,5.296317571283656
,,Piaui,Brazil,2020-11-06 05:24:55,-7.7183,-42.7289,114530,2441,111612,477,"Piaui, Brazil",3498.993500909042,2.131319304985593
,,Rio Grande do Norte,Brazil,2020-11-06 05:24:55,-5.4026,-36.9541,81876,2588,45546,33742,"Rio Grande do Norte, Brazil",2334.74285919598,3.16087742439787
,,Rio Grande do Sul,Brazil,2020-11-06 05:24:55,-30.0346,-51.2177,253272,5903,236990,10379,"Rio Grande do Sul, Brazil",2226.128852527401,2.3306958526801225
,,Rio de Janeiro,Brazil,2020-11-06 05:24:55,-22.9068,-43.1729,313089,20759,289167,3163,"Rio de Janeiro, Brazil",1813.43778545924,6.6303830540197835
,,Rondonia,Brazil,2020-11-06 05:24:55,-11.5057,-63.5806,72295,1464,65044,5787,"Rondonia, Brazil",4067.85859978337,2.025036309564977
,,Roraima,Brazil,2020-11-06 05:24:55,-2.7376,-62.0751,57789,693,53872,3224,"Roraima, Brazil",9539.901050084107,1.1991901572963712
,,Santa Catarina,Brazil,2020-11-06 05:24:55,-27.2423,-50.2189,266637,3163,248346,15128,"Santa Catarina, Brazil",3721.4918292069488,1.1862569710880335
,,Sao Paulo,Brazil,2020-11-06 05:24:55,-23.5505,-46.6333,1123299,39549,1023085,60665,"Sao Paulo, Brazil",2446.259285552713,3.520790101299832
,,Sergipe,Brazil,2020-11-06 05:24:55,-10.5741,-37.3857,84709,2228,77213,5268,"Sergipe, Brazil",3685.089285403551,2.630180972505873
,,Tocantins,Brazil,2020-11-06 05:24:55,-10.1753,-48.2982,75991,1105,64690,10196,"Tocantins, Brazil",4831.371521795245,1.4541195667908042
,,,Brunei,2020-11-06 05:24:55,4.5353,114.7277,148,3,144,1,Brunei,33.82988596128307,2.027027027027027
,,,Bulgaria,2020-11-06 05:24:55,42.7339,25.4858,68345,1518,22709,44118,Bulgaria,983.6013669245423,2.2210842051357087
,,,Burkina Faso,2020-11-06 05:24:55,12.2383,-1.5616,2550,67,2347,136,Burkina Faso,12.199043614116409,2.627450980392157
