FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-08-29 04:28:19,33.93911,67.709953,38130,1403,29059,7679,Afghanistan,97.97489186605719,3.675930781331935
,,,Albania,2020-08-29 04:28:19,41.1533,20.1683,9195,271,4923,4001,Albania,319.5149072207936,2.9472539423599784
,,,Algeria,2020-08-29 04:28:19,28.0339,1.6596,43403,1483,30436,11484,Algeria,98.9782614748753,3.4168145059097297
,,,Andorra,2020-08-29 04:28:19,42.5063,1.5218,1124,53,902,169,Andorra,1454.733708664984,4.715302491103203
,,,Angola,2020-08-29 04:28:19,-11.2027,17.8739,2471,106,1028,1337,Angola,7.518346774267161,4.289761230271146
,,,Antigua and Barbuda,2020-08-29 04:28:19,17.0608,-61.7964,94,3,89,2,Antigua and Barbuda,95.98888979658524,3.1914893617021276
,,,Argentina,2020-08-29 04:28:19,-38.4161,-63.6167,392009,8271,280165,103573,Argentina,867.3575852009358,2.109900537997852
,,,Armenia,2020-08-29 04:28:19,40.0691,45.0382,43451,869,37264,5318,Armenia,1466.3371168122394,1.9999539711399048
,,Australian Capital Territory,Australia,2020-08-29 04:28:19,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-08-29 04:28:19,-33.8688,151.2093,4033,52,0,987,"New South Wales, Australia",49.679724069967975,1.2893627572526656
,,Northern Territory,Australia,2020-08-29 04:28:19,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-08-29 04:28:19,-27.4698,153.0251,1117,6,1084,27,"Queensland, Australia",21.835597693285113,0.5371530886302597
,,South Australia,Australia,2020-08-29 04:28:19,-34.9285,138.6007,463,4,458,1,"South Australia, Australia",26.359237119271285,0.8639308855291576
,,Tasmania,Australia,2020-08-29 04:28:19,-42.8821,147.3272,230,13,216,1,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-08-29 04:28:19,-37.8136,144.9631,18903,513,15101,3289,"Victoria, Australia",285.1174225855594,2.7138549436597366
,,Western Australia,Australia,2020-08-29 04:28:19,-31.9505,115.8605,655,9,637,9,"Western Australia, Australia",24.899262525659548,1.3740458015267176
,,,Austria,2020-08-29 04:28:19,47.5162,14.5501,26590,733,22594,3263,Austria,295.23449991117434,2.7566754418954496
,,,Azerbaijan,2020-08-29 04:28:19,40.1431,47.5769,35986,527,33461,1998,Azerbaijan,354.9203953970614,1.464458400489079
,,,Bahamas,2020-08-29 04:28:19,25.025885,-78.035889,2057,50,755,1252,Bahamas,523.079583367239,2.430724355858046
,,,Bahrain,2020-08-29 04:28:19,26.0275,50.55,51113,189,47760,3164,Bahrain,3003.849944434094,0.3697689433216598
,,,Bangladesh,2020-08-29 04:28:19,23.685,90.3563,306794,4174,196836,105784,Bangladesh,186.28644689257231,1.3605220441077726
,,,Barbados,2020-08-29 04:28:19,13.1939,-59.5432,166,7,141,18,Barbados,57.76504936127863,4.216867469879518
,,,Belarus,2020-08-29 04:28:19,53.7098,27.9534,71346,667,69887,792,Belarus,755.0383778897976,0.9348807221147647
,,,Belgium,2020-08-29 04:28:19,50.8333,4.469936,83952,9886,18360,55706,Belgium,724.3725762786273,11.775776634267201
,,,Belize,2020-08-29 04:28:19,17.1899,-88.4976,870,12,93,765,Belize,218.80132085578978,1.3793103448275863
,,,Benin,2020-08-29 04:28:19,9.3077,2.3158,2145,40,1738,367,Benin,17.693351209804547,1.8648018648018647
,,,Bhutan,2020-08-29 04:28:19,27.5142,90.4336,195,0,120,75,Bhutan,25.271768712772737,0.0
,,,Bolivia,2020-08-29 04:28:19,-16.2902,-63.5887,114409,4846,54914,54649,Bolivia,980.114073219556,4.235680759380818
,,,Bosnia and Herzegovina,2020-08-29 04:28:19,43.9159,17.6791,19214,591,12733,5890,Bosnia and Herzegovina,585.6471638906796,3.0758821692515874
,,,Botswana,2020-08-29 04:28:19,-22.3285,24.6849,1562,3,199,1403,Botswana,69.44134375166108,0.19206145966709348
,,Acre,Brazil,2020-08-29 04:28:19,-9.0238,-70.812,24462,608,18928,4926,"Acre, Brazil",2773.673796821761,2.4854876952007197
,,Alagoas,Brazil,2020-08-29 04:28:19,-9.5713,-36.782,78174,1861,73053,3260,"Alagoas, Brazil",2342.3924980156453,2.380586895898892
,,Amapa,Brazil,2020-08-29 04:28:19,0.902,-52.003,42625,657,30657,11311,"Amapa, Brazil",5040.018634766847,1.541348973607038
,,Amazonas,Brazil,2020-08-29 04:28:19,-3.4168,-65.8561,118844,3629,100239,14976,"Amazonas, Brazil",2867.4440482391897,3.053582848103396
,,Bahia,Brazil,2020-08-29 04:28:19,-12.5797,-41.7007,250977,5243,233947,11787,"Bahia, Brazil",1687.459961175451,2.0890360471278244
,,Ceara,Brazil,2020-08-29 04:28:19,-5.4984,-39.3206,212484,8376,186731,17377,"Ceara, Brazil",2326.786959112701,3.941943864008584
,,Distrito Federal,Brazil,2020-08-29 04:28:19,-15.7998,-47.8645,158180,2440,141412,14328,"Distrito Federal, Brazil",5245.968185912496,1.542546466051334
,,Espirito Santo,Brazil,2020-08-29 04:28:19,-19.1834,-40.3089,109493,3117,97531,8845,"Espirito Santo, Brazil",2724.621452477822,2.846757326952408
,,Goias,Brazil,2020-08-29 04:28:19,-15.827,-49.8362,128965,3003,119428,6534,"Goias, Brazil",1837.5391152968343,2.328538750823867
,,Maranhao,Brazil,2020-08-29 04:28:19,-4.9609,-45.2744,150144,3412,138480,8252,"Maranhao, Brazil",2122.1223881056894,2.2724850809889174
,,Mato Grosso,Brazil,2020-08-29 04:28:19,-12.6819,-56.9211,89140,2677,69722,16741,"Mato Grosso, Brazil",2558.211215147457,3.0031411263181513
,,Mato Grosso do Sul,Brazil,2020-08-29 04:28:19,-20.7722,-54.7852,47152,823,39644,6685,"Mato Grosso do Sul, Brazil",1696.7339885843253,1.745419070240923
,,Minas Gerais,Brazil,2020-08-29 04:28:19,-18.5122,-44.555,209465,5167,173369,30929,"Minas Gerais, Brazil",989.499116883907,2.466760556656243
,,Para,Brazil,2020-08-29 04:28:19,-1.9981,-54.9306,196874,6106,181933,8835,"Para, Brazil",2288.4701782487577,3.101476070989567
,,Paraiba,Brazil,2020-08-29 04:28:19,-7.24,-36.782,104803,2404,74326,28073,"Paraiba, Brazil",2608.2550402214765,2.2938274667709893
,,Parana,Brazil,2020-08-29 04:28:19,-25.2521,-52.0215,126964,3194,85464,38306,"Parana, Brazil",1110.4117323512762,2.5156737342868847
,,Pernambuco,Brazil,2020-08-29 04:28:19,-8.8137,-36.9541,123146,7512,103517,12117,"Pernambuco, Brazil",1288.5328569809724,6.100076332158576
,,Piaui,Brazil,2020-08-29 04:28:19,-7.7183,-42.7289,76033,1785,74495,-247,"Piaui, Brazil",2322.875865315788,2.3476648297449794
,,Rio Grande do Norte,Brazil,2020-08-29 04:28:19,-5.4026,-36.9541,61219,2234,37034,21951,"Rio Grande do Norte, Brazil",1745.6962125301513,3.649193877717702
,,Rio Grande do Sul,Brazil,2020-08-29 04:28:19,-30.0346,-51.2177,120739,3323,108985,8431,"Rio Grande do Sul, Brazil",1061.2328702948053,2.752217593321131
,,Rio de Janeiro,Brazil,2020-08-29 04:28:19,-22.9068,-43.1729,219198,15859,197196,6143,"Rio de Janeiro, Brazil",1269.6132272200375,7.235011268350989
,,Rondonia,Brazil,2020-08-29 04:28:19,-11.5057,-63.5806,54205,1114,43356,9735,"Rondonia, Brazil",3049.979603032818,2.0551609630107923
,,Roraima,Brazil,2020-08-29 04:28:19,-2.7376,-62.0751,42997,587,10978,31432,"Roraima, Brazil",7098.013903173033,1.3652115263855618
,,Santa Catarina,Brazil,2020-08-29 04:28:19,-27.2423,-50.2189,141692,2193,129396,10103,"Santa Catarina, Brazil",1977.6160857795094,1.5477232306693391
,,Sao Paulo,Brazil,2020-08-29 04:28:19,-23.5505,-46.6333,796209,29694,598721,167794,"Sao Paulo, Brazil",1733.9405265122107,3.7294228023044202
,,Sergipe,Brazil,2020-08-29 04:28:19,-10.5741,-37.3857,72039,1837,60085,10117,"Sergipe, Brazil",3133.907223921737,2.5500076347533973
,,Tocantins,Brazil,2020-08-29 04:28:19,-10.1753,-48.2982,48580,649,30156,17775,"Tocantins, Brazil",3088.629292005804,1.3359407163441746
,,,Brunei,2020-08-29 04:28:19,4.5353,114.7277,144,3,139,2,Brunei,32.915564719086234,2.0833333333333335
,,,Bulgaria,2020-08-29 04:28:19,42.7339,25.4858,16065,603,11231,4231,Bulgaria,231.20280868597214,3.753501400560224
,,,Burkina Faso,2020-08-29 04:28:19,12.2383,-1.5616,1352,55,1058,239,Burkina Faso,6.467885084817798,4.068047337278107
,,,Burma,2020-08-29 04:28:19,21.9162,95.956,643,6,349,288,Burma,1.181772531614437,0.9331259720062208
,,,Burundi,2020-08-29 04:28:19,-3.3731,29.9189,433,1,345,87,Burundi,3.6414765354773584,0.23094688221709006
