FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-10-03 04:23:40,33.93911,67.709953,39290,1460,32842,4990,Afghanistan,100.92903779279983,3.71086790531942
,,,Albania,2020-10-03 04:23:40,41.1533,20.1683,13965,389,8342,5234,Albania,485.2665230384322,2.7855352667382745
,,,Algeria,2020-10-03 04:23:40,28.0339,1.6596,51847,1749,36385,13713,Algeria,118.2343598988056,3.3733870812197426
,,,Andorra,2020-10-03 04:23:40,42.5063,1.5218,2110,53,1540,517,Andorra,2730.8613214262605,2.5118483412322274
,,,Angola,2020-10-03 04:23:40,-11.2027,17.8739,5211,189,2215,2807,Angola,15.855161894255836,3.626943005181347
,,,Antigua and Barbuda,2020-10-03 04:23:40,17.0608,-61.7964,106,3,94,9,Antigua and Barbuda,108.24279062168124,2.830188679245283
,,,Argentina,2020-10-03 04:23:40,-38.4161,-63.6167,779689,20599,614515,144575,Argentina,1725.136841877948,2.6419508291126332
,,,Armenia,2020-10-03 04:23:40,40.0691,45.0382,51382,966,44406,6010,Armenia,1733.9838838242274,1.8800358102059087
,,Australian Capital Territory,Australia,2020-10-03 04:23:40,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-10-03 04:23:40,-33.8688,151.2093,4232,53,0,1048,"New South Wales, Australia",52.131066765213106,1.2523629489603025
,,Northern Territory,Australia,2020-10-03 04:23:40,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-10-03 04:23:40,-27.4698,153.0251,1160,6,1147,7,"Queensland, Australia",22.67618023653602,0.5172413793103449
,,South Australia,Australia,2020-10-03 04:23:40,-34.9285,138.6007,470,4,464,2,"South Australia, Australia",26.757756902931966,0.851063829787234
,,Tasmania,Australia,2020-10-03 04:23:40,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-10-03 04:23:40,-37.8136,144.9631,20197,805,19091,301,"Victoria, Australia",304.6350623689648,3.985740456503441
,,Western Australia,Australia,2020-10-03 04:23:40,-31.9505,115.8605,686,9,657,20,"Western Australia, Australia",26.077700904736567,1.3119533527696794
,,,Austria,2020-10-03 04:23:40,47.5162,14.5501,46374,803,37186,8385,Austria,514.9005151891988,1.7315737266571787
,,,Azerbaijan,2020-10-03 04:23:40,40.1431,47.5769,40453,594,38217,1642,Azerbaijan,398.97723434105836,1.4683707018020913
,,,Bahamas,2020-10-03 04:23:40,25.025885,-78.035889,4220,96,2290,1834,Bahamas,1073.114167141346,2.2748815165876777
,,,Bahrain,2020-10-03 04:23:40,26.0275,50.55,71803,255,66184,5364,Bahrain,4219.776525741029,0.35513836469228305
,,,Bangladesh,2020-10-03 04:23:40,23.685,90.3563,366383,5305,278627,82451,Bangladesh,222.46910719193116,1.4479383595854611
,,,Barbados,2020-10-03 04:23:40,13.1939,-59.5432,193,7,179,7,Barbados,67.1605694381131,3.626943005181347
,,,Belarus,2020-10-03 04:23:40,53.7098,27.9534,79421,844,74982,3595,Belarus,840.4942535024475,1.0626912277609197
,,,Belgium,2020-10-03 04:23:40,50.8333,4.469936,124234,10037,19521,94676,Belgium,1071.9423318253168,8.079108778595232
,,,Belize,2020-10-03 04:23:40,17.1899,-88.4976,2080,28,1290,762,Belize,523.1112038851066,1.3461538461538463
,,,Benin,2020-10-03 04:23:40,9.3077,2.3158,2357,41,1973,343,Benin,19.442064709328346,1.7394993635977938
,,,Bhutan,2020-10-03 04:23:40,27.5142,90.4336,283,0,229,54,Bhutan,36.67646433699839,0.0
,,,Bolivia,2020-10-03 04:23:40,-16.2902,-63.5887,136219,8045,96654,31520,Bolivia,1166.955037976861,5.905930890698067
,,,Bosnia and Herzegovina,2020-10-03 04:23:40,43.9159,17.6791,27975,871,21108,5996,Bosnia and Herzegovina,852.6844701697597,3.1134941912421805
,,,Botswana,2020-10-03 04:23:40,-22.3285,24.6849,3172,16,710,2446,Botswana,134.8854515494605,0.5044136191677175
,,Acre,Brazil,2020-10-03 04:23:40,-9.0238,-70.812,28409,661,26705,1043,"Acre, Brazil",3221.212447629361,2.3267274455278257
,,Alagoas,Brazil,2020-10-03 04:23:40,-9.5713,-36.782,87504,2078,84304,1122,"Alagoas, Brazil",2621.955038073541,2.3747485829219235
