FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-08-25 04:28:02,33.93911,67.709953,38045,1390,28360,8305,Afghanistan,97.7539731271877,3.650076207494613
,,,Albania,2020-08-25 04:28:02,41.1533,20.1683,8605,254,4413,3938,Albania,299.0131350337063,2.9517722254503194
,,,Algeria,2020-08-25 04:28:02,28.0339,1.6596,41858,1446,29369,11043,Algeria,95.45497013605812,3.4545367671651777
,,,Andorra,2020-08-25 04:28:02,42.5063,1.5218,1060,53,877,130,Andorra,1371.9018960719602,5.0
,,,Angola,2020-08-25 04:28:02,-11.2027,17.8739,2222,100,877,1245,Angola,6.760731093655051,4.5004500450045
,,,Antigua and Barbuda,2020-08-25 04:28:02,17.0608,-61.7964,94,3,89,2,Antigua and Barbuda,95.98888979658524,3.1914893617021276
,,,Argentina,2020-08-25 04:28:02,-38.4161,-63.6167,350867,7366,256789,86712,Argentina,776.3269563879829,2.0993709867271644
,,,Armenia,2020-08-25 04:28:02,40.0691,45.0382,42825,854,36049,5922,Armenia,1445.2115492735302,1.994162288382954
,,Australian Capital Territory,Australia,2020-08-25 04:28:02,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-08-25 04:28:02,-33.8688,151.2093,3991,52,0,945,"New South Wales, Australia",49.16235525991623,1.3029315960912051
,,Northern Territory,Australia,2020-08-25 04:28:02,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-08-25 04:28:02,-27.4698,153.0251,1106,6,1082,18,"Queensland, Australia",21.62056494966279,0.5424954792043399
,,South Australia,Australia,2020-08-25 04:28:02,-34.9285,138.6007,463,4,456,3,"South Australia, Australia",26.359237119271285,0.8639308855291576
,,Tasmania,Australia,2020-08-25 04:28:02,-42.8821,147.3272,230,13,216,1,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-08-25 04:28:02,-37.8136,144.9631,18464,438,14077,3949,"Victoria, Australia",278.4959049156096,2.3721837088388216
,,Western Australia,Australia,2020-08-25 04:28:02,-31.9505,115.8605,653,9,635,9,"Western Australia, Australia",24.82323424313845,1.3782542113323124
,,,Austria,2020-08-25 04:28:02,47.5162,14.5501,25495,733,21657,3105,Austria,283.07647894830336,2.8750735438321238
,,,Azerbaijan,2020-08-25 04:28:02,40.1431,47.5769,35426,519,33104,1803,Azerbaijan,349.3972635840687,1.4650256873482752
,,,Bahamas,2020-08-25 04:28:02,25.025885,-78.035889,1765,29,227,1118,Bahamas,457.2178370900805,1.6430594900849858
,,,Bahrain,2020-08-25 04:28:02,26.0275,50.55,49719,185,46311,3223,Bahrain,2921.9262298694807,0.3720911522757899
,,,Bangladesh,2020-08-25 04:28:02,23.685,90.3563,297083,3983,182875,110225,Bangladesh,180.38989192156967,1.3407027665669191
,,,Barbados,2020-08-25 04:28:02,13.1939,-59.5432,161,7,132,22,Barbados,56.025138235938904,4.3478260869565215
,,,Belarus,2020-08-25 04:28:02,53.7098,27.9534,70645,646,68925,1074,Belarus,747.6198554372321,0.9144313114870125
,,,Belgium,2020-08-25 04:28:02,50.8333,4.469936,82092,9996,18242,53854,Belgium,708.3237270328888,12.176582370998393
,,,Belize,2020-08-25 04:28:02,17.1899,-88.4976,713,10,45,658,Belize,179.31648479330818,1.402524544179523
,,,Benin,2020-08-25 04:28:02,9.3077,2.3158,2115,39,1705,371,Benin,17.44589175232476,1.8439716312056738
,,,Bhutan,2020-08-25 04:28:02,27.5142,90.4336,156,0,117,39,Bhutan,20.217414970218197,0.0
,,,Bolivia,2020-08-25 04:28:02,-16.2902,-63.5887,110148,4578,47050,58520,Bolivia,943.6111227000293,4.156226168427933
,,,Bosnia and Herzegovina,2020-08-25 04:28:02,43.9159,17.6791,18029,547,11861,5621,Bosnia and Herzegovina,549.5280898191455,3.034000776526707
,,,Botswana,2020-08-25 04:28:02,-22.3285,24.6849,1562,3,199,1360,Botswana,66.42215489289322,0.19206145966709348
,,Acre,Brazil,2020-08-25 04:28:02,-9.0238,-70.812,23729,604,18848,4277,"Acre, Brazil",2690.5610957723643,2.545408571789793
,,Alagoas,Brazil,2020-08-25 04:28:02,-9.5713,-36.782,76495,1827,70997,3671,"Alagoas, Brazil",2292.083226337488,2.388391398130597
,,Amapa,Brazil,2020-08-25 04:28:02,0.902,-52.003,41254,637,29450,11167,"Amapa, Brazil",4877.910352109595,1.5440926940417898
,,Amazonas,Brazil,2020-08-25 04:28:02,-3.4168,-65.8561,115792,3578,98100,14114,"Amazonas, Brazil",2793.8060081595386,3.090023490396573
,,Bahia,Brazil,2020-08-25 04:28:02,-12.5797,-41.7007,237208,4981,218508,13719,"Bahia, Brazil",1594.8832063117593,2.0998448618933594
,,Ceara,Brazil,2020-08-25 04:28:02,-5.4984,-39.3206,205564,8292,176080,21192,"Ceara, Brazil",2251.010120588107,4.033780233893094
,,Distrito Federal,Brazil,2020-08-25 04:28:02,-15.7998,-47.8645,150519,2316,130351,17852,"Distrito Federal, Brazil",4991.894584494646,1.5386761804157614
,,Espirito Santo,Brazil,2020-08-25 04:28:02,-19.1834,-40.3089,106493,3045,93295,10153,"Espirito Santo, Brazil",2649.969517126399,2.8593428676063217
,,Goias,Brazil,2020-08-25 04:28:02,-15.827,-49.8362,118569,2758,109747,6064,"Goias, Brazil",1689.4132156913145,2.326071738818747
,,Maranhao,Brazil,2020-08-25 04:28:02,-4.9609,-45.2744,144895,3365,132722,8808,"Maranhao, Brazil",2047.9334733627306,2.3223713723730977
,,Mato Grosso,Brazil,2020-08-25 04:28:02,-12.6819,-56.9211,82532,2551,61354,18627,"Mato Grosso, Brazil",2368.5695311706304,3.0909223089226
,,Mato Grosso do Sul,Brazil,2020-08-25 04:28:02,-20.7722,-54.7852,43065,749,35812,6504,"Mato Grosso do Sul, Brazil",1549.6659572952149,1.7392313944038083
,,Minas Gerais,Brazil,2020-08-25 04:28:02,-18.5122,-44.555,195920,4805,160139,30976,"Minas Gerais, Brazil",925.5134126460033,2.4525316455696204
,,Para,Brazil,2020-08-25 04:28:02,-1.9981,-54.9306,189582,6062,173816,9704,"Para, Brazil",2203.7077183008223,3.197560949879208
,,Paraiba,Brazil,2020-08-25 04:28:02,-7.24,-36.782,101303,2330,62674,36299,"Paraiba, Brazil",2521.1497794868105,2.3000306012655103
,,Parana,Brazil,2020-08-25 04:28:02,-25.2521,-52.0215,119004,3010,73854,42140,"Parana, Brazil",1040.7945385836242,2.529326745319485
