FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-10-14 04:24:05,33.93911,67.709953,39928,1480,33308,5140,Afghanistan,102.56794657650579,3.706672009617311
,,,Albania,2020-10-14 04:24:05,41.1533,20.1683,15752,429,9675,5648,Albania,547.3625686288137,2.723463687150838
,,,Algeria,2020-10-14 04:24:05,28.0339,1.6596,53399,1818,37492,14089,Algeria,121.7736143699022,3.4045581377928427
,,,Andorra,2020-10-14 04:24:05,42.5063,1.5218,2995,57,1928,1010,Andorra,3876.2699799391694,1.9031719532554257
,,,Angola,2020-10-14 04:24:05,-11.2027,17.8739,6680,222,2761,3697,Angola,20.324790146541734,3.3233532934131738
,,,Antigua and Barbuda,2020-10-14 04:24:05,17.0608,-61.7964,111,3,97,11,Antigua and Barbuda,113.34858263213788,2.7027027027027026
,,,Argentina,2020-10-14 04:24:05,-38.4161,-63.6167,917035,24572,742235,150228,Argentina,2029.0280660513924,2.6795051442965643
,,,Armenia,2020-10-14 04:24:05,40.0691,45.0382,57566,1032,46318,10216,Armenia,1942.674793823235,1.792724872320467
,,Australian Capital Territory,Australia,2020-10-14 04:24:05,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-10-14 04:24:05,-33.8688,151.2093,4310,53,3140,1117,"New South Wales, Australia",53.09189455530919,1.2296983758700697
,,Northern Territory,Australia,2020-10-14 04:24:05,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-10-14 04:24:05,-27.4698,153.0251,1161,6,1154,1,"Queensland, Australia",22.69572866777441,0.5167958656330749
,,South Australia,Australia,2020-10-14 04:24:05,-34.9285,138.6007,476,4,468,4,"South Australia, Australia",27.099345288926845,0.8403361344537815
,,Tasmania,Australia,2020-10-14 04:24:05,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-10-14 04:24:05,-37.8136,144.9631,20311,816,19248,247,"Victoria, Australia",306.3545453174256,4.017527448180789
,,Western Australia,Australia,2020-10-14 04:24:05,-31.9505,115.8605,703,9,676,18,"Western Australia, Australia",26.72394130616589,1.2802275960170697
