FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-08-20 04:27:43,33.93911,67.709953,37750,1384,27166,9058,Afghanistan,96.58515886921562,3.657012154578579
,,,Albania,2020-08-20 04:27:43,41.1533,20.1683,7812,234,3928,3650,Albania,271.45736326360407,2.9953917050691246
,,,Algeria,2020-08-20 04:27:43,28.0339,1.6596,39847,1402,27971,10474,Algeria,90.86899027692455,3.518458102241072
,,,Andorra,2020-08-20 04:27:43,42.5063,1.5218,1024,53,875,96,Andorra,1325.3090014883842,5.17578125
,,,Angola,2020-08-20 04:27:43,-11.2027,17.8739,2015,92,698,1225,Angola,6.130906009772693,4.5657568238213395
,,,Antigua and Barbuda,2020-08-20 04:27:43,17.0608,-61.7964,94,3,88,3,Antigua and Barbuda,95.98888979658524,3.1914893617021276
,,,Argentina,2020-08-20 04:27:43,-38.4161,-63.6167,312659,6330,228725,77604,Argentina,691.7880845371902,2.0245698988354723
,,,Armenia,2020-08-20 04:27:43,40.0691,45.0382,42056,833,35226,5997,Armenia,1419.2601731756588,1.9806924101198402
,,Australian Capital Territory,Australia,2020-08-20 04:27:43,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683
,,New South Wales,Australia,2020-08-20 04:27:43,-33.8688,151.2093,3971,52,0,924,"New South Wales, Australia",48.9159891598916,1.3094938302694534
,,Northern Territory,Australia,2020-08-20 04:27:43,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0
,,Queensland,Australia,2020-08-20 04:27:43,-27.4698,153.0251,1093,6,1081,6,"Queensland, Australia",21.36643534356368,0.5489478499542544
,,South Australia,Australia,2020-08-20 04:27:43,-34.9285,138.6007,462,4,452,6,"South Australia, Australia",26.302305721605464,0.8658008658008658
,,Tasmania,Australia,2020-08-20 04:27:43,-42.8821,147.3272,230,13,216,1,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-08-20 04:27:43,-37.8136,144.9631,17683,376,9729,7578,"Victoria, Australia",266.71593840027754,2.126336028954363
,,Western Australia,Australia,2020-08-20 04:27:43,-31.9505,115.8605,651,9,633,9,"Western Australia, Australia",24.74720596061735,1.3824884792626728
,,,Austria,2020-08-20 04:27:43,47.5162,14.5501,24084,729,20958,2397,Austria,267.4098418902114,3.0269058295964126
,,,Azerbaijan,2020-08-20 04:27:43,40.1431,47.5769,34620,510,32363,1747,Azerbaijan,341.44789886751136,1.4731369150779896
,,,Bahamas,2020-08-20 04:27:43,25.025885,-78.035889,1531,22,209,1300,Bahamas,389.3217511595736,1.4369693011103855
,,,Bahrain,2020-08-20 04:27:43,26.0275,50.55,47950,178,44278,3494,Bahrain,2817.9642133237107,0.37122002085505734
,,,Bangladesh,2020-08-20 04:27:43,23.685,90.3563,285091,3781,165738,115572,Bangladesh,173.10830534837814,1.326243199539796
,,,Barbados,2020-08-20 04:27:43,13.1939,-59.5432,155,7,123,25,Barbados,53.93724488553126,4.516129032258065
,,,Belarus,2020-08-20 04:27:43,53.7098,27.9534,69801,622,67647,1532,Belarus,738.687996735427,0.8911047119668772
,,,Belgium,2020-08-20 04:27:43,50.8333,4.469936,79479,9969,18078,51432,Belgium,685.777682366698,12.542935869852414
,,,Belize,2020-08-20 04:27:43,17.1899,-88.4976,553,4,38,511,Belize,139.07716141753076,0.7233273056057866
,,,Benin,2020-08-20 04:27:43,9.3077,2.3158,2095,39,1690,366,Benin,17.28091878067157,1.8615751789976134
,,,Bhutan,2020-08-20 04:27:43,27.5142,90.4336,147,0,103,44,Bhutan,19.051025645013297,0.0
,,,Bolivia,2020-08-20 04:27:43,-16.2902,-63.5887,105050,4233,39965,60852,Bolivia,899.937796779225,4.029509757258448
,,,Bosnia and Herzegovina,2020-08-20 04:27:43,43.9159,17.6791,16691,507,10711,5473,Bosnia and Herzegovina,508.7455403611602,3.0375651548738842
,,,Botswana,2020-08-20 04:27:43,-22.3285,24.6849,1308,3,136,1169,Botswana,55.621113060118006,0.22935779816513763
,,Acre,Brazil,2020-08-20 04:27:43,-9.0238,-70.812,23146,591,18541,4014,"Acre, Brazil",2624.4564508722297,2.5533569515251013
,,Alagoas,Brazil,2020-08-20 04:27:43,-9.5713,-36.782,74140,1784,68073,4283,"Alagoas, Brazil",2221.518405133164,2.4062584299973024
,,Amapa,Brazil,2020-08-20 04:27:43,0.902,-52.003,40211,622,28497,11092,"Amapa, Brazil",4754.585086747441,1.5468404168013727
,,Amazonas,Brazil,2020-08-20 04:27:43,-3.4168,-65.8561,113592,3537,95742,14313,"Amazonas, Brazil",2740.724852138821,3.113775618001268
,,Bahia,Brazil,2020-08-20 04:27:43,-12.5797,-41.7007,224659,4611,205555,14493,"Bahia, Brazil",1510.5091997183633,2.052443926128043
,,Ceara,Brazil,2020-08-20 04:27:43,-5.4984,-39.3206,201201,8241,172189,20771,"Ceara, Brazil",2203.233480922962,4.095904095904096
,,Distrito Federal,Brazil,2020-08-20 04:27:43,-15.7998,-47.8645,141762,2148,122752,16862,"Distrito Federal, Brazil",4701.472638584696,1.515215643120159
,,Espirito Santo,Brazil,2020-08-20 04:27:43,-19.1834,-40.3089,103090,2963,88592,11535,"Espirito Santo, Brazil",2565.289338459433,2.8741876030652826
,,Goias,Brazil,2020-08-20 04:27:43,-15.827,-49.8362,109253,2475,100022,6756,"Goias, Brazil",1556.6755395923315,2.2653840169148673
,,Maranhao,Brazil,2020-08-20 04:27:43,-4.9609,-45.2744,140571,3302,129160,8109,"Maranhao, Brazil",1986.8184290974325,2.3489909013950245
,,Mato Grosso,Brazil,2020-08-20 04:27:43,-12.6819,-56.9211,77276,2421,56645,18210,"Mato Grosso, Brazil",2217.7286275716283,3.1329261348931103
,,Mato Grosso do Sul,Brazil,2020-08-20 04:27:43,-20.7722,-54.7852,39381,668,31750,6963,"Mato Grosso do Sul, Brazil",1417.0996183500024,1.6962494603996852
,,Minas Gerais,Brazil,2020-08-20 04:27:43,-18.5122,-44.555,181158,4436,147246,29476,"Minas Gerais, Brazil",855.7786790941439,2.4486911977389902
,,Para,Brazil,2020-08-20 04:27:43,-1.9981,-54.9306,182231,6015,168145,8071,"Para, Brazil",2118.2594403143603,3.3007556343322486
,,Paraiba,Brazil,2020-08-20 04:27:43,-7.24,-36.782,98494,2223,58031,38240,"Paraiba, Brazil",2451.2415859429034,2.2569902735191993
,,Parana,Brazil,2020-08-20 04:27:43,-25.2521,-52.0215,109896,2808,68566,38522,"Parana, Brazil",961.1370761670695,2.555143044332824
