FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Afghanistan,2020-11-01 04:36:19,33.93911,67.709953,41425,1538,34321,5568,Afghanistan,106.41347392636128,3.707905853952927
,,,Albania,2020-11-01 04:36:19,41.1533,20.1683,20875,509,11189,9177,Albania,725.3804989922858,2.438323353293413
,,,Algeria,2020-11-01 04:36:19,28.0339,1.6596,57942,1964,40201,15777,Algeria,132.1336872192527,3.389596493044769
,,,Andorra,2020-11-01 04:36:19,42.5063,1.5218,4756,75,3475,1206,Andorra,6155.439073319097,1.576955424726661
,,,Angola,2020-11-01 04:36:19,-11.2027,17.8739,10805,284,4523,5998,Angola,32.8756523253568,2.6284127718648773
,,,Antigua and Barbuda,2020-11-01 04:36:19,17.0608,-61.7964,128,3,117,8,Antigua and Barbuda,130.70827546769056,2.34375
,,,Argentina,2020-11-01 04:36:19,-38.4161,-63.6167,1166924,31002,973939,161983,Argentina,2581.9314932897387,2.6567282873606164
,,,Armenia,2020-11-01 04:36:19,40.0691,45.0382,89813,1341,55317,33155,Armenia,3030.9114973707783,1.4931023348513022
,,Australian Capital Territory,Australia,2020-11-01 04:36:19,-35.4735,149.0124,114,3,111,0,"Australian Capital Territory, Australia",26.629292221443592,2.6315789473684212
,,New South Wales,Australia,2020-11-01 04:36:19,-33.8688,151.2093,4425,53,0,1224,"New South Wales, Australia",54.50849963045085,1.1977401129943503
,,Northern Territory,Australia,2020-11-01 04:36:19,-12.4634,130.8456,38,0,33,5,"Northern Territory, Australia",15.472312703583064,0.0
,,Queensland,Australia,2020-11-01 04:36:19,-27.4698,153.0251,1172,6,1160,6,"Queensland, Australia",22.91076141139673,0.5119453924914675
,,South Australia,Australia,2020-11-01 04:36:19,-34.9285,138.6007,501,4,483,14,"South Australia, Australia",28.52263023057216,0.7984031936127745
,,Tasmania,Australia,2020-11-01 04:36:19,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.6521739130434785
,,Victoria,Australia,2020-11-01 04:36:19,-37.8136,144.9631,20346,819,19466,61,"Victoria, Australia",306.88245674897064,4.025361250368623
,,Western Australia,Australia,2020-11-01 04:36:19,-31.9505,115.8605,769,9,718,42,"Western Australia, Australia",29.232874629362122,1.1703511053315996
,,,Austria,2020-11-01 04:36:19,47.5162,14.5501,104925,1109,67226,36590,Austria,1165.004885414816,1.05694543721706
,,,Azerbaijan,2020-11-01 04:36:19,40.1431,47.5769,55269,730,43543,10996,Azerbaijan,545.103521736236,1.3208127521757225
,,,Bahamas,2020-11-01 04:36:19,25.025885,-78.035889,6714,144,4422,2148,Bahamas,1707.3195540727481,2.1447721179624666
,,,Bahrain,2020-11-01 04:36:19,26.0275,50.55,81645,321,78719,2605,Bahrain,4798.179107337109,0.3931655337130259
,,,Bangladesh,2020-11-01 04:36:19,23.685,90.3563,407684,5923,324145,77616,Bangladesh,247.5472265264361,1.452840925815092
,,,Barbados,2020-11-01 04:36:19,13.1939,-59.5432,237,7,221,9,Barbados,82.47178734110261,2.9535864978902953
,,,Belarus,2020-11-01 04:36:19,53.7098,27.9534,98482,980,86663,10839,Belarus,1042.2124510321958,0.9951057045957636
,,,Belgium,2020-11-01 04:36:19,50.8333,4.469936,429229,11625,25569,392035,Belgium,3703.565329515663,2.7083444967604704
,,,Belize,2020-11-01 04:36:19,17.1899,-88.4976,3487,59,2160,1268,Belize,876.9657538208495,1.6919988528821337
,,,Benin,2020-11-01 04:36:19,9.3077,2.3158,2643,41,2418,184,Benin,21.801178203968956,1.551267499054105
,,,Bhutan,2020-11-01 04:36:19,27.5142,90.4336,349,0,324,25,Bhutan,45.229986055167615,0.0
,,,Bolivia,2020-11-01 04:36:19,-16.2902,-63.5887,141757,8725,111503,21529,Bolivia,1214.3977368684684,6.15489887624597
,,,Bosnia and Herzegovina,2020-11-01 04:36:19,43.9159,17.6791,50090,1234,28083,20773,Bosnia and Herzegovina,1526.754785015309,2.4635655819524853
,,,Botswana,2020-11-01 04:36:19,-22.3285,24.6849,6642,24,4676,1942,Botswana,282.44299154839734,0.36133694670280037
,,Acre,Brazil,2020-11-01 04:36:19,-9.0238,-70.812,30796,693,28137,1966,"Acre, Brazil",3491.8673144846275,2.2502922457462007
,,Alagoas,Brazil,2020-11-01 04:36:19,-9.5713,-36.782,90789,2238,87755,796,"Alagoas, Brazil",2720.3862217916753,2.4650563394243794
,,Amapa,Brazil,2020-11-01 04:36:19,0.902,-52.003,52175,748,44104,7323,"Amapa, Brazil",6169.219290767395,1.4336367992333494
,,Amazonas,Brazil,2020-11-01 04:36:19,-3.4168,-65.8561,161683,4543,137674,19466,"Amazonas, Brazil",3901.054794953526,2.809819214141252
,,Bahia,Brazil,2020-11-01 04:36:19,-12.5797,-41.7007,353157,7622,338895,6640,"Bahia, Brazil",2374.4737466335114,2.1582468986881187
,,Ceara,Brazil,2020-11-01 04:36:19,-5.4984,-39.3206,274185,9353,233895,30937,"Ceara, Brazil",3002.43821833322,3.4112004668380838
,,Distrito Federal,Brazil,2020-11-01 04:36:19,-15.7998,-47.8645,213245,3683,203684,5878,"Distrito Federal, Brazil",7072.174015709384,1.727121386198973
,,Espirito Santo,Brazil,2020-11-01 04:36:19,-19.1834,-40.3089,155709,3855,143370,8484,"Espirito Santo, Brazil",3874.659400544959,2.475772113365316
,,Goias,Brazil,2020-11-01 04:36:19,-15.827,-49.8362,255447,5753,245704,3990,"Goias, Brazil",3639.6995648837324,2.252130578945926
,,Maranhao,Brazil,2020-11-01 04:36:19,-4.9609,-45.2744,185827,4053,179315,2459,"Maranhao, Brazil",2626.4628424347025,2.181060879204852
,,Mato Grosso,Brazil,2020-11-01 04:36:19,-12.6819,-56.9211,142902,3798,134087,5017,"Mato Grosso, Brazil",4101.1162112071115,2.6577654616450435
,,Mato Grosso do Sul,Brazil,2020-11-01 04:36:19,-20.7722,-54.7852,82344,1592,76819,3933,"Mato Grosso do Sul, Brazil",2963.095172123933,1.9333527640143786
,,Minas Gerais,Brazil,2020-11-01 04:36:19,-18.5122,-44.555,358971,9015,328402,21554,"Minas Gerais, Brazil",1695.7557944617624,2.5113449275846795
,,Para,Brazil,2020-11-01 04:36:19,-1.9981,-54.9306,252919,6743,236350,9826,"Para, Brazil",2939.9391946752617,2.6660709555233097
,,Paraiba,Brazil,2020-11-01 04:36:19,-7.24,-36.782,133149,3101,108665,21383,"Paraiba, Brazil",3313.708103302857,2.3289698007495363
,,Parana,Brazil,2020-11-01 04:36:19,-25.2521,-52.0215,213482,5216,162131,46135,"Parana, Brazil",1867.0876582796313,2.443297327175125
,,Pernambuco,Brazil,2020-11-01 04:36:19,-8.8137,-36.9541,162893,8627,144875,9391,"Pernambuco, Brazil",1704.4238763110584,5.296114627393442
,,Piaui,Brazil,2020-11-01 04:36:19,-7.7183,-42.7289,113291,2400,110431,460,"Piaui, Brazil",3461.1409474503303,2.1184383578571997
