Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-11-13 05:30:30,32.3182,-86.9023,210637,3213,88038.0,119386.0,1.0,4295.921936455589,1421590.0,,1.525373035126782,84000001,USA,28993.195239420907,
Alaska,US,2020-11-13 05:30:30,61.3707,-152.4044,21812,96,7161.0,14555.0,2.0,2981.634759310774,844666.0,,0.4401247019988997,84000002,USA,115463.30027544445,
American Samoa,US,2020-11-13 05:30:30,-14.271,-170.132,0,0,,0.0,60.0,0.0,1768.0,,,16,ASM,3177.5129850290255,
Arizona,US,2020-11-13 05:30:30,33.7298,-111.4312,266562,6240,44363.0,215959.0,4.0,3662.2113485110085,1923506.0,,2.3409188106331733,84000004,USA,26426.443011865966,
Arkansas,US,2020-11-13 05:30:30,34.9697,-92.3731,128006,2144,111357.0,14505.0,5.0,4241.693628877157,1470147.0,,1.6749214880552474,84000005,USA,48715.7880365988,
California,US,2020-11-13 05:30:30,36.1162,-119.6816,1004116,18135,,985981.0,6.0,2541.279441554073,20342072.0,,1.8060662313915925,84000006,USA,51482.985404288695,
Colorado,US,2020-11-13 05:30:30,39.0598,-105.3111,147599,2468,8980.0,136151.0,8.0,2563.0450848936293,2347268.0,,1.6720980494447797,84000008,USA,40760.12513857208,
Connecticut,US,2020-11-13 05:30:30,41.5978,-72.7554,85899,4726,9800.0,71373.0,9.0,2409.31515471265,2663481.0,,5.501810265544418,84000009,USA,74705.9353146044,
Delaware,US,2020-11-13 05:30:30,39.3185,-75.5071,27546,732,14487.0,12327.0,10.0,2828.8168385769045,604647.0,,2.6573731213243303,84000010,USA,62093.7927464971,
Diamond Princess,US,2020-11-13 05:30:30,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-11-13 05:30:30,38.8974,-77.0268,18507,657,14103.0,3747.0,11.0,2622.3204000289056,571530.0,,3.550008105041336,84000011,USA,80982.04885873022,
