Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-07-31 04:35:31,32.3182,-86.9023,86664,1565,35401,48796.0,1,1749.1079777736309,680108,10070,1.8248175182481752,84000001,USA,13870.739121611768,11.74179706629976
Alaska,US,2020-07-31 04:35:31,61.3707,-152.4044,2926,23,885,1971.0,2,393.5506359827488,225057,,0.798888502952414,84000002,USA,30764.614617009207,
American Samoa,US,2020-07-31 04:35:31,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,1037,,,16,ASM,1863.7335777574092,
Arizona,US,2020-07-31 04:35:31,33.7298,-111.4312,170798,3626,22358,144814.0,4,2346.539919054416,1313170,11172,2.122975678872118,84000004,USA,12419.13925215117,6.541060199768147
Arkansas,US,2020-07-31 04:35:31,34.9697,-92.3731,41759,442,34737,6580.0,5,1383.7545446954143,502717,2747,1.0584544649057688,84000005,USA,16658.371451558814,6.578222658588568
California,US,2020-07-31 04:35:31,36.1162,-119.6816,499519,9027,,483908.0,6,1247.5481321311636,7633840,,1.831076777012744,84000006,USA,19320.198714205475,
Colorado,US,2020-07-31 04:35:31,39.0598,-105.3111,46204,1822,5277,39087.0,8,802.0162757938548,519672,6398,3.9449183735331053,84000008,USA,9024.06361395973,13.852682631100333
Connecticut,US,2020-07-31 04:35:31,41.5978,-72.7554,49670,4431,8613,36626.0,9,1393.1557263131972,778728,10807,8.920877793436683,84000009,USA,21841.944281063486,21.757600161063017
Delaware,US,2020-07-31 04:35:31,39.3185,-75.5071,14689,597,8140,5968.0,10,1508.4763864755732,178863,,3.955340731159371,84000010,USA,18368.208313307947,
Diamond Princess,US,2020-07-31 04:35:31,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-07-31 04:35:31,38.8974,-77.0268,12057,584,9777,1696.0,11,1708.3977448072899,182990,,4.8436592850626194,84000011,USA,25928.48165565945,
Florida,US,2020-07-31 04:35:31,27.7663,-81.6868,461379,6586,,454793.0,12,2148.17324562639,3579117,26386,1.4274598540462395,84000012,USA,16664.311514755955,5.718942561321604
Georgia,US,2020-07-31 04:35:31,33.0406,-83.6431,182286,3671,,178615.0,13,1716.8572826004954,1541389,18303,2.0138683168208202,84000013,USA,14517.543475474227,10.040814983048616
Grand Princess,US,2020-07-31 04:35:31,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-07-31 04:35:31,13.4443,144.7937,356,5,297,54.0,66,216.7704851152963,21542,,1.404494382022472,316,GUM,13117.04997290369,
