Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-11-28 05:30:35,32.3182,-86.9023,242874,3572,161946.0,77356.0,1.0,4953.392539747124,1567713.0,,1.470721444040943,84000001.0,USA,31973.360173030385,
Alaska,US,2020-11-28 05:30:35,61.3707,-152.4044,30796,120,7165.0,23492.0,2.0,4206.986583190371,990773.0,,0.3866649337145828,84000002.0,USA,135435.68748334007,
American Samoa,US,2020-11-28 05:30:35,-14.271,-170.132,0,0,,0.0,60.0,0.0,1988.0,,,16.0,ASM,3572.904872306393,
Arizona,US,2020-11-28 05:30:35,33.7298,-111.4312,318638,6588,50892.0,261158.0,4.0,4377.667108090615,3729756.0,,2.067550009728909,84000004.0,USA,30273.42593481791,
Arkansas,US,2020-11-28 05:30:35,34.9697,-92.3731,153677,2436,134312.0,16929.0,5.0,5092.345294790516,1655994.0,,1.5851428645796053,84000005.0,USA,54874.140268884265,
California,US,2020-11-28 05:30:35,36.1162,-119.6816,1198409,19090,,1166487.0,6.0,3000.529734811428,23315918.0,,1.6101034433895425,84000006.0,USA,59009.380464369206,
Colorado,US,2020-11-28 05:30:35,39.0598,-105.3111,220953,2977,11957.0,206019.0,8.0,3836.8315547022817,3091838.0,,1.3473453630410088,84000008.0,USA,53689.52492352489,
Connecticut,US,2020-11-28 05:30:35,41.5978,-72.7554,112581,4961,9800.0,97820.0,9.0,3157.6981039675065,3154617.0,,4.4066050221618225,84000009.0,USA,88481.43221008574,
Delaware,US,2020-11-28 05:30:35,39.3185,-75.5071,34170,810,16874.0,16533.0,10.0,3509.063797799056,709251.0,,2.232952882645596,84000010.0,USA,72836.02597754692,
Diamond Princess,US,2020-11-28 05:30:35,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-11-28 05:30:35,38.8974,-77.0268,20937,677,15476.0,4784.0,11.0,2966.6354468798395,672439.0,,3.2335100539714383,84000011.0,USA,95280.19168287877,
Florida,US,2020-11-28 05:30:35,27.7663,-81.6868,979020,18363,,960657.0,12.0,4558.3014635107975,12191982.0,,1.8756511613654472,84000012.0,USA,56765.673217806885,
Georgia,US,2020-11-28 05:30:35,33.0406,-83.6431,464526,9380,,455146.0,13.0,4375.129445252393,4258413.0,,2.0192626462243237,84000013.0,USA,40107.78321632283,
Grand Princess,US,2020-11-28 05:30:35,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
