Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-08 04:30:35,32.3182,-86.9023,161085,2601,67948.0,90869.0,1.0,3292.105029689885,1180818.0,,1.6113444597256812,84000001,USA,24082.672793296602,
Alaska,US,2020-10-08 04:30:35,61.3707,-152.4044,8878,59,5626.0,3193.0,2.0,1213.5958826866427,490074.0,,0.664564091011489,84000002,USA,66991.64097902385,
American Samoa,US,2020-10-08 04:30:35,-14.271,-170.132,0,0,,0.0,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-08 04:30:35,33.7298,-111.4312,222538,5733,36336.0,180469.0,4.0,3057.379480477123,1518694.0,,2.5761892350969267,84000004,USA,20864.85846338029,
Arkansas,US,2020-10-08 04:30:35,34.9697,-92.3731,88880,1482,80703.0,6695.0,5.0,2945.187957866051,1087671.0,,1.6674167416741674,84000005,USA,36041.803907742185,
California,US,2020-10-08 04:30:35,36.1162,-119.6816,841928,16338,,825590.0,6.0,2130.803928698216,15556706.0,,1.940545984929828,84000006,USA,39371.88246786317,
Colorado,US,2020-10-08 04:30:35,39.0598,-105.3111,74922,2085,6696.0,66118.0,8.0,1300.6152739073298,1459332.0,,2.78374878169268,84000008,USA,25341.185982479492,
Connecticut,US,2020-10-08 04:30:35,41.5978,-72.7554,59364,4522,9408.0,45434.0,9.0,1665.055295688678,1752045.0,,7.617411225658648,84000009,USA,49141.76614673657,
Delaware,US,2020-10-08 04:30:35,39.3185,-75.5071,21550,649,11071.0,9830.0,10.0,2213.0618917930833,299173.0,,3.011600928074246,84000010,USA,30723.35802104001,
Diamond Princess,US,2020-10-08 04:30:35,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-08 04:30:35,38.8974,-77.0268,15652,631,12350.0,2671.0,11.0,2217.7856433377874,412656.0,,4.031433682596473,84000011,USA,58470.6460795552,
Florida,US,2020-10-08 04:30:35,27.7663,-81.6868,722707,14904,,707803.0,12.0,3364.9122344686507,5459711.0,,2.06224652590884,84000012,USA,25420.327104294087,
