Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-18 04:30:24,32.3182,-86.9023,172137,2788,74238.0,94636.0,1.0,3501.030452654754,1248795.0,,1.6241218207873611,84000001,USA,25469.057357615507,
Alaska,US,2020-10-18 04:30:24,61.3707,-152.4044,10811,67,6448.0,4245.0,2.0,1470.859619025487,530500.0,,0.6226765799256505,84000002,USA,72517.75352165622,
American Samoa,US,2020-10-18 04:30:24,-14.271,-170.132,0,0,,0.0,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-18 04:30:24,33.7298,-111.4312,230459,5824,38193.0,186442.0,4.0,3166.2036042890527,2514031.0,,2.527130639289418,84000004,USA,22266.327980604277,
Arkansas,US,2020-10-18 04:30:24,34.9697,-92.3731,98422,1684,87920.0,8818.0,5.0,3261.378141191409,1207642.0,,1.7109995732661396,84000005,USA,40017.24432733206,
California,US,2020-10-18 04:30:24,36.1162,-119.6816,877459,17029,,856658.0,6.0,2210.996835080628,16756711.0,,1.940902961719936,84000006,USA,42408.93001641543,
Colorado,US,2020-10-18 04:30:24,39.0598,-105.3111,84369,2176,7087.0,75083.0,8.0,1464.6616896485616,1646557.0,,2.5798496668484576,84000008,USA,28592.333456508517,
Connecticut,US,2020-10-18 04:30:24,41.5978,-72.7554,62830,4542,9651.0,48637.0,9.0,1762.270470792393,1967633.0,,7.229030717809963,84000009,USA,55188.62857323969,
Delaware,US,2020-10-18 04:30:24,39.3185,-75.5071,22942,686,11928.0,10350.0,10.0,2356.0123397455645,324469.0,,2.89425507802284,84000010,USA,33321.112713141985,
Diamond Princess,US,2020-10-18 04:30:24,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-18 04:30:24,38.8974,-77.0268,16334,641,12793.0,2900.0,11.0,2314.420565951917,462968.0,,3.924329619199217,84000011,USA,65599.52617715362,
Florida,US,2020-10-18 04:30:24,27.7663,-81.6868,752481,15917,,736564.0,12.0,3503.539502322801,5704100.0,,2.1152693556382154,84000012,USA,26558.19838002486,
Georgia,US,2020-10-18 04:30:24,33.0406,-83.6431,339384,7607,,331777.0,13.0,3196.481858168408,3280668.0,,2.2414138556914884,84000013,USA,30898.910215784,
Grand Princess,US,2020-10-18 04:30:24,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-10-18 04:30:24,13.4443,144.7937,3538,63,2297.0,1178.0,66.0,2154.308922297524,58680.0,,1.7806670435274166,316,GUM,35730.59569259996,
Hawaii,US,2020-10-18 04:30:24,21.0943,-157.4983,13949,186,10947.0,2816.0,15.0,985.1879265922344,469684.0,,1.3334289196358162,84000015,USA,33172.77268001627,
Idaho,US,2020-10-18 04:30:24,44.2405,-114.4788,52582,529,25457.0,26596.0,16.0,2942.366394059533,348518.0,,1.0060476969305086,84000016,USA,19502.256493188557,
Illinois,US,2020-10-18 04:30:24,40.3495,-88.9861,343386,9452,,333934.0,17.0,2709.8394145561238,6699844.0,,2.752587467165231,84000017,USA,52871.99053711381,
Indiana,US,2020-10-18 04:30:24,39.8494,-86.2583,145977,4025,106319.0,35740.0,18.0,2168.334096083327,2485506.0,,2.683984463305863,84000018,USA,36919.565450856535,
Iowa,US,2020-10-18 04:30:24,42.0115,-93.2105,106698,1528,81502.0,23668.0,19.0,3381.795015641492,827884.0,,1.4320793266977825,84000019,USA,26239.79816612627,
Kansas,US,2020-10-18 04:30:24,38.5266,-96.7265,72512,861,2379.0,66785.0,20.0,2403.551419448779,589189.0,,1.2267397854990505,84000020,USA,20224.012928232252,
Kentucky,US,2020-10-18 04:30:24,37.6681,-84.6701,86797,1312,17155.0,68330.0,21.0,1942.7787127661315,1674648.0,,1.5115729806329712,84000021,USA,37483.674387091436,
Louisiana,US,2020-10-18 04:30:24,31.1695,-91.8678,174638,5727,161792.0,7119.0,22.0,3756.6302142017907,2565652.0,,3.279355008646457,84000022,USA,55189.62552438332,
Maine,US,2020-10-18 04:30:24,44.6939,-69.3819,5912,146,5112.0,654.0,23.0,439.81157734047895,533689.0,,2.4695534506089314,84000023,USA,39702.74034155327,
Maryland,US,2020-10-18 04:30:24,39.0639,-76.8021,135127,4036,7880.0,123211.0,24.0,2235.1001045374546,3049634.0,,2.9868198065523544,84000024,USA,50443.19249447539,
Massachusetts,US,2020-10-18 04:30:24,42.2302,-71.5301,142930,9723,118892.0,14315.0,25.0,2073.7023980983395,5088797.0,,6.802630658364234,84000025,USA,73830.90003733043,
Michigan,US,2020-10-18 04:30:24,43.3266,-84.5361,161105,7340,109539.0,44226.0,26.0,1613.170189580165,4272743.0,,4.55603488408181,84000026,USA,42783.66056508069,
