Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-13 04:30:36,32.3182,-86.9023,166514,2665,71240.0,92171.0,1.0,3387.1045045210412,1214610.0,,1.6046870107661553,84000001,USA,24771.857476313864,
Alaska,US,2020-10-13 04:30:36,61.3707,-152.4044,9877,60,5802.0,4015.0,2.0,1350.1561763117786,505927.0,,0.6074719044244203,84000002,USA,69158.69837125536,
American Samoa,US,2020-10-13 04:30:36,-14.271,-170.132,0,0,,0.0,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-13 04:30:36,33.7298,-111.4312,226050,5759,37287.0,183004.0,4.0,3105.6297421647246,2403048.0,,2.5476664454766644,84000004,USA,21627.437912478257,
Arkansas,US,2020-10-13 04:30:36,34.9697,-92.3731,93487,1586,84055.0,7846.0,5.0,3097.848634304945,1155066.0,,1.6964925604629522,84000005,USA,38275.05033461418,
California,US,2020-10-13 04:30:36,36.1162,-119.6816,861215,16586,,841327.0,6.0,2171.259764351907,16191341.0,,1.9332962666377596,84000006,USA,40978.05633461828,
Colorado,US,2020-10-13 04:30:36,39.0598,-105.3111,79037,2116,6835.0,70062.0,8.0,1372.0545619733216,1560179.0,,2.67804032247858,84000008,USA,27092.38624587062,
Connecticut,US,2020-10-13 04:30:36,41.5978,-72.7554,61377,4532,9522.0,47323.0,9.0,1721.5163884422211,1896944.0,,7.383873437932777,84000009,USA,53205.92704037571,
Delaware,US,2020-10-13 04:30:36,39.3185,-75.5071,22289,676,11493.0,10140.0,10.0,2288.9529701241777,314281.0,,2.9431558167706044,84000010,USA,32274.863313903574,
Diamond Princess,US,2020-10-13 04:30:36,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-13 04:30:36,38.8974,-77.0268,16022,637,12539.0,2846.0,11.0,2270.212214257477,438819.0,,3.9757832979652976,84000011,USA,62177.77141731692,
Florida,US,2020-10-13 04:30:36,27.7663,-81.6868,736024,15412,,720612.0,12.0,3426.9159735031676,5567283.0,,2.093953458039412,84000012,USA,25921.180616002515,
