Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-05-18 04:30:48,32.3182,-86.9023,540267,11038,,,1.0,11018.69499111292,2573708.0,,2.043063892482791,84000001.0,USA,52490.534213985404,
Alaska,US,2021-05-18 04:30:48,61.3707,-152.4044,69600,364,,,2.0,9514.110546856313,2193175.0,,0.5229885057471264,84000002.0,USA,299800.42239370104,
American Samoa,US,2021-05-18 04:30:48,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-18 04:30:48,33.7298,-111.4312,873446,17466,,,4.0,11999.9994504526,9474821.0,,1.999665691983248,84000004.0,USA,130171.58106298128,
Arkansas,US,2021-05-18 04:30:48,34.9697,-92.3731,338849,5796,,,5.0,11228.330269295157,3018069.0,,1.7104964158076312,84000005.0,USA,100008.78121972136,
California,US,2021-05-18 07:30:50,36.1162,-119.6816,3769827,62284,,,6.0,9540.913453540694,63170722.0,,1.663179769257316,84000006.0,USA,159876.40584028896,
Colorado,US,2021-05-18 04:30:48,39.0598,-105.3111,532389,6450,,,8.0,9244.893323812725,8242176.0,,1.2115201478618078,84000008.0,USA,143124.74126266598,
Connecticut,US,2021-05-18 04:30:48,41.5978,-72.7554,345639,8194,,,9.0,9694.563158590036,8274960.0,,2.370681549246468,84000009.0,USA,232098.00501334114,
Delaware,US,2021-05-18 04:30:48,39.3185,-75.5071,107089,1651,,,10.0,10997.428535045452,1792140.0,,1.5417082987048156,84000010.0,USA,184042.54008158034,
Diamond Princess,US,2021-05-18 04:30:48,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-18 04:30:48,38.8974,-77.0268,48590,1122,,,11.0,6884.884002669504,1583748.0,,2.309117102284421,84000011.0,USA,224406.69416463925,
Florida,US,2021-05-18 04:30:48,27.7663,-81.6868,2293980,36133,,,12.0,10680.734194668648,23546253.0,,1.5751227124909546,84000012.0,USA,109630.97741628924,
Georgia,US,2021-05-18 04:30:48,33.0406,-83.6431,1116008,20506,,,13.0,10511.100480785217,8587156.0,,1.8374420255051933,84000013.0,USA,80877.9682226092,
Grand Princess,US,2021-05-18 04:30:48,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-05-18 04:30:48,13.4443,144.7937,8103,139,,,66.0,4933.964159801253,149532.0,,1.7154140441811674,316.0,GUM,91050.91061870924,
Hawaii,US,2021-05-18 04:30:48,21.0943,-157.4983,35432,492,,,15.0,2502.486100438458,1538677.0,,1.3885752991645968,84000015.0,USA,108673.45353252273,
Idaho,US,2021-05-18 04:30:48,44.2405,-114.4788,190279,2069,,,16.0,10647.570177917425,721272.0,,1.087350679791254,84000016.0,USA,40360.70316412665,
Illinois,US,2021-05-18 04:30:48,40.3495,-88.9861,1367214,24801,,,17.0,10788.709846832591,23813589.0,,1.8140976032933325,84000017.0,USA,187925.54755942337,
Indiana,US,2021-05-18 04:30:48,39.8494,-86.2583,735999,13486,,,18.0,10932.487490380216,10184473.0,,1.8323394461133782,84000018.0,USA,151279.58552744644,
Iowa,US,2021-05-18 04:30:48,42.0115,-93.2105,369494,6006,,,19.0,11711.118929215516,1451324.0,,1.6254661780705506,84000019.0,USA,45999.740100853545,
Kansas,US,2021-05-18 04:30:48,38.5266,-96.7265,313557,5041,,,20.0,10762.897511219182,1395933.0,,1.607682175808545,84000020.0,USA,47915.63834176474,
Kentucky,US,2021-05-18 04:30:48,37.6681,-84.6701,452821,6662,,,21.0,10135.500069051606,5244424.0,,1.4712215202033474,84000021.0,USA,117386.03071442337,
Louisiana,US,2021-05-18 04:30:48,31.1695,-91.8678,465946,10489,,,22.0,10022.943584938374,6669369.0,,2.251119228408442,84000022.0,USA,143464.4985344586,
