Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-14 04:30:28,32.3182,-86.9023,167396,2665,71240.0,93288.0,1.0,3409.8856151664677,1221207.0,,1.593966254568074,84000001,USA,24906.40267499594,
Alaska,US,2020-10-14 04:30:28,61.3707,-152.4044,10028,60,5909.0,4059.0,2.0,1370.797421894757,514789.0,,0.5983246908655764,84000002,USA,70370.10710209215,
American Samoa,US,2020-10-14 04:30:28,-14.271,-170.132,0,0,,0.0,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-14 04:30:28,33.7298,-111.4312,226734,5767,37403.0,183564.0,4.0,3115.0270026984153,1581151.0,,2.543509134051355,84000004,USA,21722.935511849137,
Arkansas,US,2020-10-14 04:30:28,34.9697,-92.3731,94167,1611,84804.0,7752.0,5.0,3120.381575476737,1162665.0,,1.7107904042817548,84000005,USA,38526.85595220896,
California,US,2020-10-14 04:30:28,36.1162,-119.6816,864710,16644,,844666.0,6.0,2179.8571039650187,16333717.0,,1.9324052896169788,84000006,USA,41338.39040137023,
Colorado,US,2020-10-14 04:30:28,39.0598,-105.3111,80085,2153,6869.0,71039.0,8.0,1390.252999963881,1571329.0,,2.6891994853923884,84000008,USA,27286.005123346513,
Connecticut,US,2020-10-14 04:30:28,41.5978,-72.7554,61697,4533,9522.0,47642.0,9.0,1730.4918229584325,1910348.0,,7.3471967842844865,84000009,USA,53581.885553673514,
Delaware,US,2020-10-14 04:30:28,39.3185,-75.5071,22394,659,11588.0,10147.0,10.0,2299.7358702930073,315752.0,,2.942752522997232,84000010,USA,32425.926610554507,
Diamond Princess,US,2020-10-14 04:30:28,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-14 04:30:28,38.8974,-77.0268,16068,637,12583.0,2848.0,11.0,2276.730112263709,443081.0,,3.9644012944983817,84000011,USA,62781.66883693777,
Florida,US,2020-10-14 04:30:28,27.7663,-81.6868,738749,15531,,723218.0,12.0,3439.603529924964,5593424.0,,2.102337871184936,84000012,USA,26042.89269395561,
Georgia,US,2020-10-14 04:30:28,33.0406,-83.6431,333304,7454,,325850.0,13.0,3139.2174918527776,3180548.0,,2.236396802918657,84000013,USA,29955.93186783648,
Grand Princess,US,2020-10-14 04:30:28,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-10-14 04:30:28,13.4443,144.7937,3266,61,2190.0,1015.0,66.0,1988.686529175724,56368.0,,1.8677281077770973,316,GUM,34322.80535106467,
Hawaii,US,2020-10-14 04:30:28,21.0943,-157.4983,13575,173,10781.0,2621.0,15.0,958.7731094336212,456118.0,,1.274401473296501,84000015,USA,32214.63522126294,
Idaho,US,2020-10-14 04:30:28,44.2405,-114.4788,49247,512,24523.0,24212.0,16.0,2755.74755255125,338000.0,,1.0396572380043454,84000016,USA,18913.69368209886,
Illinois,US,2020-10-14 04:30:28,40.3495,-88.9861,327771,9273,,318498.0,17.0,2586.613242090462,6414292.0,,2.8291093476848164,84000017,USA,50618.54961492906,
Indiana,US,2020-10-14 04:30:28,39.8494,-86.2583,138104,3904,103722.0,30560.0,18.0,2051.3889996745497,1503923.0,,2.76747958060592,84000018,USA,22339.187123888867,
Iowa,US,2020-10-14 04:30:28,42.0115,-93.2105,101422,1491,78136.0,21795.0,19.0,3214.5721014113788,824869.0,,1.470095245607462,84000019,USA,26144.23768727793,
Kansas,US,2020-10-14 04:30:28,38.5266,-96.7265,70413,799,2301.0,63760.0,20.0,2294.980904907607,572081.0,,1.1950344002393058,84000020,USA,19636.777909967826,
Kentucky,US,2020-10-14 04:30:28,37.6681,-84.6701,81691,1269,13986.0,66436.0,21.0,1828.4910287749346,1591005.0,,1.5534146968454297,84000021,USA,35611.491709442475,
