Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-04-14 23:33:31,32.3182,-86.9023,4041,114,,3839.0,1,84.30554137,33117,493,2.883885656,84000001,USA,706.2855081,12.4715406
Alaska,US,2020-04-14 23:33:31,61.3707,-152.4044,285,9,98,276.0,2,47.67887525,8348,32,3.157894737,84000002,USA,1396.572809,11.22807018
American Samoa,US,,-14.271,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.391707554,
Arizona,US,2020-04-14 23:33:31,33.7298,-111.4312,3809,131,249,3678.0,4,52.33065113,44096,580,3.439222893,84000004,USA,605.8210534,15.22709373
Arkansas,US,2020-04-14 23:33:31,34.9697,-92.3731,1498,32,427,1466.0,5,57.85957427,21131,130,2.136181575,84000005,USA,816.1753431,8.67823765
California,US,2020-04-14 23:33:31,36.1162,-119.6816,25373,767,,24589.0,6,64.66945279,202208,5163,3.028868907,84000006,USA,515.7233282,20.36204449
Colorado,US,2020-04-14 23:33:31,39.0598,-105.3111,7950,327,,7623.0,8,140.290495,38742,1493,4.11320755,84000008,USA,683.6646983,18.7798742
Connecticut,US,2020-04-14 23:33:31,41.5978,-72.7554,13989,671,,13318.0,9,392.3667295,45841,1779,4.79662592,84000009,USA,1285.759043,12.71713489
Delaware,US,2020-04-14 23:33:31,39.3185,-75.5071,1926,61,277,1883.0,10,197.7891974,12304,204,2.232606438,84000010,USA,1263.550511,10.59190031
Diamond Princess,US,2020-04-14 23:33:31,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-04-14 23:33:31,38.8974,-77.0268,2058,67,518,1991.0,11,291.6050891,11518,295,3.255587949,84000011,USA,1632.024983,14.33430515
Florida,US,2020-04-14 23:33:31,27.7663,-81.6868,21628,571,,21057.0,12,101.8622019,203180,3060,2.640096172,84000012,USA,956.9244585,14.14832624
Georgia,US,2020-04-14 23:33:31,33.0406,-83.6431,14578,525,,14053.0,13,143.7758651,61795,2769,3.601317053,84000013,USA,609.4546291,18.99437509
Grand Princess,US,2020-04-14 23:33:31,,,103,0,0,103.0,99999,,,,0.0,84099999,USA,,
Guam,US,2020-04-14 23:33:31,13.4443,144.7937,133,5,66,128.0,66,80.98447899,946,13,3.759398496,316,GUM,576.0249408,9.77443609
Hawaii,US,2020-04-14 23:33:31,21.0943,-157.4983,511,9,315,502.0,15,36.09302536,19420,44,1.761252446,84000015,USA,1371.676228,8.610567515
Idaho,US,2020-04-14 23:33:31,44.2405,-114.4788,1464,33,,1431.0,16,90.90361547,15114,135,2.254098361,84000016,USA,938.468063,9.221311475
Illinois,US,2020-04-14 23:33:31,40.3495,-88.9861,23248,868,,22380.0,17,198.0972,110616,4283,3.733654508,84000017,USA,942.5636562,18.42309016
Indiana,US,2020-04-14 23:33:31,39.8494,-86.2583,8527,529,,8140.0,18,130.3026867,46017,,4.538524686,84000018,USA,703.19441,
Iowa,US,2020-04-14 23:33:31,42.0115,-93.2105,1899,49,741,1850.0,19,72.46119663,18885,163,2.580305424,84000019,USA,720.605423,8.583464982
Kansas,US,2020-04-14 23:33:31,38.5266,-96.7265,1441,77,,1372.0,20,59.09399595,14147,327,4.78834143,84000020,USA,580.1545876,22.6925746
Kentucky,US,2020-04-14 23:33:31,37.6681,-84.6701,2048,106,629,1942.0,21,59.82526233,26683,673,5.17578125,84000021,USA,779.4518919,32.86132813
Louisiana,US,2020-04-14 23:33:31,31.1695,-91.8678,21518,1013,,20505.0,22,468.0607996,118422,1977,4.707686588,84000022,USA,2575.922298,9.187656845
Maine,US,2020-04-14 23:33:31,44.6939,-69.3819,735,20,292,715.0,23,62.60615363,12342,124,2.721088435,84000023,USA,1051.27231,16.8707483
Maryland,US,2020-04-14 23:33:31,39.0639,-76.8021,9472,302,607,9170.0,24,159.371801,53733,2122,3.18834459,84000024,USA,904.0883612,22.4028716
