Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-21 04:30:32,32.3182,-86.9023,175210,2805,74238.0,97485.0,1.0,3559.482254901661,1265575.0,,1.6071919691969196,84000001,USA,25811.28388996132,
Alaska,US,2020-10-21 04:30:32,61.3707,-152.4044,11445,67,6681.0,4643.0,2.0,1557.1154201040265,546525.0,,0.5881836537617418,84000002,USA,74708.32279627363,
American Samoa,US,2020-10-21 04:30:32,-14.271,-170.132,0,0,,0.0,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-21 04:30:32,33.7298,-111.4312,232937,5837,38705.0,188395.0,4.0,3200.2480656961934,2563078.0,,2.505827756002696,84000004,USA,22632.354026128505,
Arkansas,US,2020-10-21 04:30:32,34.9697,-92.3731,100441,1728,90283.0,8430.0,5.0,3328.2810944647167,1231652.0,,1.7204129787636524,84000005,USA,40812.8559707655,
California,US,2020-10-21 04:30:32,36.1162,-119.6816,887581,17058,,866691.0,6.0,2236.6395330376627,17189070.0,,1.929853147850174,84000006,USA,43503.171157947756,
Colorado,US,2020-10-21 04:30:32,39.0598,-105.3111,87582,2182,7225.0,78152.0,8.0,1520.4551832207626,1708450.0,,2.4920339428271223,84000008,USA,29667.10055817804,
Connecticut,US,2020-10-21 04:30:32,41.5978,-72.7554,64455,4559,9651.0,50245.0,9.0,1807.8488491950295,2054262.0,,7.073151811341246,84000009,USA,57618.41893794244,
Delaware,US,2020-10-21 04:30:32,39.3185,-75.5071,23325,695,12245.0,10412.0,10.0,2395.3442517899616,330726.0,,2.863879957127545,84000010,USA,33963.6708689169,
Diamond Princess,US,2020-10-21 04:30:32,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-21 04:30:32,38.8974,-77.0268,16445,642,12884.0,2919.0,11.0,2330.148537227825,473807.0,,3.90392216479173,84000011,USA,67135.3413182307,
Florida,US,2020-10-21 04:30:32,27.7663,-81.6868,760389,16105,,744284.0,12.0,3540.3590238580537,5767947.0,,2.1179948684160346,84000012,USA,26855.46899098355,
Georgia,US,2020-10-21 04:30:32,33.0406,-83.6431,342438,7674,,334764.0,13.0,3225.2459000644512,3327836.0,,2.2409896097979782,84000013,USA,31343.161141832632,
