Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-03-06 04:30:38,32.3182,-86.9023,498887,10122,295690.0,193075.0,1.0,10174.753756996728,2316127.0,,2.0289163678348,84000001.0,USA,47237.19378322458,
Alaska,US,2021-03-06 04:30:38,61.3707,-152.4044,59334,305,,58980.0,2.0,8104.0810886548325,1731628.0,,0.5144640296871047,84000002.0,USA,236708.3364659727,
American Samoa,US,2021-03-06 04:30:38,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-03-06 04:30:38,33.7298,-111.4312,823384,16269,,807115.0,4.0,11312.213402444417,7827570.0,,1.9758703108148807,84000004.0,USA,52460.48170302541,
Arkansas,US,2021-03-06 04:30:38,34.9697,-92.3731,324326,5283,314732.0,4311.0,5.0,10747.08629188642,2728103.0,,1.6289165839309832,84000005.0,USA,90400.27119057432,
California,US,2021-03-06 08:31:06,36.1162,-119.6816,3592560,54495,,3538706.0,6.0,9092.275066376296,49294503.0,,1.4990424655398935,84000006.0,USA,124757.60475435664,
Colorado,US,2021-03-06 04:30:38,39.0598,-105.3111,434654,5986,,428668.0,8.0,7547.732696897376,6343360.0,,1.3771873720246448,84000008.0,USA,110151.95001125248,
Connecticut,US,2021-03-06 04:30:38,41.5978,-72.7554,285330,7704,,277626.0,9.0,8003.002282845672,6520366.0,,2.700031542424561,84000009.0,USA,182884.7439210364,
Delaware,US,2021-03-06 04:30:38,39.3185,-75.5071,87874,1453,,86421.0,10.0,9024.15780414967,1417318.0,,1.6535038805562512,84000010.0,USA,145550.4619189044,
Diamond Princess,US,2021-03-06 04:30:38,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-03-06 04:30:38,38.8974,-77.0268,41122,1027,29417.0,10573.0,11.0,5811.414539730131,1247637.0,,2.4967084410201394,84000011.0,USA,176781.9720608885,
Florida,US,2021-03-06 04:30:38,27.7663,-81.6868,1936207,31522,,1904685.0,12.0,9014.94882817496,22186763.0,,1.6280284081195864,84000012.0,USA,103301.21371725523,
Georgia,US,2021-03-06 04:30:38,33.0406,-83.6431,1019509,17815,,1001694.0,13.0,9602.226453631924,7315477.0,,1.7474097825521893,84000013.0,USA,68900.68333907389,
Grand Princess,US,2021-03-06 04:30:38,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-03-06 04:30:38,13.4443,144.7937,7748,133,7590.0,25.0,66.0,4717.802580543023,120635.0,,1.7165720185854414,316.0,GUM,73455.35806708924,
Hawaii,US,2021-03-06 04:30:38,21.0943,-157.4983,28650,443,,27537.0,15.0,1976.096709307056,1136395.0,,1.5797562457557457,84000015.0,USA,80261.13942503277,
Idaho,US,2021-03-06 04:30:38,44.2405,-114.4788,172827,1876,95524.0,75427.0,16.0,9670.996857976626,644796.0,,1.085478542125941,84000016.0,USA,36081.284116694136,
Illinois,US,2021-03-06 04:30:38,40.3495,-88.9861,1194629,22947,,1171682.0,17.0,9427.445352960714,18492848.0,,1.920847392788891,84000017.0,USA,145936.78367142339,
Indiana,US,2021-03-06 04:30:38,39.8494,-86.2583,665285,12697,,652588.0,18.0,9882.105736607795,8171222.0,,1.9085053773946503,84000018.0,USA,121374.86911819119,
Iowa,US,2021-03-06 04:30:38,42.0115,-93.2105,339148,5549,318996.0,14236.0,19.0,10737.669845676955,1323369.0,,1.6379312889447757,84000019.0,USA,41944.20409055901,
Kansas,US,2021-03-06 04:30:38,38.5266,-96.7265,297989,4779,,293210.0,20.0,10228.523255646322,1270547.0,,1.6037504740107855,84000020.0,USA,43611.74250355437,
Kentucky,US,2021-03-06 04:30:38,37.6681,-84.6701,409345,4754,48038.0,356553.0,21.0,9162.376028863348,3969899.0,,1.161367550599128,84000021.0,USA,88858.31617488568,
