Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-01-31 05:30:41,32.3182,-86.9023,455582,7566,242143.0,205873.0,1.0,9291.552327721674,2127308.0,,1.660732864775167,84000001.0,USA,43386.247918444846,
Alaska,US,2021-01-31 05:30:41,61.3707,-152.4044,54218,262,,53954.0,2.0,7411.164043223587,1495885.0,,0.4832521764792681,84000002.0,USA,204482.9778072436,
American Samoa,US,2021-01-31 05:30:41,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-01-31 05:30:41,33.7298,-111.4312,753379,13098,102678.0,637603.0,4.0,10350.436759665201,6643932.0,,1.7385671753526446,84000004.0,USA,47262.821181260384,
Arkansas,US,2021-01-31 05:30:41,34.9697,-92.3731,294387,4838,271911.0,17638.0,5.0,9755.007283441866,2420194.0,,1.6434149605791015,84000005.0,USA,80197.18974459574,
California,US,2021-01-31 08:30:39,36.1162,-119.6816,3310949,40702,,3270247.0,6.0,8379.556371708066,41980456.0,,1.2293152205002251,84000006.0,USA,106246.7581234293,
Colorado,US,2021-01-31 05:30:41,39.0598,-105.3111,395019,5620,20970.0,368429.0,8.0,6859.4740234662595,5426059.0,,1.422716375668006,84000008.0,USA,94223.08992806757,
Connecticut,US,2021-01-31 05:30:41,41.5978,-72.7554,250023,7046,9800.0,233177.0,9.0,7012.703325146053,5708292.0,,2.8181407310527438,84000009.0,USA,160107.50326691792,
Delaware,US,2021-01-31 05:30:41,39.3185,-75.5071,77551,1301,,76470.0,10.0,7964.044676122758,1221186.0,,1.3939214194530052,84000010.0,USA,125408.82595782961,
Diamond Princess,US,2021-01-31 05:30:41,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-01-31 05:30:41,38.8974,-77.0268,36662,909,25722.0,10031.0,11.0,5194.764710966647,1092609.0,,2.4794064699143528,84000011.0,USA,154815.5222324084,
Florida,US,2021-01-31 05:30:41,27.7663,-81.6868,1713589,26360,,1687229.0,12.0,7978.442980282327,19027767.0,,1.5382918541143764,84000012.0,USA,88592.97885992365,
Georgia,US,2021-01-31 05:30:41,33.0406,-83.6431,905858,14196,,891662.0,13.0,8531.806635188219,6425042.0,,1.5671330385115547,84000013.0,USA,60514.13794100508,
Grand Princess,US,2021-01-31 05:30:41,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-01-31 05:30:41,13.4443,144.7937,7579,129,7355.0,95.0,66.0,4614.897490698963,106129.0,,1.702071513392268,316.0,GUM,64622.56970449799,
Hawaii,US,2021-01-31 05:30:41,21.0943,-157.4983,26545,407,,25588.0,15.0,1835.9004203769834,982906.0,,1.5618988997460952,84000015.0,USA,69420.54083984993,
Idaho,US,2021-01-31 05:30:41,44.2405,-114.4788,162683,1725,81034.0,79924.0,16.0,9103.362216819198,601646.0,,1.0603443506697074,84000016.0,USA,33666.710500177665,
Illinois,US,2021-01-31 05:30:41,40.3495,-88.9861,1123873,21213,,1102660.0,17.0,8842.675413423216,15952421.0,,1.8871460597147056,84000017.0,USA,125888.93892992965,
Indiana,US,2021-01-31 05:30:41,39.8494,-86.2583,624959,11262,404922.0,210070.0,18.0,9283.105614954,6976408.0,,1.5948246204951044,84000018.0,USA,103627.16958554082,
Iowa,US,2021-01-31 05:30:41,42.0115,-93.2105,319110,4651,281466.0,32993.0,19.0,10114.197149350091,1251252.0,,1.4574911472532983,84000019.0,USA,39658.4544875391,
Kansas,US,2021-01-31 05:30:41,38.5266,-96.7265,276956,3767,5647.0,267542.0,20.0,9506.561942859576,1168723.0,,1.3601438495645517,84000020.0,USA,40116.61633452487,
Kentucky,US,2021-01-31 05:30:41,37.6681,-84.6701,361115,3714,43298.0,314103.0,21.0,8082.843126611997,3590222.0,,1.0284812317405811,84000021.0,USA,80359.99948966721,
Louisiana,US,2021-01-31 05:30:41,31.1695,-91.8678,397276,8801,344321.0,44154.0,22.0,8545.786283496322,4964052.0,,2.2153364411643293,84000022.0,USA,106781.50075051724,
