Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-09-23 04:30:25,32.3182,-86.9023,145859,2457,61232.0,82895.0,1.0,2989.566985541031,1065553.0,,1.67617202423184,84000001,USA,21731.85388681031,
Alaska,US,2020-09-23 04:30:25,61.3707,-152.4044,6936,45,2668.0,4223.0,2.0,948.1303269108532,431191.0,,0.6487889273356401,84000002,USA,58942.512080596556,
American Samoa,US,2020-09-23 04:30:25,-14.271,-170.132,0,0,,0.0,60.0,0.0,1571.0,,,16,ASM,2823.457522330656,
Arizona,US,2020-09-23 04:30:25,33.7298,-111.4312,214846,5498,34053.0,175295.0,4.0,2951.7015155280797,1400654.0,,2.5590422907571004,84000004,USA,19243.144087069188,
Arkansas,US,2020-09-23 04:30:25,34.9697,-92.3731,76981,1209,69184.0,6588.0,5.0,2550.8946240378764,897997.0,,1.5705174003975009,84000005,USA,29756.637608008998,
California,US,2020-09-23 04:30:25,36.1162,-119.6816,795518,15189,,777876.0,6.0,2007.1383986671672,13804055.0,,1.915227629513344,84000006,USA,34936.16393084236,
Colorado,US,2020-09-23 04:30:25,39.0598,-105.3111,66053,2025,6306.0,57702.0,8.0,1146.6578777009402,1219137.0,,3.0666484939348506,84000008,USA,21170.218603526886,
Connecticut,US,2020-09-23 04:30:25,41.5978,-72.7554,56160,4496,9204.0,42460.0,9.0,1575.1887575951112,1479824.0,,8.005698005698006,84000009,USA,41506.448148494084,
Delaware,US,2020-09-23 04:30:25,39.3185,-75.5071,19761,628,10411.0,8722.0,10.0,2029.3418117736944,274837.0,,3.177976823035272,84000010,USA,28224.18984476732,
Diamond Princess,US,2020-09-23 04:30:25,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-09-23 04:30:25,38.8974,-77.0268,15021,621,11886.0,2514.0,11.0,2128.377085904479,361633.0,,4.134212103055722,84000011,USA,51241.02194973001,
Florida,US,2020-09-23 04:30:25,27.7663,-81.6868,687909,13416,,674493.0,12.0,3202.893302958314,5132342.0,,1.9502579556307595,84000012,USA,23896.102275579593,
Georgia,US,2020-09-23 04:30:25,33.0406,-83.6431,308294,6673,,301621.0,13.0,2903.661274491937,2783427.0,,2.164492335238441,84000013,USA,26215.655154739525,
Grand Princess,US,2020-09-23 04:30:25,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-09-23 04:30:25,13.4443,144.7937,2190,37,1507.0,646.0,66.0,1333.5038269733116,46828.0,,1.6894977168949772,316,GUM,28513.84347466038,
Hawaii,US,2020-09-23 04:30:25,21.0943,-157.4983,11522,120,4888.0,6514.0,15.0,813.7741264747094,282580.0,,1.0414858531504947,84000015,USA,19958.01880395968,
Idaho,US,2020-09-23 04:30:25,44.2405,-114.4788,38347,451,20485.0,17411.0,16.0,2145.80891014037,290911.0,,1.1761024330456098,84000016,USA,16278.70278921024,
Illinois,US,2020-09-23 04:30:25,40.3495,-88.9861,279453,8722,,270731.0,17.0,2205.3105074637656,5187414.0,,3.121097286484668,84000017,USA,40936.610452436165,
Indiana,US,2020-09-23 04:30:25,39.8494,-86.2583,112626,3514,89072.0,20034.0,18.0,1672.9402296627607,1315440.0,,3.1253884538206096,84000018,USA,19539.47130953405,
Iowa,US,2020-09-23 04:30:25,42.0115,-93.2105,81618,1293,59216.0,21109.0,19.0,2586.883967709116,725082.0,,1.5842093655811218,84000019,USA,22981.48694006789,
Kansas,US,2020-09-23 04:30:25,38.5266,-96.7265,56186,614,1970.0,51416.0,20.0,1853.5592112625006,484691.0,,1.137037037037037,84000020,USA,16637.101253074678,
Kentucky,US,2020-09-23 04:30:25,37.6681,-84.6701,62731,1119,11361.0,50251.0,21.0,1404.1090294656751,1068466.0,,1.7838070491463551,84000021,USA,23915.49247225569,
Louisiana,US,2020-09-23 04:30:25,31.1695,-91.8678,162214,5388,145570.0,11256.0,22.0,3489.3781053752864,2206974.0,,3.3215382149506207,84000022,USA,47474.11909411344,
Maine,US,2020-09-23 04:30:25,44.6939,-69.3819,5146,140,4407.0,599.0,23.0,382.8265184360801,375432.0,,2.7205596579867857,84000023,USA,27929.523021666224,
Maryland,US,2020-09-23 04:30:25,39.0639,-76.8021,120912,3895,7394.0,109623.0,24.0,1999.9735348215586,1544014.0,,3.221351065237528,84000024,USA,25539.128766325703,
Massachusetts,US,2020-09-23 04:30:25,42.2302,-71.5301,127969,9328,109397.0,9244.0,25.0,1856.64046863672,3476679.0,,7.289265368956545,84000025,USA,50441.457914490566,
Michigan,US,2020-09-23 04:30:25,43.3266,-84.5361,130357,6997,90216.0,33144.0,26.0,1305.2855367809912,3390878.0,,5.367567526101398,84000026,USA,33953.40496013911,
Minnesota,US,2020-09-23 04:30:25,45.6945,-93.9002,91422,2031,82833.0,6558.0,27.0,1621.0632183092798,1863694.0,,2.2215659250508635,84000027,USA,33046.37607560209,
Mississippi,US,2020-09-23 04:30:25,32.7416,-89.6787,94021,2846,85327.0,5848.0,28.0,3159.149625909187,712501.0,,3.0269833335105987,84000028,USA,23940.36723295776,
Missouri,US,2020-09-23 04:30:25,38.4561,-92.2884,116876,1867,,114745.0,29.0,1900.014142732102,1241749.0,,1.601035913971118,84000029,USA,20232.40028233325,
Montana,US,2020-09-23 04:30:25,46.9219,-110.4544,10700,163,7937.0,2600.0,30.0,1001.1433618581219,314009.0,,1.5233644859813085,84000030,USA,29380.189337729633,
Nebraska,US,2020-09-23 04:30:25,41.1254,-98.2681,41785,461,31047.0,10277.0,31.0,2160.092390023201,428046.0,,1.1032667225080772,84000031,USA,22128.010223282785,
Nevada,US,2020-09-23 04:30:25,38.3135,-117.0554,76298,1546,2052.0,72700.0,32.0,2477.082329596293,669074.0,,2.0262654329078087,84000032,USA,21722.081608853576,
New Hampshire,US,2020-09-23 04:30:25,43.4525,-71.5639,7990,438,7259.0,293.0,33.0,587.6248702849356,410466.0,,5.481852315394243,84000033,USA,30187.738423826828,
New Jersey,US,2020-09-23 04:30:25,40.2989,-74.521,205279,16076,34697.0,149807.0,34.0,2258.2268562145146,3397649.0,,8.014757204108086,84000034,USA,38252.379199274044,
New Mexico,US,2020-09-23 04:30:25,34.8405,-106.2485,27790,854,15518.0,11418.0,35.0,1325.334588562062,866683.0,,3.0730478589420653,84000035,USA,41333.031925827054,
New York,US,2020-09-23 04:30:25,42.1657,-74.9481,453730,33263,76246.0,341891.0,36.0,2319.5084951284757,10064762.0,,7.333337765692213,84000036,USA,51737.37600020892,
North Carolina,US,2020-09-23 04:30:25,35.6301,-79.8064,195548,3286,176422.0,15840.0,37.0,1864.477820734464,2824929.0,,1.6804058338617631,84000037,USA,26934.65269728961,
North Dakota,US,2020-09-23 04:30:25,47.5289,-99.784,18508,196,15220.0,3092.0,38.0,2428.6737824481474,568540.0,,1.059001512859304,84000038,USA,74605.47829441699,
Northern Mariana Islands,US,2020-09-23 04:30:25,15.0979,145.6739,69,2,29.0,38.0,69.0,125.12694037429277,14385.0,,2.898550724637681,580,MNP,26086.246917162334,
Ohio,US,2020-09-23 04:30:25,40.3888,-82.7649,145850,4635,124774.0,16441.0,39.0,1247.7436244022208,2888787.0,,3.1779225231402126,84000039,USA,24713.510877655248,
Oklahoma,US,2020-09-23 04:30:25,35.5653,-96.9289,79072,962,65482.0,12628.0,40.0,1998.296171490769,1101839.0,,1.2166127074059083,84000040,USA,27845.51617891564,
Oregon,US,2020-09-23 04:30:25,44.572,-122.0709,31313,532,5431.0,25350.0,41.0,742.412341025531,642581.0,,1.6989748666687956,84000041,USA,15235.20788517634,
Pennsylvania,US,2020-09-23 04:30:25,40.5908,-77.2098,156477,8002,122833.0,25642.0,42.0,1222.2866306165392,1929562.0,,5.1138505978514415,84000042,USA,15072.361021400659,
Puerto Rico,US,2020-09-23 04:30:25,18.2208,-66.5901,42596,613,,41983.0,72.0,1452.0994011061537,348568.0,,1.439102263123298,630,PRI,11882.697531335563,
Rhode Island,US,2020-09-23 04:30:25,41.6809,-71.5118,24044,1099,2272.0,20673.0,44.0,2269.6701124545834,696808.0,,4.570786890700383,84000044,USA,65776.25568621082,
South Carolina,US,2020-09-23 04:30:25,33.8569,-80.945,140789,3243,68748.0,68798.0,45.0,2734.449806301146,1172484.0,,2.3034470022515965,84000045,USA,22772.366070440115,
South Dakota,US,2020-09-23 04:30:25,44.2998,-99.4388,19189,202,16170.0,2817.0,46.0,2169.084359058123,178346.0,,1.0526864349366825,84000046,USA,20159.858205251967,
Tennessee,US,2020-09-23 04:30:25,35.7478,-86.6923,185148,2261,167778.0,15109.0,47.0,2711.1331472883835,2691404.0,,1.2211852139909694,84000047,USA,39410.388430577405,
Texas,US,2020-09-23 04:30:25,31.0545,-97.5635,746471,15521,613896.0,112538.0,48.0,2557.8219196029945,5667732.0,,2.0533584660418547,84000048,USA,19546.67975082392,
Utah,US,2020-09-23 04:30:25,40.15,-111.8624,65044,443,51945.0,12656.0,49.0,2028.847539487417,768959.0,,0.6810774245126376,84000049,USA,23985.31109889774,
Vermont,US,2020-09-23 04:30:25,44.0459,-72.7107,1721,58,1557.0,106.0,50.0,275.80614401856445,157341.0,,3.3701336432306803,84000050,USA,25215.348347486888,
Virgin Islands,US,2020-09-23 04:30:25,18.3358,-64.8963,1278,19,1195.0,64.0,78.0,1191.4084349479808,19464.0,,1.486697965571205,850,VIR,18145.206398926053,
Virginia,US,2020-09-23 04:30:25,37.7693,-78.17,142010,3060,16979.0,121847.0,51.0,1662.2773612243145,1911580.0,,2.15528177948183,84000051,USA,22395.591879064414,
Washington,US,2020-09-23 04:30:25,47.4009,-121.4905,84814,2051,,81123.0,53.0,1092.5038605269963,1736556.0,,2.4881901121488585,84000053,USA,22804.732778254398,
West Virginia,US,2020-09-23 04:30:25,38.4912,-80.9545,14394,320,10524.0,3550.0,54.0,803.1707220445644,522669.0,,2.223148534111435,84000054,USA,29164.4044824448,
Wisconsin,US,2020-09-23 04:30:25,44.2685,-89.6165,104170,1251,88131.0,14788.0,55.0,1789.1143119870487,1458819.0,,1.2009215705097438,84000055,USA,25055.14016990145,
Wyoming,US,2020-09-23 04:30:25,42.756,-107.3025,5016,49,4230.0,737.0,56.0,866.6819868027969,94840.0,,0.9768740031897928,84000056,USA,16386.786209804082,
