Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-01-30 05:30:40,32.3182,-86.9023,455582,7566,242143.0,205873.0,1.0,9291.552327721674,2127308.0,,1.660732864775167,84000001.0,USA,43386.247918444846,
Alaska,US,2021-01-30 05:30:40,61.3707,-152.4044,54062,262,,53800.0,2.0,7390.112706668762,1489766.0,,0.4846287595723429,84000002.0,USA,203646.52892166577,
American Samoa,US,2021-01-30 05:30:40,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-01-30 05:30:40,33.7298,-111.4312,748260,13022,101891.0,633347.0,4.0,10280.10843119742,6589141.0,,1.7403041723465105,84000004.0,USA,47031.90136393543,
Arkansas,US,2021-01-30 05:30:40,34.9697,-92.3731,292563,4831,270376.0,17356.0,5.0,9694.565982416352,2407700.0,,1.6512682738418734,84000005.0,USA,79783.18008724225,
California,US,2021-01-30 08:30:40,36.1162,-119.6816,3293531,40238,,3253293.0,6.0,8335.47381021817,41677405.0,,1.2217282910043963,84000006.0,USA,105479.77773865065,
Colorado,US,2021-01-30 05:30:40,39.0598,-105.3111,393459,5594,20970.0,366895.0,8.0,6832.384745541383,5393734.0,,1.4217491530248387,84000008.0,USA,93661.76883260494,
Connecticut,US,2021-01-30 05:30:40,41.5978,-72.7554,250023,7046,9800.0,233177.0,9.0,7012.703325146053,5708292.0,,2.8181407310527438,84000009.0,USA,160107.50326691792,
Delaware,US,2021-01-30 05:30:40,39.3185,-75.5071,76935,1299,,75857.0,10.0,7900.78499513229,1211530.0,,1.4011828166634173,84000010.0,USA,124417.2099194466,
Diamond Princess,US,2021-01-30 05:30:40,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-01-30 05:30:40,38.8974,-77.0268,36414,907,25588.0,9919.0,11.0,5159.624739106963,1079006.0,,2.4908002416652937,84000011.0,USA,152888.06643721776,
Florida,US,2021-01-30 05:30:40,27.7663,-81.6868,1698570,26254,,1672316.0,12.0,7908.514756466197,18819999.0,,1.5456531082027822,84000012.0,USA,87625.6143745498,
