Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-05-17 04:31:14,32.3182,-86.9023,540083,11038,,,1.0,11014.94232830293,2571392.0,,2.0437599406017224,84000001.0,USA,52443.299610355316,
Alaska,US,2021-05-17 04:31:14,61.3707,-152.4044,69464,353,,,2.0,9495.519756132571,2193175.0,,0.5081768973856962,84000002.0,USA,299800.42239370104,
American Samoa,US,2021-05-17 04:31:14,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-17 04:31:14,33.7298,-111.4312,872978,17459,,,4.0,11993.569745876917,9459096.0,,1.9999358517625876,84000004.0,USA,129955.54024150135,
Arkansas,US,2021-05-17 04:31:14,34.9697,-92.3731,338782,5794,,,5.0,11226.110111856171,3016460.0,,1.7102443459215662,84000005.0,USA,99955.46430450752,
California,US,2021-05-17 07:31:41,36.1162,-119.6816,3768805,62275,,,6.0,9538.326912155766,62941545.0,,1.6633919770325076,84000006.0,USA,159296.39038532457,
Colorado,US,2021-05-17 04:31:14,39.0598,-105.3111,531700,6450,,,8.0,9232.928892729238,8226458.0,,1.213090088395712,84000008.0,USA,142851.7994226511,
Connecticut,US,2021-05-17 04:31:14,41.5978,-72.7554,344977,8173,,,9.0,9675.995228434624,8274960.0,,2.3691434501430533,84000009.0,USA,232098.00501334114,
Delaware,US,2021-05-17 04:31:14,39.3185,-75.5071,107007,1651,,,10.0,10989.007603485034,1786862.0,,1.5428897174951168,84000010.0,USA,183500.51963309388,
Diamond Princess,US,2021-05-17 04:31:14,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-17 04:31:14,38.8974,-77.0268,48545,1120,,,11.0,6878.5077980981905,1580098.0,,2.3071377072819037,84000011.0,USA,223889.5131271883,
Florida,US,2021-05-17 04:31:14,27.7663,-81.6868,2292004,36075,,,12.0,10671.533970268842,23500912.0,,1.5739501327222816,84000012.0,USA,109419.87044538258,
Georgia,US,2021-05-17 04:31:14,33.0406,-83.6431,1115601,20506,,,13.0,10507.267158895336,8573691.0,,1.838112371717128,84000013.0,USA,80751.14837187894,
Grand Princess,US,2021-05-17 04:31:14,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-05-17 04:31:14,13.4443,144.7937,8091,139,,,66.0,4926.657289516468,148720.0,,1.7179582251884808,316.0,GUM,90556.47906277212,
Hawaii,US,2021-05-17 04:31:14,21.0943,-157.4983,35359,492,,,15.0,2497.3302671427928,1531976.0,,1.3914420656692783,84000015.0,USA,108200.176287122,
Idaho,US,2021-05-17 04:31:14,44.2405,-114.4788,189908,2069,,,16.0,10626.80988100601,721272.0,,1.0894749036375508,84000016.0,USA,40360.70316412665,
Illinois,US,2021-05-17 04:31:14,40.3495,-88.9861,1366268,24795,,,17.0,10781.236572075946,23761576.0,,1.8149159077983192,84000017.0,USA,187515.08563765226,
Indiana,US,2021-05-17 04:31:14,39.8494,-86.2583,735462,13480,,,18.0,10924.510922773012,10167401.0,,1.8328615210575119,84000018.0,USA,151025.99900567706,
Iowa,US,2021-05-17 04:31:14,42.0115,-93.2105,369370,6006,,,19.0,11707.188747000859,1450511.0,,1.626011858028535,84000019.0,USA,45973.97205133325,
Kansas,US,2021-05-17 04:31:14,38.5266,-96.7265,313192,5039,,,20.0,10750.368823957871,1395933.0,,1.6089172137219339,84000020.0,USA,47915.63834176474,
