Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-01-12 05:30:28,32.3182,-86.9023,404000,5347,211684.0,186969.0,1.0,8239.542256716808,1972863.0,,1.3235148514851485,84000001.0,USA,40236.356572309625,
Alaska,US,2021-01-12 05:30:28,61.3707,-152.4044,50413,224,7165.0,43005.0,2.0,6888.708145090185,1357708.0,,0.44449736079692026,84000002.0,USA,185594.59773493087,
American Samoa,US,2021-01-12 05:30:28,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-01-12 05:30:28,33.7298,-111.4312,627541,10147,85912.0,531482.0,4.0,8621.588117796035,5696693.0,,1.6169461437579378,84000004.0,USA,42554.3265385919,
Arkansas,US,2021-01-12 05:30:28,34.9697,-92.3731,256344,4081,226700.0,25563.0,5.0,8494.38863491466,2202491.0,,1.5920013731548233,84000005.0,USA,72983.23549176818,
California,US,2021-01-12 09:30:29,36.1162,-119.6816,2784716,30586,,2727541.0,6.0,6980.171680039364,36170528.0,,1.1051402436747217,84000006.0,USA,91542.62973257668,
Colorado,US,2021-01-12 05:30:28,39.0598,-105.3111,362825,5213,19222.0,338390.0,8.0,6300.427732752464,4798163.0,,1.4367808171983738,84000008.0,USA,83319.72502299116,
Connecticut,US,2021-01-12 05:30:28,41.5978,-72.7554,213358,6416,9800.0,197142.0,9.0,5984.314867218263,4736445.0,,3.007152298015542,84000009.0,USA,132848.9123035537,
Delaware,US,2021-01-12 05:30:28,39.3185,-75.5071,65827,1146,18851.0,45990.0,10.0,6760.0568515574605,1063800.0,,1.4978656174518057,84000010.0,USA,109246.18285334023,
Diamond Princess,US,2021-01-12 05:30:28,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-01-12 05:30:28,38.8974,-77.0268,31993,821,22153.0,9019.0,11.0,4533.198063334132,960916.0,,2.5661863532647766,84000011.0,USA,136155.4887077417,
Florida,US,2021-01-12 05:30:28,27.7663,-81.6868,1488586,23071,,1465515.0,12.0,6930.832610530617,16914911.0,,1.5498600685482733,84000012.0,USA,78755.55511271974,
Georgia,US,2021-01-12 05:30:28,33.0406,-83.6431,764499,11475,,753024.0,13.0,7200.419536831112,5708060.0,,1.5009829967076478,84000013.0,USA,53761.25638019697,
Grand Princess,US,2021-01-12 05:30:28,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-01-12 05:30:28,13.4443,144.7937,7423,124,7164.0,135.0,66.0,4519.908176996754,99160.0,,1.6704836319547354,316.0,GUM,60379.104786608936,
Hawaii,US,2021-01-12 05:30:28,21.0943,-157.4983,24201,309,11958.0,11482.0,15.0,1677.2702617185737,875020.0,,1.2969513222166078,84000015.0,USA,61800.78425168378,
Idaho,US,2021-01-12 05:30:28,44.2405,-114.4788,150239,1544,66012.0,82683.0,16.0,8407.024926345712,562715.0,,1.0276958712451494,84000016.0,USA,31488.222308645738,
Illinois,US,2021-01-12 05:30:28,40.3495,-88.9861,1033526,19363,,1014163.0,17.0,8156.096901936982,14169986.0,,1.8734893945580469,84000017.0,USA,111822.80747179117,
Indiana,US,2021-01-12 05:30:28,39.8494,-86.2583,567338,10217,367734.0,190588.0,18.0,8427.206542152,6140884.0,,1.5891761172352283,84000018.0,USA,91216.34337801547,
Iowa,US,2021-01-12 05:30:28,42.0115,-93.2105,297774,4139,256151.0,37484.0,19.0,9437.952248286092,1199759.0,,1.3899803206458592,84000019.0,USA,38026.38293286679,
Kansas,US,2021-01-12 05:30:28,38.5266,-96.7265,249712,3273,4896.0,240502.0,20.0,8534.81636376992,1066516.0,,1.306274784231397,84000020.0,USA,36608.343625163645,
Kentucky,US,2021-01-12 05:30:28,37.6681,-84.6701,305706,2922,39020.0,263764.0,21.0,6842.622546457629,3335482.0,,0.9558202979333084,84000021.0,USA,74658.14977953848,
Louisiana,US,2021-01-12 05:30:28,31.1695,-91.8678,348234,7918,280373.0,59943.0,22.0,7490.846012965943,4458747.0,,2.2737584497780228,84000022.0,USA,95911.90747535812,
Maine,US,2021-01-12 05:30:28,44.6939,-69.3819,29611,438,11752.0,17421.0,23.0,2202.8519310942024,1196269.0,,1.4791800344466584,84000023.0,USA,88994.07236358551,
