Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-06-19 04:31:08,32.3182,-86.9023,548657,11306,,,1.0,11189.808257285826,2655325.0,,2.0606681405686977,84000001.0,USA,54155.10530400138,
Alaska,US,2021-06-19 04:31:08,61.3707,-152.4044,70875,373,,,2.0,9688.399209891397,2330161.0,,0.5262786596119929,84000002.0,USA,318525.99635019037,
American Samoa,US,2021-06-19 04:31:08,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-06-19 04:31:08,33.7298,-111.4312,888701,17822,,,4.0,12209.583089986874,9982958.0,,2.0053988911906253,84000004.0,USA,137152.7152381388,
Arkansas,US,2021-06-19 04:31:08,34.9697,-92.3731,345221,5874,,,5.0,11439.47718274613,3094621.0,,1.7015187372726457,84000005.0,USA,102545.4602088141,
California,US,2021-06-19 04:31:08,36.1162,-119.6816,3806465,63274,,,6.0,9633.63919058667,68098129.0,,1.6622772047030512,84000006.0,USA,172346.99500455847,
Colorado,US,2021-06-19 04:31:08,39.0598,-105.3111,553200,6723,,,8.0,9606.274710283646,8874793.0,,1.2152928416485902,84000008.0,USA,154110.0859633086,
Connecticut,US,2021-06-19 04:31:08,41.5978,-72.7554,348665,8270,,,9.0,9779.437111233963,8650552.0,,2.371904263404701,84000009.0,USA,242632.69689088146,
Delaware,US,2021-06-19 04:31:08,39.3185,-75.5071,109501,1679,,,10.0,11245.127156066565,1878203.0,,1.5333193304170738,84000010.0,USA,192880.71853138952,
Diamond Princess,US,2021-06-19 04:31:08,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-06-19 04:31:08,38.8974,-77.0268,49243,1141,,,11.0,6977.409815671011,1683576.0,,2.317080600288366,84000011.0,USA,238551.6663856413,
Florida,US,2021-06-19 04:31:08,27.7663,-81.6868,2354416,37555,,,12.0,10900.198656869668,24335454.0,,1.6041494740115398,84000012.0,USA,113305.48465138575,
Georgia,US,2021-06-19 04:31:08,33.0406,-83.6431,1130468,21292,,,13.0,10647.291720410876,8976793.0,,1.8834677319481845,84000013.0,USA,84547.75702164264,
Grand Princess,US,2021-06-19 04:31:08,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-06-19 04:31:08,13.4443,144.7937,8267,139,,,66.0,5033.824720359985,161623.0,,1.6813838151687432,316.0,GUM,98413.19133648746,
Hawaii,US,2021-06-19 04:31:08,21.0943,-157.4983,37214,510,,,15.0,2628.3449351353797,1695719.0,,1.3704519804374695,84000015.0,USA,119764.99288071238,
Idaho,US,2021-06-19 04:31:08,44.2405,-114.4788,194006,2122,,,16.0,10856.124427483051,790530.0,,1.0937806047235652,84000016.0,USA,44236.21972340122,
Illinois,US,2021-06-19 04:31:08,40.3495,-88.9861,1388688,25566,,,17.0,10958.440779742708,25318410.0,,1.8410898768141932,84000017.0,USA,199800.88102570266,
Indiana,US,2021-06-19 04:31:08,39.8494,-86.2583,750702,13766,,,18.0,11150.885020228845,10700518.0,,1.8337502764079487,84000018.0,USA,158944.88875064818,
Iowa,US,2021-06-19 04:31:08,42.0115,-93.2105,372985,6109,,,19.0,11821.766236565274,1485454.0,,1.6378674745633202,84000019.0,USA,47081.491060420216,
Kansas,US,2021-06-19 04:31:08,38.5266,-96.7265,317610,5129,,,20.0,10902.017427575607,1434126.0,,1.6148735871036806,84000020.0,USA,49226.61958168601,
Kentucky,US,2021-06-19 04:31:08,37.6681,-84.6701,463337,7180,,,21.0,10370.879874153728,5424851.0,,1.549628024526425,84000021.0,USA,121424.5312940316,
Louisiana,US,2021-06-19 04:31:08,31.1695,-91.8678,477453,10688,,,22.0,10270.470147741544,7021220.0,,2.2385449457852395,84000022.0,USA,151033.14967279686,
Maine,US,2021-06-19 04:31:08,44.6939,-69.3819,68756,854,,,23.0,5114.96698437449,2313549.0,,1.242073419047065,84000023.0,USA,172111.9138945345,
Maryland,US,2021-06-19 04:31:08,39.0639,-76.8021,461635,9702,,,24.0,7635.782906141245,10671426.0,,2.101660402699102,84000024.0,USA,176513.24582180995,
