Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-28 04:30:22,32.3182,-86.9023,121041,2076,48028.0,70919.0,1.0,2468.2527785510847,956809.0,14005.0,1.7153764160531468,84000001,USA,19514.03016610632,11.572180494616726
Alaska,US,2020-08-28 04:30:22,61.3707,-152.4044,5022,37,2109.0,2828.0,2.0,679.9308313227484,336220.0,,0.7438681141938078,84000002,USA,45960.262184827996,
American Samoa,US,2020-08-28 04:30:22,-14.271,-170.132,0,0,,0.0,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-08-28 04:30:22,33.7298,-111.4312,200139,4929,29939.0,165271.0,4.0,2749.6466753687496,1714771.0,21426.0,2.4627883620883484,84000004,USA,16141.965678841478,10.705559636052943
Arkansas,US,2020-08-28 04:30:22,34.9697,-92.3731,58745,739,52665.0,5341.0,5.0,1946.6141604955128,690028.0,4104.0,1.2579794025023403,84000005,USA,22865.23578072002,6.986126478849263
California,US,2020-08-28 04:30:22,36.1162,-119.6816,694617,12700,,679144.0,6.0,1750.9037646401214,10918415.0,,1.8324104067381592,84000006,USA,27633.006120662965,
Colorado,US,2020-08-28 04:30:22,39.0598,-105.3111,56343,1931,5881.0,48511.0,8.0,978.0444875403214,962754.0,6902.0,3.4284395362462936,84000008,USA,16718.14787133843,12.25431883955045
Connecticut,US,2020-08-28 04:30:22,41.5978,-72.7554,52350,4465,8967.0,38918.0,9.0,1468.3249903864682,1113496.0,11180.0,8.529130850047755,84000009,USA,31231.595100198105,21.35625596943649
Delaware,US,2020-08-28 04:30:22,39.3185,-75.5071,16976,614,9101.0,7271.0,10.0,1743.33822158141,228059.0,,3.557964184731385,84000010,USA,23420.356472410152,
Diamond Princess,US,2020-08-28 04:30:22,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-28 04:30:22,38.8974,-77.0268,13794,605,10986.0,2203.0,11.0,1954.5192412599947,276704.0,,4.385964912280701,84000011,USA,39207.140215572384,
Florida,US,2020-08-28 04:30:22,27.7663,-81.6868,611991,10868,,601123.0,12.0,2849.420309039076,4517364.0,38163.0,1.7758431088038875,84000012,USA,21032.774542308623,6.235876017784575
