Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-03-01 05:30:39,32.3182,-86.9023,493252,9929,285130.0,198193.0,1.0,10059.828458440788,2290216.0,,2.0129670026680078,84000001.0,USA,46708.74135893302,
Alaska,US,2021-03-01 05:30:39,61.3707,-152.4044,58263,290,,57973.0,2.0,7964.376764245535,1679675.0,,0.4977429929801074,84000002.0,USA,229606.5177125125,
American Samoa,US,2021-03-01 05:30:39,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-03-01 05:30:39,33.7298,-111.4312,816782,15980,,800802.0,4.0,11221.510604135316,3758499.0,,1.9564583940390456,84000004.0,USA,51636.833799143446,
Arkansas,US,2021-03-01 05:30:39,34.9697,-92.3731,322415,5243,312758.0,4414.0,5.0,10683.762099858042,2695887.0,,1.6261650357458557,84000005.0,USA,89332.73996588249,
California,US,2021-03-01 05:30:39,36.1162,-119.6816,3566914,52158,,3514756.0,6.0,9027.36856896156,48469106.0,,1.4622724293324705,84000006.0,USA,122668.638512189,
Colorado,US,2021-03-01 05:30:39,39.0598,-105.3111,428303,5951,,422352.0,8.0,7437.448078883977,6216201.0,,1.3894369173225496,84000008.0,USA,107943.84392686172,
Connecticut,US,2021-03-01 05:30:39,41.5978,-72.7554,279946,7622,,272324.0,9.0,7851.990597110415,6299277.0,,2.7226679431033127,84000009.0,USA,176683.588165553,
Delaware,US,2021-03-01 05:30:39,39.3185,-75.5071,86799,1422,,85377.0,10.0,8913.761445278322,1395584.0,,1.638267721978364,84000010.0,USA,143318.504278244,
Diamond Princess,US,2021-03-01 05:30:39,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-03-01 05:30:39,38.8974,-77.0268,40598,1017,28881.0,10700.0,11.0,5752.470070804209,1228359.0,,2.5050495098280705,84000011.0,USA,174050.40602253776,
Florida,US,2021-03-01 05:30:39,27.7663,-81.6868,1909221,30852,,1878369.0,12.0,8889.30244373511,21761798.0,,1.61594702760969,84000012.0,USA,101322.5834732961,
Georgia,US,2021-03-01 05:30:39,33.0406,-83.6431,1006521,17295,,989226.0,13.0,9479.899218482677,7201974.0,,1.7182949983159814,84000013.0,USA,67831.65745586288,
Grand Princess,US,2021-03-01 05:30:39,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-03-01 05:30:39,13.4443,144.7937,7734,130,7564.0,40.0,66.0,4709.2778985441055,117603.0,,1.6808895784846134,316.0,GUM,71609.15550846684,
Hawaii,US,2021-03-01 05:30:39,21.0943,-157.4983,27759,438,,27321.0,15.0,1960.5585815666952,1112978.0,,1.5778666378471846,84000015.0,USA,78607.2469827781,
Idaho,US,2021-03-01 05:30:39,44.2405,-114.4788,171140,1860,94230.0,75050.0,16.0,9576.59626258698,638919.0,,1.0868294963188032,84000016.0,USA,35752.420868854795,
Illinois,US,2021-03-01 05:30:39,40.3495,-88.9861,1186613,22735,,1163878.0,17.0,9364.186883637325,18136253.0,,1.9159574351536688,84000017.0,USA,143122.70509502935,
Indiana,US,2021-03-01 05:30:39,39.8494,-86.2583,661673,12573,,649100.0,18.0,9828.453293037555,8021430.0,,1.9001833231822967,84000018.0,USA,119149.8672280269,
Iowa,US,2021-03-01 05:30:39,42.0115,-93.2105,336465,5471,315134.0,43031.0,19.0,11525.4495145908,1313829.0,,1.5045265045265046,84000019.0,USA,41641.833620173245,
Kansas,US,2021-03-01 05:30:39,38.5266,-96.7265,295997,4692,,291305.0,20.0,10160.14751585308,1254463.0,,1.5851512008567654,84000020.0,USA,43059.65645996278,
Kentucky,US,2021-03-01 05:30:39,37.6681,-84.6701,404622,4637,47544.0,352441.0,21.0,9056.661040322331,3904567.0,,1.146007878958633,84000021.0,USA,87395.98891861603,
Louisiana,US,2021-03-01 05:30:39,31.1695,-91.8678,430100,9608,408463.0,12029.0,22.0,9251.86188073724,5577167.0,,2.233899093234132,84000022.0,USA,119970.19011812525,
Maine,US,2021-03-01 05:30:39,44.6939,-69.3819,44635,703,12800.0,31132.0,23.0,3320.5327731042426,1620101.0,,1.5749971995071133,84000023.0,USA,120524.2179061041,
Maryland,US,2021-03-01 05:30:39,39.0639,-76.8021,382099,7869,9667.0,364563.0,24.0,6320.1988858159875,7887028.0,,2.0594139215229563,84000024.0,USA,130457.25212052242,
Massachusetts,US,2021-03-01 05:30:39,42.2302,-71.5301,581148,16118,494740.0,70290.0,25.0,8431.595894844007,16208091.0,,2.77347594760715,84000025.0,USA,235155.37098786896,
Michigan,US,2021-03-01 05:30:39,43.3266,-84.5361,645550,16508,541258.0,87784.0,26.0,6463.995629455793,10290366.0,,2.557199287429324,84000026.0,USA,103039.08426845404,
Minnesota,US,2021-03-01 05:30:39,45.6945,-93.9002,484594,6551,470819.0,7224.0,27.0,8592.652853945081,6916577.0,,1.3518533040029386,84000027.0,USA,122642.34616726765,
