Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-05-16 04:31:18,32.3182,-86.9023,539829,11038,,,1.0,11009.762022032617,2556342.0,,2.0447215692376663,84000001.0,USA,52136.356266386036,
Alaska,US,2021-05-16 04:31:18,61.3707,-152.4044,69464,353,,,2.0,9495.519756132571,2193175.0,,0.5081768973856962,84000002.0,USA,299800.42239370104,
American Samoa,US,2021-05-16 04:31:18,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-16 04:31:18,33.7298,-111.4312,872496,17459,,,4.0,11986.947699711365,9441809.0,,2.0010406924501662,84000004.0,USA,129718.03959406582,
Arkansas,US,2021-05-16 04:31:18,34.9697,-92.3731,338687,5793,,,5.0,11222.96212742776,3012247.0,,1.7104288029950958,84000005.0,USA,99815.85947927699,
California,US,2021-05-16 07:31:27,36.1162,-119.6816,3768087,62241,,,6.0,9536.509752944045,62690360.0,,1.6628066177877527,84000006.0,USA,158660.67571039978,
Colorado,US,2021-05-16 04:31:18,39.0598,-105.3111,531070,6442,,,8.0,9221.988992028806,8199741.0,,1.2130227653604986,84000008.0,USA,142387.86080834403,
Connecticut,US,2021-05-16 04:31:18,41.5978,-72.7554,344977,8173,,,9.0,9675.995228434624,8274960.0,,2.3691434501430533,84000009.0,USA,232098.00501334114,
Delaware,US,2021-05-16 04:31:18,39.3185,-75.5071,106873,1651,,,10.0,10975.24656898386,1780781.0,,1.5448242306288773,84000010.0,USA,182876.03567188766,
Diamond Princess,US,2021-05-16 04:31:18,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-16 04:31:18,38.8974,-77.0268,48530,1118,,,11.0,6876.38239657442,1571668.0,,2.3037296517617967,84000011.0,USA,222695.03747082886,
Florida,US,2021-05-16 04:31:18,27.7663,-81.6868,2289522,36056,,,12.0,10659.977817960991,23446814.0,,1.5748265358446,84000012.0,USA,109167.99102251788,
Georgia,US,2021-05-16 04:31:18,33.0406,-83.6431,1115072,20505,,,13.0,10502.284782286624,8558226.0,,1.838894708144407,84000013.0,USA,80605.49155854486,
Grand Princess,US,2021-05-16 04:31:18,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-05-16 04:31:18,13.4443,144.7937,8090,140,,,66.0,4926.048383659402,148720.0,,1.73053152039555,316.0,GUM,90556.47906277212,
Hawaii,US,2021-05-16 04:31:18,21.0943,-157.4983,35235,491,,,15.0,2488.5724133254985,1525603.0,,1.3935007804739603,84000015.0,USA,107750.0649776251,
Idaho,US,2021-05-16 04:31:18,44.2405,-114.4788,189908,2069,,,16.0,10626.80988100601,721272.0,,1.0894749036375508,84000016.0,USA,40360.70316412665,
Illinois,US,2021-05-16 04:31:18,40.3495,-88.9861,1365020,24770,,,17.0,10771.29324980206,23677720.0,,1.8147597036893763,84000017.0,USA,186853.33386574825,
Indiana,US,2021-05-16 04:31:18,39.8494,-86.2583,734736,13471,,,18.0,10913.726959862714,10134102.0,,1.8334476601119316,84000018.0,USA,150531.3775443134,
Iowa,US,2021-05-16 04:31:18,42.0115,-93.2105,369232,6000,,,19.0,11702.81483453616,1449267.0,,1.6249945833513888,84000019.0,USA,45934.543449115234,
Kansas,US,2021-05-16 04:31:18,38.5266,-96.7265,313192,5039,,,20.0,10750.368823957871,1395933.0,,1.6089172137219339,84000020.0,USA,47915.63834176474,
Kentucky,US,2021-05-16 04:31:18,37.6681,-84.6701,452250,6648,,,21.0,10122.719366435278,5229673.0,,1.4699834162520733,84000021.0,USA,117055.85883299875,
Louisiana,US,2021-05-16 04:31:18,31.1695,-91.8678,464833,10478,,,22.0,9999.00189167341,6669369.0,,2.2541428857245505,84000022.0,USA,143464.4985344586,
Maine,US,2021-05-16 04:31:18,44.6939,-69.3819,65524,801,,,23.0,4874.528720172116,2184241.0,,1.2224528417068554,84000023.0,USA,162492.30032167546,
Maryland,US,2021-05-16 04:31:18,39.0639,-76.8021,455635,8925,,,24.0,7536.53848698575,10050073.0,,1.9588047450261723,84000024.0,USA,166235.60955922244,
Massachusetts,US,2021-05-16 04:31:18,42.2302,-71.5301,701490,17747,,,25.0,10177.579900944549,22230304.0,,2.529900640066145,84000025.0,USA,322528.75334258104,
Michigan,US,2021-05-16 04:31:18,43.3266,-84.5361,976339,19790,,,26.0,9776.238910800465,13343595.0,,2.0269598981501304,84000026.0,USA,133611.55566761395,
Minnesota,US,2021-05-16 04:31:18,45.6945,-93.9002,593622,7379,,,27.0,10525.899562240942,8859170.0,,1.2430469221154203,84000027.0,USA,157087.73196548995,
Mississippi,US,2021-05-16 04:31:18,32.7416,-89.6787,314710,7254,,,28.0,10574.403364885291,1911520.0,,2.3049791871882053,84000028.0,USA,64227.96708094924,
Missouri,US,2021-05-16 04:31:18,38.4561,-92.2884,599861,9270,,,29.0,9773.817305881226,5416669.0,,1.545358007938506,84000029.0,USA,88256.33473826494,
Montana,US,2021-05-16 04:31:18,46.9219,-110.4544,110644,1598,,,30.0,10352.383750414023,1349634.0,,1.444271718303749,84000030.0,USA,126278.23551757241,
Nebraska,US,2021-05-16 04:31:18,41.1254,-98.2681,222335,2286,,,31.0,11493.697296537237,2922268.0,,1.0281781995637214,84000031.0,USA,151067.8202323398,
Nevada,US,2021-05-16 04:31:18,38.3135,-117.0554,320539,5530,,,32.0,10406.583302923618,3295990.0,,1.7252190841052102,84000032.0,USA,107007.24249031543,
New Hampshire,US,2021-05-16 04:31:18,43.4525,-71.5639,97563,1331,,,33.0,7175.2747458835,1932955.0,,1.3642466918811436,84000033.0,USA,142159.25295890082,
New Jersey,US,2021-05-16 04:31:18,40.2989,-74.521,1010490,25952,,,34.0,11376.586179759719,14137166.0,,2.5682589634731663,84000034.0,USA,159163.06676619168,
New Mexico,US,2021-05-16 04:31:18,34.8405,-106.2485,200650,4113,,,35.0,9569.211413997042,3388531.0,,2.0498380264141542,84000035.0,USA,161602.63903255822,
New York,US,2021-05-16 04:31:18,42.1657,-74.9481,2083623,52914,,,36.0,10710.753676409167,53614038.0,,2.539518905291408,84000036.0,USA,275600.122774437,
North Carolina,US,2021-05-16 04:31:18,35.6301,-79.8064,989338,12862,,,37.0,9432.971742026475,11708760.0,,1.3000612530803426,84000037.0,USA,111638.69396927027,
North Dakota,US,2021-05-16 04:31:18,47.5289,-99.784,109057,1534,,,38.0,14310.777863218478,1544530.0,,1.4066038860412444,84000038.0,USA,202677.73488246364,
Northern Mariana Islands,US,2021-05-16 04:31:18,15.0979,145.6739,172,2,,,69.0,311.9106339764979,17542.0,,1.162790697674419,580.0,MNP,31811.25779776585,
Ohio,US,2021-05-16 04:31:18,40.3888,-82.7649,1090276,19997,,,39.0,9327.287815144024,12808650.0,,1.791106105243076,84000039.0,USA,109577.72625779573,
Oklahoma,US,2021-05-16 04:31:18,35.5653,-96.9289,450847,6878,,,40.0,11393.740312981823,4027953.0,,1.5255729770853528,84000040.0,USA,101793.84685912533,
Oregon,US,2021-05-16 04:31:18,44.572,-122.0709,195179,2585,,,41.0,4627.57635196315,4901179.0,,1.3244252711613442,84000041.0,USA,116203.99754655162,
Pennsylvania,US,2021-05-16 04:31:18,40.5908,-77.2098,1189710,26727,,,42.0,9263.81049069797,13575574.0,,2.252367718086398,84000042.0,USA,106042.69383452836,
Puerto Rico,US,2021-05-16 04:31:18,18.2208,-66.5901,136655,2435,,,72.0,4278.900859005277,415664.0,,1.7818594270242585,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-05-16 04:31:18,41.6809,-71.5118,150385,2700,,,44.0,14195.821820890142,4180996.0,,1.7953918276423846,84000044.0,USA,394671.50480336725,
South Carolina,US,2021-05-16 04:31:18,33.8569,-80.945,588110,9638,,,45.0,11422.463939539077,6299851.0,,1.6388090663311283,84000045.0,USA,122357.75768473448,
