Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-11-04 05:30:25,32.3182,-86.9023,197504,2987,81005.0,111937.0,1.0,3995.953650535315,1363049.0,,1.5245318457196229,84000001,USA,27799.257013553437,
Alaska,US,2020-11-04 05:30:25,61.3707,-152.4044,17455,86,7113.0,10251.0,2.0,2385.089092263634,624755.0,,0.4814305364511692,84000002,USA,85402.12837214388,
American Samoa,US,2020-11-04 05:30:25,-14.271,-170.132,0,0,,0.0,60.0,0.0,1768.0,,,16,ASM,3177.5129850290255,
Arizona,US,2020-11-04 05:30:25,33.7298,-111.4312,249818,6020,41776.0,202022.0,4.0,3432.1708070254685,2888318.0,,2.4097543011312235,84000004,USA,24774.077629340445,
Arkansas,US,2020-11-04 05:30:25,34.9697,-92.3731,114519,2003,102666.0,9850.0,5.0,3794.7792500772084,1368885.0,,1.7490547420078764,84000005,USA,45360.30172933696,
California,US,2020-11-04 05:30:25,36.1162,-119.6816,950944,17830,,927656.0,6.0,2392.6798550413127,19074921.0,,1.8769813021141293,84000006,USA,48276.000568229225,
Colorado,US,2020-11-04 05:30:25,39.0598,-105.3111,114709,2311,8106.0,104292.0,8.0,1991.9128086441192,2060642.0,,2.0146631912055724,84000008,USA,35782.88707799767,
Connecticut,US,2020-11-04 05:30:25,41.5978,-72.7554,74843,4635,9800.0,60408.0,9.0,2099.213892177544,2367994.0,,6.192963937843219,84000009,USA,66418.0471305676,
Delaware,US,2020-11-04 05:30:25,39.3185,-75.5071,25426,744,13497.0,11217.0,10.0,2611.104949453872,570060.0,,2.80028317470306,84000010,USA,58541.90543088469,
Diamond Princess,US,2020-11-04 05:30:25,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-11-04 05:30:25,38.8974,-77.0268,17524,647,13517.0,3360.0,11.0,2483.035753504433,533419.0,,3.6920794339191967,84000011,USA,75581.97036056727,
Florida,US,2020-11-04 05:30:25,27.7663,-81.6868,816700,16890,,799810.0,12.0,3802.5421393324627,10182460.0,,2.0680788539243298,84000012,USA,47409.37092208551,
Georgia,US,2020-11-04 05:30:25,33.0406,-83.6431,394526,8479,,356560.0,13.0,3433.8746793831237,3618830.0,,2.2022057714302954,84000013,USA,34083.882689801474,
Grand Princess,US,2020-11-04 05:30:25,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-11-04 05:30:25,13.4443,144.7937,4812,80,3221.0,1511.0,66.0,2930.0549841988927,69028.0,,1.662510390689942,316,GUM,42031.55350151313,
Hawaii,US,2020-11-04 05:30:25,21.0943,-157.4983,15318,219,11868.0,3231.0,15.0,1081.8774578492971,537421.0,,1.429690560125343,84000015,USA,37956.89158341997,
