Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-07-14 04:34:58,32.3182,-86.9023,56168,1124,25783,28638.0,1,1132.8350857656808,519604,6745,2.0235844810513997,84000001,USA,10597.275036532377,12.143307228373391
Alaska,US,2020-07-14 04:34:58,61.3707,-152.4044,1539,17,620,902.0,2,210.3766685576417,146590,,1.1046133853151396,84000002,USA,20038.411854363025,
American Samoa,US,2020-07-14 04:34:58,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,816,,,16,ASM,1466.5444546287808,
Arizona,US,2020-07-14 04:34:58,33.7298,-111.4312,123824,2246,15254,106324.0,4,1701.1789302977434,1019870,5839,1.8138648404186588,84000004,USA,9650.409543330232,4.715564026359995
Arkansas,US,2020-07-14 04:34:58,34.9697,-92.3731,28939,323,22106,6510.0,5,958.9423302507386,382974,1836,1.116140847990601,84000005,USA,12690.486194597132,6.344379556999205
California,US,2020-07-14 04:34:58,36.1162,-119.6816,340931,7089,,326268.0,6,843.6807010326905,5544365,,2.1265490150199335,84000006,USA,14032.024976170032,
Colorado,US,2020-07-14 04:34:58,39.0598,-105.3111,37236,1727,4780,30711.0,8,646.2876575692999,399365,5895,4.6402278467408244,84000008,USA,6934.941973377491,15.839110108012251
Connecticut,US,2020-07-14 04:34:58,41.5978,-72.7554,47510,4371,8351,34788.0,9,1332.5715433287698,589318,10552,9.20016838560303,84000009,USA,16529.3284944522,22.2100610397811
Delaware,US,2020-07-14 04:34:58,39.3185,-75.5071,12879,581,7139,5223.0,10,1322.5997264224186,139363,,4.014286823511142,84000010,USA,14311.783964081646,
Diamond Princess,US,2020-07-14 04:34:58,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-07-14 04:34:58,38.8974,-77.0268,10906,568,1756,8582.0,11,1545.3086012165797,130220,,5.208142306986979,84000011,USA,18451.31909503237,
Florida,US,2020-07-14 04:34:58,27.7663,-81.6868,282435,4277,,278158.0,12,1315.0128432990869,2639574,18817,1.5143307309646468,84000012,USA,12289.814331928917,6.662417901464054
Georgia,US,2020-07-14 04:34:58,33.0406,-83.6431,120572,3026,,117546.0,13,1135.6051275342425,1107967,13476,2.509703745479879,84000013,USA,10435.366472636533,11.176724280927578
Grand Princess,US,2020-07-14 04:34:58,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-07-14 04:34:58,13.4443,144.7937,312,5,202,105.0,66,189.978627404417,17342,,1.6025641025641026,316,GUM,10559.645373228845,
Hawaii,US,2020-07-14 04:34:58,21.0943,-157.4983,1243,22,890,331.0,15,87.79042173303802,95170,125,1.7699115044247788,84000015,USA,6721.652804773313,10.05631536604988
Idaho,US,2020-07-14 04:34:58,44.2405,-114.4788,11404,102,3179,8123.0,16,638.1413099131817,127132,477,0.8944230094703612,84000016,USA,7114.010962108261,4.182742897229042
Illinois,US,2020-07-14 04:34:58,40.3495,-88.9861,155931,7394,,148537.0,17,1230.5334805471132,2014126,,4.741840942468143,84000017,USA,15894.526919217056,
Indiana,US,2020-07-14 04:34:58,39.8494,-86.2583,52037,2703,38914,10361.0,18,772.9546528418044,570409,7574,5.307761784883833,84000018,USA,8472.823002341427,14.55502815304495
Iowa,US,2020-07-14 04:34:58,42.0115,-93.2105,35631,755,26664,8212.0,19,1129.3251813747397,376716,,2.11894137127782,84000019,USA,11940.020348201466,
Kansas,US,2020-07-14 04:34:58,38.5266,-96.7265,19645,298,920,18427.0,20,674.3179760231818,231175,1343,1.516925426317129,84000020,USA,7935.121308585343,6.836345125986256
Kentucky,US,2020-07-14 04:34:58,37.6681,-84.6701,19653,629,5344,13680.0,21,439.89342998021567,441885,2791,3.2005291812954764,84000021,USA,9890.719396876182,14.201394189182313
Louisiana,US,2020-07-14 04:34:58,31.1695,-91.8678,79827,3423,46334,30070.0,22,1717.1550298851703,953426,,4.2880228494118535,84000022,USA,20509.104081617726,
Maine,US,2020-07-14 04:34:58,44.6939,-69.3819,3558,114,3008,436.0,23,264.6903910990231,123962,372,3.204047217537943,84000023,USA,9221.908448964896,10.45531197301855
Maryland,US,2020-07-14 04:34:58,39.0639,-76.8021,73527,3325,5230,64972.0,24,1216.1907345410277,651957,11467,4.522148326465108,84000024,USA,10783.848963226634,15.595631536714404
