Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-02-02 05:30:40,32.3182,-86.9023,460860,7688,242143.0,211029.0,1.0,9399.19664462997,2144425.0,,1.6681855661155232,84000001.0,USA,43735.347534306784,
Alaska,US,2021-02-02 05:30:40,61.3707,-152.4044,54459,262,,54197.0,2.0,7444.381411943216,1507662.0,,0.4810958702877394,84000002.0,USA,206092.85826572528,
American Samoa,US,2021-02-02 05:30:40,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-02-02 05:30:40,33.7298,-111.4312,762145,13124,104102.0,644919.0,4.0,10470.870072294334,3467337.0,,1.7219820375387886,84000004.0,USA,47636.650799859366,
Arkansas,US,2021-02-02 05:30:40,34.9697,-92.3731,296494,4895,274904.0,16695.0,5.0,9824.82626439623,2438501.0,,1.6509608963419158,84000005.0,USA,80803.82291228986,
California,US,2021-02-02 08:30:40,36.1162,-119.6816,3342647,41402,,3301245.0,6.0,8459.77964843942,42569193.0,,1.2385992298917594,84000006.0,USA,107736.77046720454,
Colorado,US,2021-02-02 05:30:40,39.0598,-105.3111,397101,5641,21043.0,370417.0,8.0,6895.627790542925,5467870.0,,1.4205454028068425,84000008.0,USA,94949.13467121954,
Connecticut,US,2021-02-02 05:30:40,41.5978,-72.7554,253954,7119,9800.0,237035.0,9.0,7122.960928531139,5810473.0,,2.803263583168605,84000009.0,USA,162973.49974910857,
Delaware,US,2021-02-02 05:30:40,39.3185,-75.5071,78495,1308,,77394.0,10.0,8060.9880833549,1236920.0,,1.40263711064399,84000010.0,USA,127024.61787455688,
Diamond Princess,US,2021-02-02 05:30:40,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-02-02 05:30:40,38.8974,-77.0268,37008,916,25915.0,10177.0,11.0,5243.790639448303,1106070.0,,2.475140510159965,84000011.0,USA,156722.8575598407,
Florida,US,2021-02-02 05:30:40,27.7663,-81.6868,1727107,26685,,1700422.0,12.0,8041.382572102452,19217006.0,,1.545069297964747,84000012.0,USA,89474.0726176133,
Georgia,US,2021-02-02 05:30:40,33.0406,-83.6431,912479,14242,,898237.0,13.0,8594.166399888183,6474133.0,,1.560803043138527,84000013.0,USA,60976.500606597285,
Grand Princess,US,2021-02-02 05:30:40,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-02-02 05:30:40,13.4443,144.7937,7608,129,7377.0,102.0,66.0,4632.555760553861,107372.0,,1.6955835962145112,316.0,GUM,65379.43968483032,
Hawaii,US,2021-02-02 05:30:40,21.0943,-157.4983,26156,409,,25747.0,15.0,1847.3421326221578,993306.0,,1.5636947545496254,84000015.0,USA,70155.0705148488,
Idaho,US,2021-02-02 05:30:40,44.2405,-114.4788,163165,1735,81591.0,79839.0,16.0,9130.333815501954,603115.0,,1.0633407899978549,84000016.0,USA,33748.912322719094,
Illinois,US,2021-02-02 05:30:40,40.3495,-88.9861,1128613,21273,,1107340.0,17.0,8906.478398013987,16100555.0,,1.8848799367010656,84000017.0,USA,127057.94218526287,
Indiana,US,2021-02-02 05:30:40,39.8494,-86.2583,628391,11331,407664.0,210738.0,18.0,9334.084348711767,7039744.0,,1.5896153827791932,84000018.0,USA,104567.95894488877,
Iowa,US,2021-02-02 05:30:40,42.0115,-93.2105,320187,4906,283036.0,32245.0,19.0,10148.332683585468,1255188.0,,1.532229603325557,84000019.0,USA,39783.20607783662,
Kansas,US,2021-02-02 05:30:40,38.5266,-96.7265,279008,3797,5715.0,269496.0,20.0,9576.99719288755,1177617.0,,1.360892877623581,84000020.0,USA,40421.904401653934,
Kentucky,US,2021-02-02 05:30:40,37.6681,-84.6701,364498,3780,43492.0,317226.0,21.0,8158.564872585795,3621461.0,,1.0370427272577627,84000021.0,USA,81059.22255276964,
Louisiana,US,2021-02-02 05:30:40,31.1695,-91.8678,401591,8912,344321.0,48358.0,22.0,8638.606055678096,5018961.0,,2.2191732384440885,84000022.0,USA,107962.64579587738,
Maine,US,2021-02-02 05:30:40,44.6939,-69.3819,39543,595,12422.0,26526.0,23.0,2941.723478141841,1408036.0,,1.5046910957691626,84000023.0,USA,104748.06057377854,
Maryland,US,2021-02-02 05:30:40,39.0639,-76.8021,355636,7154,9501.0,338981.0,24.0,5882.481375130673,7038562.0,,2.0116073738316707,84000024.0,USA,116422.99956332456,
Massachusetts,US,2021-02-02 05:30:40,42.2302,-71.5301,526423,14607,389717.0,122099.0,25.0,7637.617277787183,13721200.0,,2.774764780414229,84000025.0,USA,199074.2695360452,
Michigan,US,2021-02-02 05:30:40,43.3266,-84.5361,612710,15536,481801.0,115373.0,26.0,6135.16344531618,9416174.0,,2.5356204403388225,84000026.0,USA,94285.65964246806,
Minnesota,US,2021-02-02 05:30:40,45.6945,-93.9002,462528,6270,447420.0,8838.0,27.0,8201.386189737203,6255856.0,,1.3555936073059358,84000027.0,USA,110926.6703926781,
Mississippi,US,2021-02-02 05:30:40,32.7416,-89.6787,275706,6056,222812.0,46838.0,28.0,9263.85070102337,1603336.0,,2.196542694029147,84000028.0,USA,53872.840371903425,
Missouri,US,2021-02-02 05:30:40,38.4561,-92.2884,474767,7044,,467723.0,29.0,7735.601949220422,4165512.0,,1.4836751501262724,84000029.0,USA,67870.64548863139,
Montana,US,2021-02-02 05:30:40,46.9219,-110.4544,94070,1234,89218.0,3618.0,30.0,8801.640752335845,958978.0,,1.3117890932284468,84000030.0,USA,89726.58494093256,
Nebraska,US,2021-02-02 05:30:40,41.1254,-98.2681,190950,1920,136972.0,52058.0,31.0,9871.237091658017,2102977.0,,1.0054988216810683,84000031.0,USA,108714.24229014768,
Nevada,US,2021-02-02 05:30:40,38.3135,-117.0554,279146,4278,,274868.0,32.0,9062.722797157026,2496070.0,,1.5325313635158662,84000032.0,USA,81037.12928825682,
New Hampshire,US,2021-02-02 05:30:40,43.4525,-71.5639,66289,1059,60337.0,4662.0,33.0,4858.238257982763,1267372.0,,1.6031366375003784,84000033.0,USA,93208.92454352432,
New Jersey,US,2021-02-02 05:30:40,40.2989,-74.521,700346,21513,68012.0,610821.0,34.0,7884.834708557238,9567658.0,,3.0717673835504167,84000034.0,USA,107717.33097355494,
