Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-07-02 04:31:14,32.3182,-86.9023,550983,11352,,,1.0,11237.246809981674,2680768.0,,2.060317650453825,84000001.0,USA,54674.01291201535,
Alaska,US,2021-07-02 04:31:14,61.3707,-152.4044,71275,377,,,2.0,9743.078006137697,2375741.0,,0.5289372150122764,84000002.0,USA,324756.6451824563,
American Samoa,US,2021-07-02 04:31:14,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-07-02 04:31:14,33.7298,-111.4312,895347,17939,,,4.0,12300.890390435568,10160744.0,,2.0035807346202086,84000004.0,USA,139595.26108790876,
Arkansas,US,2021-07-02 04:31:14,34.9697,-92.3731,350085,5909,,,5.0,11600.653985480832,3127266.0,,1.6878758015910422,84000005.0,USA,103627.2070684511,
California,US,2021-07-02 07:30:43,36.1162,-119.6816,3818326,63712,,,6.0,9663.657749653823,69605731.0,,1.6685846101144848,84000006.0,USA,176162.5282384137,
Colorado,US,2021-07-02 04:31:14,39.0598,-105.3111,558321,6798,,,8.0,9695.200474548581,9039822.0,,1.2175791345838685,84000008.0,USA,156975.8016342475,
Connecticut,US,2021-07-02 04:31:14,41.5978,-72.7554,349387,8279,,,9.0,9799.687935361164,8792625.0,,2.3695787192998017,84000009.0,USA,246617.5934784493,
Delaware,US,2021-07-02 04:31:14,39.3185,-75.5071,109770,1694,,,10.0,11272.751919356231,1901972.0,,1.54322674683429,84000010.0,USA,195321.65904675052,
Diamond Princess,US,2021-07-02 04:31:14,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-07-02 04:31:14,38.8974,-77.0268,49362,1141,,,11.0,6994.271334426262,1674412.0,,2.31149467201491,84000011.0,USA,237253.18774805212,
Florida,US,2021-07-02 04:31:14,27.7663,-81.6868,2365464,37772,,,12.0,11013.56255549642,24335454.0,,1.5968114501002764,84000012.0,USA,113305.48465138575,
Georgia,US,2021-07-02 04:31:14,33.0406,-83.6431,1135093,21428,,,13.0,10690.852196432224,9116499.0,,1.8877748343087304,84000013.0,USA,85863.57537040768,
Grand Princess,US,2021-07-02 04:31:14,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-07-02 04:31:14,13.4443,144.7937,8366,140,,,66.0,5094.1064002094645,166284.0,,1.6734401147501794,316.0,GUM,101251.30153626947,
Hawaii,US,2021-07-02 04:31:14,21.0943,-157.4983,37807,518,,,15.0,2670.2272521809878,1735649.0,,1.3701166450657285,84000015.0,USA,122585.16306558785,
Idaho,US,2021-07-02 04:31:14,44.2405,-114.4788,195089,2154,,,16.0,10916.726588008829,799993.0,,1.104111456822271,84000016.0,USA,44765.747188826375,
Illinois,US,2021-07-02 04:31:14,40.3495,-88.9861,1392196,25670,,,17.0,10986.550393980473,25797100.0,,1.8438495729049644,84000017.0,USA,203578.47542196183,
Indiana,US,2021-07-02 04:31:14,39.8494,-86.2583,754317,13855,,,18.0,11204.582025629292,10854228.0,,1.836760937377787,84000018.0,USA,161228.08839106394,
Iowa,US,2021-07-02 04:31:14,42.0115,-93.2105,373960,6140,,,19.0,11852.668878978911,1496175.0,,1.6418868328163438,84000019.0,USA,47421.2933468988,
Kansas,US,2021-07-02 04:31:14,38.5266,-96.7265,319149,5156,,,20.0,10954.843865096587,1448293.0,,1.6155463435573982,84000020.0,USA,49712.90427327778,
