Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-21 04:30:30,32.3182,-86.9023,112737,1974,44684.0,65791.0,1.0,2293.386849568189,896779.0,13330.0,1.7554624763225997,84000001,USA,18289.72392434713,11.854262821367907
Alaska,US,2020-08-21 04:30:30,61.3707,-152.4044,4520,29,1513.0,2978.0,2.0,617.8703975831972,312647.0,,0.6415929203539823,84000002,USA,42737.90402504289,
American Samoa,US,2020-08-21 04:30:30,-14.271,-170.132,0,0,,0.0,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-08-21 04:30:30,33.7298,-111.4312,196280,4684,28471.0,163125.0,4.0,2696.6290899893484,1118443.0,21143.0,2.3863867943753823,84000004,USA,15365.936057137542,10.771856531485634
Arkansas,US,2020-08-21 04:30:30,34.9697,-92.3731,54765,641,48458.0,5666.0,5.0,1814.730181284139,648509.0,3790.0,1.1704555829453118,84000005,USA,21489.434038791118,6.920478407742172
California,US,2020-08-21 04:30:30,36.1162,-119.6816,655845,11810,,640457.0,6.0,1650.798032801141,10227966.0,,1.8106082325182784,84000006,USA,25885.574699251923,
Colorado,US,2020-08-21 04:30:30,39.0598,-105.3111,54230,1903,5759.0,46549.0,8.0,941.3697728112558,895207.0,6784.0,3.5103576764863216,84000008,USA,15545.199502112964,12.514065411078933
Connecticut,US,2020-08-21 04:30:30,41.5978,-72.7554,51432,4458,8893.0,38081.0,9.0,1442.5767126180865,1014840.0,11087.0,8.667755482967802,84000009,USA,28464.468638850114,21.556618447659048
Delaware,US,2020-08-21 04:30:30,39.3185,-75.5071,16718,611,8809.0,7314.0,10.0,1716.8430954522864,216956.0,,3.559038162459625,84000010,USA,22280.141800271933,
Diamond Princess,US,2020-08-21 04:30:30,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-21 04:30:30,38.8974,-77.0268,13409,601,10720.0,2088.0,11.0,1899.9672688165342,253985.0,,4.482064285181594,84000011,USA,35988.00706766853,
Florida,US,2020-08-21 04:30:30,27.7663,-81.6868,588602,10049,,578553.0,12.0,2740.521499075997,4335752.0,36070.0,1.7072656905684995,84000012,USA,20187.19197464798,6.128079755080682
Georgia,US,2020-08-21 04:30:30,33.0406,-83.6431,246741,4904,,241837.0,13.0,2323.9254949152914,2096835.0,22880.0,1.9875091695340457,84000013,USA,19749.001240696543,9.272881280370916
Grand Princess,US,2020-08-21 04:30:30,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-08-21 04:30:30,13.4443,144.7937,704,6,381.0,317.0,66.0,428.6697233740691,30692.0,,0.8522727272727273,316,GUM,18688.53856505246,
Hawaii,US,2020-08-21 04:30:30,21.0943,-157.4983,5844,45,2031.0,3768.0,15.0,412.74917506667265,168672.0,317.0,0.7700205338809035,84000015,USA,11912.941282827825,5.424366872005477
Idaho,US,2020-08-21 04:30:30,44.2405,-114.4788,29110,296,11733.0,17081.0,16.0,1628.9278789523605,231147.0,1200.0,1.016832703538303,84000016,USA,12934.448383242914,4.1222947440742015
Illinois,US,2020-08-21 04:30:30,40.3495,-88.9861,215052,8044,,207008.0,17.0,1697.0883663839636,3542515.0,,3.7404906720235114,84000017,USA,27955.84786117165,
Indiana,US,2020-08-21 04:30:30,39.8494,-86.2583,83277,3141,63262.0,16824.0,18.0,1236.9918447394534,945471.0,10145.0,3.8317902902362,84000018,USA,14043.972722812496,12.182235190989111
Iowa,US,2020-08-21 04:30:30,42.0115,-93.2105,54533,1016,42372.0,11145.0,19.0,1728.4244089671545,568191.0,,1.8630920726899307,84000019,USA,18008.823892972265,
Kansas,US,2020-08-21 04:30:30,38.5266,-96.7265,35890,419,1472.0,34016.0,20.0,1232.513899977826,359840.0,2090.0,1.1669033893112764,84000020,USA,12351.56938112404,5.820592085108753
Kentucky,US,2020-08-21 04:30:30,37.6681,-84.6701,41626,856,9388.0,31382.0,21.0,931.7154590320283,739718.0,4349.0,2.0564070532840053,84000021,USA,16557.120451742998,10.447797049920725
Louisiana,US,2020-08-21 04:30:30,31.1695,-91.8678,140821,4637,118120.0,18064.0,22.0,3029.194238333641,1719034.0,,3.2928327451161405,84000022,USA,36978.06355798945,
Maine,US,2020-08-21 04:30:30,44.6939,-69.3819,4253,128,3679.0,446.0,23.0,316.39354506580815,220185.0,405.0,3.0096402539383966,84000023,USA,16380.228713923101,9.522689865976957
Maryland,US,2020-08-21 04:30:30,39.0639,-76.8021,102229,3669,6040.0,92520.0,24.0,1690.9429543078695,1187676.0,13785.0,3.589001164053253,84000024,USA,19645.03579415384,13.484432010486259
Massachusetts,US,2020-08-21 04:30:30,42.2302,-71.5301,124728,8888,102205.0,13635.0,25.0,1809.6183636046296,1518522.0,12225.0,7.1259059713937525,84000025,USA,22031.502924264238,9.801327689051377
