Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-11 04:30:32,32.3182,-86.9023,164698,2664,71240.0,90622.0,1.0,3355.4923993281923,1204320.0,,1.6191969658291092,84000001,USA,24561.9938876465,
Alaska,US,2020-10-11 04:30:32,61.3707,-152.4044,9482,61,5761.0,3610.0,2.0,1289.1893184971534,499253.0,,0.6361997667267522,84000002,USA,68246.38265588583,
American Samoa,US,2020-10-11 04:30:32,-14.271,-170.132,0,0,,0.0,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-11 04:30:32,33.7298,-111.4312,224978,5759,36920.0,182299.0,4.0,3090.9018718546145,2385045.0,,2.5598058476828847,84000004,USA,21377.599925921008,
Arkansas,US,2020-10-11 04:30:32,34.9697,-92.3731,92220,1552,82924.0,7744.0,5.0,3055.864463033385,1137716.0,,1.6829321188462372,84000005,USA,37700.12896795153,
California,US,2020-10-11 04:30:32,36.1162,-119.6816,855787,16640,,835843.0,6.0,2157.332428499404,15878445.0,,1.9435482924883565,84000006,USA,40186.1596093948,
Colorado,US,2020-10-11 04:30:32,39.0598,-105.3111,77642,2112,6792.0,68714.0,8.0,1347.8304961366525,1518454.0,,2.721018320492669,84000008,USA,26367.83488598887,
Connecticut,US,2020-10-11 04:30:32,41.5978,-72.7554,60038,4530,9522.0,45986.0,9.0,1683.9598046384485,1796539.0,,7.545221359805456,84000009,USA,50389.74421975005,
Delaware,US,2020-10-11 04:30:32,39.3185,-75.5071,21998,671,11338.0,10007.0,10.0,2259.0689325134217,307645.0,,2.9684516774252203,84000010,USA,31593.38402323356,
Diamond Princess,US,2020-10-11 04:30:32,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-11 04:30:32,38.8974,-77.0268,15918,636,12492.0,2790.0,11.0,2255.4760970259963,429099.0,,3.9954768186958165,84000011,USA,60800.51122991319,
Florida,US,2020-10-11 04:30:32,27.7663,-81.6868,728921,15186,,713735.0,12.0,3393.844519094353,5518162.0,,2.0833533400738897,84000012,USA,25692.474025545616,
Georgia,US,2020-10-11 04:30:32,33.0406,-83.6431,330269,7393,,322876.0,13.0,3110.6324011014726,3132559.0,,2.2384783312996377,84000013,USA,29503.948368638983,
Grand Princess,US,2020-10-11 04:30:32,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-10-11 04:30:32,13.4443,144.7937,2989,58,2072.0,859.0,66.0,1820.0196067685972,54816.0,,1.9404483104717296,316,GUM,33377.78346089911,
Hawaii,US,2020-10-11 04:30:32,21.0943,-157.4983,13371,168,10651.0,2552.0,15.0,944.3650273471048,447810.0,,1.2564505272604891,84000015,USA,31627.859015504222,
Idaho,US,2020-10-11 04:30:32,44.2405,-114.4788,47701,507,23881.0,23313.0,16.0,2669.236989141413,330962.0,,1.0628707993543112,84000016,USA,18519.863575191725,
