Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-05-04 04:30:32,32.3182,-86.9023,528784,10913,,,1.0,10784.500278900348,2508636.0,,2.0637916427123364,84000001.0,USA,51163.39685326986,
Alaska,US,2021-05-04 04:30:32,61.3707,-152.4044,68426,348,,,2.0,9353.628279873421,2100065.0,,0.5085786104697045,84000002.0,USA,287072.56559746835,
American Samoa,US,2021-05-04 04:30:32,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-04 04:30:32,33.7298,-111.4312,864579,17344,,,4.0,11878.178530639398,9214269.0,,2.0060630665329597,84000004.0,USA,126591.93921126485,
Arkansas,US,2021-05-04 04:30:32,34.9697,-92.3731,336166,5747,,,5.0,11139.424561701157,2977534.0,,1.709572056662482,84000005.0,USA,98665.58596913515,
California,US,2021-05-04 07:31:00,36.1162,-119.6816,3747337,61720,,,6.0,9483.994357897807,60514937.0,,1.6536276294339154,84000006.0,USA,153154.97940978923,
Colorado,US,2021-05-04 04:30:32,39.0598,-105.3111,514721,6306,,,8.0,8938.089886391735,7866123.0,,1.2251297304753448,84000008.0,USA,136594.61034504793,
Connecticut,US,2021-05-04 04:30:32,41.5978,-72.7554,340545,8112,,,9.0,9551.685460385097,8056813.0,,2.3820640443994185,84000009.0,USA,225979.3671589412,
Delaware,US,2021-05-04 04:30:32,39.3185,-75.5071,105067,1626,,,10.0,10789.780686079996,1734991.0,,1.5475839226398391,84000010.0,USA,178173.66425540482,
Diamond Princess,US,2021-05-04 04:30:32,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-04 04:30:32,38.8974,-77.0268,47903,1106,,,11.0,6787.540612880784,1530198.0,,2.308832432206751,84000011.0,USA,216819.0107247761,
Florida,US,2021-05-04 04:30:32,27.7663,-81.6868,2245853,35307,,,12.0,10456.655652315698,22803501.0,,1.5720975504630093,84000012.0,USA,106172.73598238027,
