Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-11-14 05:30:30,32.3182,-86.9023,213617,3231,88038.0,122348.0,1.0,4356.698758052164,1440875.0,,1.5125200709681346,84000001,USA,29386.511012739684,
Alaska,US,2020-11-14 05:30:30,61.3707,-152.4044,22405,97,7161.0,15147.0,2.0,3062.6960747459143,844666.0,,0.43293907609908505,84000002,USA,115463.30027544445,
American Samoa,US,2020-11-14 05:30:30,-14.271,-170.132,0,0,,0.0,60.0,0.0,1768.0,,,16,ASM,3177.5129850290255,
Arizona,US,2020-11-14 05:30:30,33.7298,-111.4312,269577,6257,44675.0,218645.0,4.0,3703.6334837581953,1942716.0,,2.3210437092185163,84000004,USA,26690.36315053876,
Arkansas,US,2020-11-14 05:30:30,34.9697,-92.3731,130318,2148,112383.0,15787.0,5.0,4318.3056288612515,1483864.0,,1.6482757562270751,84000005,USA,49170.32385138332,
California,US,2020-11-14 05:30:30,36.1162,-119.6816,1013566,18205,,995361.0,6.0,2565.1960913462144,20478500.0,,1.7961336508919992,84000006,USA,51828.26590141487,
Colorado,US,2020-11-14 05:30:30,39.0598,-105.3111,154038,2504,9148.0,142386.0,8.0,2674.857816020738,2391802.0,,1.625572910580506,84000008,USA,41533.45456364036,
Connecticut,US,2020-11-14 05:30:30,41.5978,-72.7554,88645,4737,9800.0,74108.0,9.0,2486.33560215489,2706667.0,,5.343787015624119,84000009,USA,75917.22629903287,
Delaware,US,2020-11-14 05:30:30,39.3185,-75.5071,28016,734,14571.0,12711.0,10.0,2877.0831536183305,608774.0,,2.6199314677327243,84000010,USA,62517.61207027576,
Diamond Princess,US,2020-11-14 05:30:30,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-11-14 05:30:30,38.8974,-77.0268,18666,657,14160.0,3849.0,11.0,2644.84965618088,577601.0,,3.51976856316297,84000011,USA,81842.26970211789,
Florida,US,2020-11-14 05:30:30,27.7663,-81.6868,870552,17445,,853107.0,12.0,4053.276190131204,10861776.0,,2.0039009731756403,84000012,USA,30370.9138444148,
Georgia,US,2020-11-14 05:30:30,33.0406,-83.6431,419870,8905,,410965.0,13.0,3954.5377442341705,3838550.0,,2.1208945626027105,84000013,USA,36153.311401457766,
Grand Princess,US,2020-11-14 05:30:30,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
