Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-07-01 04:30:56,32.3182,-86.9023,550983,11352,,,1.0,11237.246809981674,2677338.0,,2.060317650453825,84000001.0,USA,54604.05838245957,
Alaska,US,2021-07-01 04:30:56,61.3707,-152.4044,71275,377,,,2.0,9743.078006137697,2176379.0,,0.5289372150122764,84000002.0,USA,297504.4597393188,
American Samoa,US,2021-07-01 04:30:56,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-07-01 04:30:56,33.7298,-111.4312,894875,17936,,,4.0,12294.40573111992,10147705.0,,2.0043022768543093,84000004.0,USA,139416.12237431403,
Arkansas,US,2021-07-01 04:30:56,34.9697,-92.3731,349385,5909,,,5.0,11577.458310745164,3123492.0,,1.6912574953131931,84000005.0,USA,103502.14924494764,
California,US,2021-07-01 07:30:44,36.1162,-119.6816,3816659,63647,,,6.0,9659.438802013241,69556079.0,,1.6676103366845192,84000006.0,USA,176036.8658579397,
Colorado,US,2021-07-01 04:30:56,39.0598,-105.3111,557791,6794,,,8.0,9685.99706602282,9025758.0,,1.2180189354077064,84000008.0,USA,156731.5813748017,
Connecticut,US,2021-07-01 04:30:56,41.5978,-72.7554,349352,8278,,,9.0,9798.706247210954,8782885.0,,2.369529872449564,84000009.0,USA,246344.40369036212,
Delaware,US,2021-07-01 04:30:56,39.3185,-75.5071,109744,1694,,,10.0,11270.081867885854,1899917.0,,1.5435923604023911,84000010.0,USA,195110.62228630343,
Diamond Princess,US,2021-07-01 04:30:56,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-07-01 04:30:56,38.8974,-77.0268,49355,1141,,,11.0,6993.279480381835,1671770.0,,2.311822510383953,84000011.0,USA,236878.8336929985,
