Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-09-28 04:30:36,32.3182,-86.9023,151604,2501,64583.0,85237.0,1.0,3106.5725645677253,1111239.0,,1.64192724575075,84000001,USA,22663.61558864289,
Alaska,US,2020-09-28 04:30:36,61.3707,-152.4044,7528,56,3502.0,3923.0,2.0,1022.6301867964377,442869.0,,0.7485630263333779,84000002,USA,60538.859537007294,
American Samoa,US,2020-09-28 04:30:36,-14.271,-170.132,0,0,,0.0,60.0,0.0,1571.0,,,16,ASM,2823.457522330656,
Arizona,US,2020-09-28 04:30:36,33.7298,-111.4312,217237,5623,34872.0,176742.0,4.0,2984.5507113410235,2148819.0,,2.5884172585701335,84000004,USA,19829.360036940576,
Arkansas,US,2020-09-28 04:30:36,34.9697,-92.3731,81242,1308,72602.0,7332.0,5.0,2692.090009821711,940627.0,,1.6100046773836194,84000005,USA,31169.25419941123,
California,US,2020-09-28 04:30:36,36.1162,-119.6816,812649,15669,,794284.0,6.0,2049.7201587468257,14333498.0,,1.9269283482942128,84000006,USA,36276.111318768366,
Colorado,US,2020-09-28 04:30:36,39.0598,-105.3111,69079,2041,6424.0,60593.0,8.0,1199.1867659847576,1295655.0,,2.9554866923455645,84000008,USA,22498.947685742147,
Connecticut,US,2020-09-28 04:30:36,41.5978,-72.7554,56587,4501,9310.0,42776.0,9.0,1587.1653530276803,1519151.0,,7.954123738667892,84000009,USA,42609.5010023036,
Delaware,US,2020-09-28 04:30:36,39.3185,-75.5071,20260,646,10557.0,9070.0,10.0,2080.586261147465,282024.0,,3.1243830207305034,84000010,USA,28962.253687751854,
Diamond Princess,US,2020-09-28 04:30:36,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-09-28 04:30:36,38.8974,-77.0268,15250,624,12037.0,2589.0,11.0,2160.824882500719,381159.0,,4.0918032786885234,84000011,USA,54007.72795994044,
Florida,US,2020-09-28 04:30:36,27.7663,-81.6868,700564,14032,,686532.0,12.0,3261.8147805795365,5253441.0,,2.002957617005727,84000012,USA,24459.937282964212,
Georgia,US,2020-09-28 04:30:36,33.0406,-83.6431,314685,6946,,307739.0,13.0,2963.8547884924624,2886269.0,,2.2072866517310956,84000013,USA,27184.27060879085,
Grand Princess,US,2020-09-28 04:30:36,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-09-28 04:30:36,13.4443,144.7937,2286,39,1668.0,579.0,66.0,1391.9587892515935,48719.0,,1.7060367454068242,316,GUM,29665.284450371128,
Hawaii,US,2020-09-28 04:30:36,21.0943,-157.4983,12116,132,10126.0,1858.0,15.0,855.7270713736834,291657.0,,1.0894684714427203,84000015,USA,20599.10782895629,
Idaho,US,2020-09-28 04:30:36,44.2405,-114.4788,40501,460,21468.0,18573.0,16.0,2266.3417391085377,301206.0,,1.1357744253228317,84000016,USA,16854.787039083636,
Illinois,US,2020-09-28 04:30:36,40.3495,-88.9861,290373,8845,,281528.0,17.0,2291.48596717078,5481999.0,,3.0460821081849896,84000017,USA,43261.33552549393,
Indiana,US,2020-09-28 04:30:36,39.8494,-86.2583,117450,3593,92552.0,21318.0,18.0,1744.5956526369687,1358860.0,,3.048105576841209,84000018,USA,20184.429532075534,
Iowa,US,2020-09-28 04:30:36,42.0115,-93.2105,86624,1316,65838.0,19470.0,19.0,2745.5492271169896,754623.0,,1.5192094569634282,84000019,USA,23917.789462674362,
Kansas,US,2020-09-28 04:30:36,38.5266,-96.7265,59528,636,2039.0,54200.0,20.0,1952.20975150636,502770.0,,1.1165031473080846,84000020,USA,17257.666011971247,
