Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-16 04:30:18,32.3182,-86.9023,106926,1896,41523.0,64161.0,1.0,2194.0840494494905,837017.0,12607.0,1.762409369771333,84000001,USA,17070.883517550326,11.718720951849784
Alaska,US,2020-08-16 04:30:18,61.3707,-152.4044,4205,28,1384.0,2744.0,2.0,568.1126929990636,296677.0,,0.6737247353224254,84000002,USA,40554.85308490934,
American Samoa,US,2020-08-16 04:30:18,-14.271,-170.132,0,0,,0.0,60.0,0.0,1514.0,,,16,ASM,2721.015078808792,
Arizona,US,2020-08-16 04:30:18,33.7298,-111.4312,192654,4492,27339.0,160823.0,4.0,2646.8126182127976,1544331.0,20795.0,2.3316411805620443,84000004,USA,14799.187823898086,10.793962232811156
Arkansas,US,2020-08-16 04:30:18,34.9697,-92.3731,51992,600,44905.0,6487.0,5.0,1722.8421726526972,588260.0,3562.0,1.1540236959532235,84000005,USA,19492.98231429212,6.851054008308972
California,US,2020-08-16 04:30:18,36.1162,-119.6816,622431,11244,,606776.0,6.0,1564.0577853592292,9681111.0,,1.815227979559672,84000006,USA,24501.55993501049,
Colorado,US,2020-08-16 04:30:18,39.0598,-105.3111,52838,1896,5660.0,45263.0,8.0,917.1978017398262,848795.0,6718.0,3.5896173725363982,84000008,USA,14739.258754004353,12.718907968723375
Connecticut,US,2020-08-16 04:30:18,41.5978,-72.7554,50897,4453,8809.0,37635.0,9.0,1427.5709080362956,937690.0,11015.0,8.749042183232802,84000009,USA,26300.547473457256,21.641747057783366
Delaware,US,2020-08-16 04:30:18,39.3185,-75.5071,16396,608,8649.0,7154.0,10.0,1683.7755349345427,208761.0,,3.6167357892168814,84000010,USA,21438.56211566663,
Diamond Princess,US,2020-08-16 04:30:18,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-16 04:30:18,38.8974,-77.0268,13159,597,10452.0,2110.0,11.0,1864.543910087014,239216.0,,4.536818907211794,84000011,USA,33895.336727363414,
Florida,US,2020-08-16 04:30:18,27.7663,-81.6868,569637,9345,,560292.0,12.0,2652.220762364303,4202725.0,34074.0,1.6405184354246651,84000012,USA,19567.82039001595,5.981704137898346
Georgia,US,2020-08-16 04:30:18,33.0406,-83.6431,235168,4669,,230499.0,13.0,2214.9254108082537,1988066.0,22028.0,1.9853891685943663,84000013,USA,18724.562447968776,9.366920669478839
Grand Princess,US,2020-08-16 04:30:18,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-08-16 04:30:18,13.4443,144.7937,502,5,345.0,152.0,66.0,305.67074024685036,27096.0,,0.99601593625498,316,GUM,16498.913103045143,
Hawaii,US,2020-08-16 04:30:18,21.0943,-157.4983,4825,40,1756.0,3029.0,15.0,340.7793924874565,156266.0,277.0,0.8290155440414507,84000015,USA,11036.732133978212,5.7409326424870475
Idaho,US,2020-08-16 04:30:18,44.2405,-114.4788,27475,269,10369.0,16837.0,16.0,1537.4370825907286,221012.0,1091.0,0.9790718835304822,84000016,USA,12367.317361148027,3.970882620564149
Illinois,US,2020-08-16 04:30:18,40.3495,-88.9861,205851,7937,,197914.0,17.0,1624.4784392077509,3331094.0,,3.8557014539642753,84000017,USA,26287.413624292833,
Indiana,US,2020-08-16 04:30:18,39.8494,-86.2583,79676,3068,59488.0,17060.0,18.0,1183.502794546642,897615.0,9872.0,3.9258998945730217,84000018,USA,13333.122407337016,12.390180229931223
Iowa,US,2020-08-16 04:30:18,42.0115,-93.2105,52065,975,40381.0,10709.0,19.0,1650.2011048883226,546074.0,,1.8726591760299625,84000019,USA,17307.825182959492,
Kansas,US,2020-08-16 04:30:18,38.5266,-96.7265,33885,406,1399.0,32080.0,20.0,1163.1084050672189,343043.0,2020.0,1.1981702818356206,84000020,USA,11775.009490909662,5.961339825881659
Kentucky,US,2020-08-16 04:30:18,37.6681,-84.6701,38930,810,9091.0,29029.0,21.0,871.370845628138,711976.0,4193.0,2.080657590547136,84000021,USA,15936.170798534273,10.770613922424863
Louisiana,US,2020-08-16 04:30:18,31.1695,-91.8678,136737,4430,103512.0,28795.0,22.0,2941.3434968295005,1637012.0,,3.2397961049313646,84000022,USA,35213.6919811891,
Maine,US,2020-08-16 04:30:18,44.6939,-69.3819,4144,127,3616.0,401.0,23.0,308.28470509116124,207354.0,399.0,3.0646718146718146,84000023,USA,15425.691780760772,9.62837837837838
Maryland,US,2020-08-16 04:30:18,39.0639,-76.8021,99693,3636,5995.0,90062.0,24.0,1648.9956464781465,1127652.0,13556.0,3.6471968944660103,84000024,USA,18652.19462492226,13.59774507738758
Massachusetts,US,2020-08-16 04:30:18,42.2302,-71.5301,123199,8826,100486.0,13887.0,25.0,1787.4348404345997,1434501.0,12170.0,7.164019188467438,84000025,USA,20812.482780203358,9.87832693447187
Michigan,US,2020-08-16 04:30:18,43.3266,-84.5361,101782,6586,67778.0,27418.0,26.0,1019.1594813062808,2291779.0,,6.47069226385805,84000026,USA,22947.95049133076,
Minnesota,US,2020-08-16 04:30:18,45.6945,-93.9002,64413,1705,57457.0,5251.0,27.0,1142.1489912817005,984473.0,5822.0,2.6469811994473167,84000027,USA,17456.334030305527,9.03854811916849
Mississippi,US,2020-08-16 04:30:18,32.7416,-89.6787,71755,2080,49836.0,19839.0,28.0,2411.0015997182936,519765.0,4916.0,2.8987527001602675,84000028,USA,17464.34738314513,6.8510905163403235
Missouri,US,2020-08-16 04:30:18,38.4561,-92.2884,68088,1398,,65626.0,29.0,1091.7276748501165,835441.0,,2.056593636200824,84000029,USA,13612.233007051162,
Montana,US,2020-08-16 04:30:18,46.9219,-110.4544,5659,82,4123.0,1454.0,30.0,529.4832041827208,200936.0,324.0,1.449019261353596,84000030,USA,18800.536687693795,5.725393179006892
Nebraska,US,2020-08-16 04:30:18,41.1254,-98.2681,30241,361,22004.0,7876.0,31.0,1563.3206645133807,317683.0,1880.0,1.1937435931351477,84000031,USA,16422.7505262592,6.2167256373797155
Nevada,US,2020-08-16 04:30:18,38.3135,-117.0554,60608,1069,1423.0,58116.0,32.0,1967.692545442504,542850.0,,1.7637935586061246,84000032,USA,17624.107350406928,
New Hampshire,US,2020-08-16 04:30:18,43.4525,-71.5639,6980,423,6264.0,293.0,33.0,513.3443797983542,183377.0,706.0,6.060171919770774,84000033,USA,13486.46881579983,10.11461318051576
New Jersey,US,2020-08-16 04:30:18,40.2989,-74.521,190332,15910,33264.0,138268.0,34.0,2110.3128845476167,2461383.0,22197.0,8.487958941966047,84000034,USA,27711.44278606965,11.842063144866145
New Mexico,US,2020-08-16 04:30:18,34.8405,-106.2485,23302,711,10182.0,12409.0,35.0,1111.2971062494844,659042.0,2946.0,3.0512402368895373,84000035,USA,31430.412303530717,12.642691614453694
New York,US,2020-08-16 04:30:18,42.1657,-74.9481,424901,32833,74081.0,317987.0,36.0,2184.1810864345093,6990504.0,89995.0,7.727211750501883,84000036,USA,35934.31557338011,21.18022786484381
North Carolina,US,2020-08-16 04:30:18,35.6301,-79.8064,143704,2343,116969.0,24392.0,37.0,1370.1644647392222,1903401.0,,1.6304347826086956,84000037,USA,18148.224213307218,
North Dakota,US,2020-08-16 04:30:18,47.5289,-99.784,8444,121,7161.0,1162.0,38.0,1108.0463269392778,178145.0,457.0,1.4329701563240171,84000038,USA,23376.706882117203,5.412126954050213
Northern Mariana Islands,US,2020-08-16 04:30:18,15.0979,145.6739,50,2,29.0,19.0,69.0,90.67169592340055,12302.0,4.0,4.0,580,MNP,22308.864064993468,8.0
Ohio,US,2020-08-16 04:30:18,40.3888,-82.7649,107674,3522,86018.0,17832.0,39.0,921.14876252235,1802350.0,12210.0,3.5514608912086483,84000039,USA,15419.065625240608,11.339784906291213
Oklahoma,US,2020-08-16 04:30:18,35.5653,-96.9289,47798,657,39907.0,7234.0,40.0,1207.9441572859646,754417.0,3998.0,1.3745344993514372,84000040,USA,19065.51753854148,8.36436670990418
Oregon,US,2020-08-16 04:30:18,44.572,-122.0709,23018,386,4355.0,18277.0,41.0,545.7428948272499,484879.0,1863.0,1.6769484751064383,84000041,USA,11496.188595922413,8.093665826744287
Pennsylvania,US,2020-08-16 04:30:18,40.5908,-77.2098,128531,7451,96564.0,24516.0,42.0,1003.9924264893524,1921264.0,,5.7970450708389425,84000042,USA,11277.028905430245,
Puerto Rico,US,2020-08-16 04:30:18,18.2208,-66.5901,25695,329,,25366.0,72.0,875.9436123444129,331667.0,,1.2804047480054486,630,PRI,11306.541742573823,
Rhode Island,US,2020-08-16 04:30:18,41.6809,-71.5118,20335,1045,1953.0,17361.0,44.0,1919.5533911480602,229865.0,2350.0,5.020899926235554,84000044,USA,21698.45784392667,11.556429800835993
South Carolina,US,2020-08-16 04:30:18,33.8569,-80.945,105882,2260,42730.0,60892.0,45.0,2056.474684746521,860400.0,6852.0,2.134451559282976,84000045,USA,16710.968991480204,6.471354904516349
South Dakota,US,2020-08-16 04:30:18,44.2998,-99.4388,10118,152,8884.0,1082.0,46.0,1143.7175227969196,127449.0,913.0,1.5022731765170982,84000046,USA,14406.567954432157,9.023522435263887
Tennessee,US,2020-08-16 04:30:18,35.7478,-86.6923,131747,1345,92100.0,38302.0,47.0,1929.1791364519338,1829758.0,5813.0,1.0208961114864097,84000047,USA,26793.25493829854,4.4122446810933065
Texas,US,2020-08-16 04:30:18,31.0545,-97.5635,552814,10629,393266.0,143018.0,48.0,1884.9297939938433,4321676.0,,1.878686748927824,84000048,USA,14904.447980042407,
Utah,US,2020-08-16 04:30:18,40.15,-111.8624,46321,363,37346.0,8612.0,49.0,1444.8411364091482,594901.0,2760.0,0.7836618380432201,84000049,USA,18556.10709809673,5.9584205867748965
Vermont,US,2020-08-16 04:30:18,44.0459,-72.7107,1509,58,1332.0,119.0,50.0,241.83118612667846,110297.0,,3.8436050364479786,84000050,USA,17676.112880195004,
Virgin Islands,US,2020-08-16 04:30:18,18.3358,-64.8963,734,9,519.0,206.0,78.0,684.2674422940672,12117.0,,1.2261580381471389,850,VIR,11296.006264682848,
Virginia,US,2020-08-16 04:30:18,37.7693,-78.17,105750,2381,13694.0,89675.0,51.0,1238.9404791905451,1337240.0,14965.0,2.2515366430260046,84000051,USA,15666.768476527319,14.15130023640662
Washington,US,2020-08-16 04:30:18,47.4009,-121.4905,67581,1791,,65119.0,53.0,878.3445808102623,1016246.0,6206.0,2.640352844434477,84000053,USA,13345.505970996572,9.278612543918666
West Virginia,US,2020-08-16 04:30:18,38.4912,-80.9545,8462,160,6298.0,2004.0,54.0,472.1710886439561,350244.0,,1.8908059560387616,84000054,USA,19543.262913142727,
Wisconsin,US,2020-08-16 04:30:18,44.2685,-89.6165,65056,1038,55172.0,8846.0,55.0,1117.333403865119,1124666.0,5275.0,1.5955484505656663,84000055,USA,19316.07983877533,8.108398917855387
Wyoming,US,2020-08-16 04:30:18,42.756,-107.3025,3227,30,2659.0,538.0,56.0,557.5723228494071,60036.0,191.0,0.92965602726991,84000056,USA,10373.22961716362,5.918810040285095
