Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-04-14 04:30:32,32.3182,-86.9023,520503,10722,,,1.0,10615.610057544229,2440481.0,,2.059930490314177,84000001.0,USA,49773.38199558042,
Alaska,US,2021-04-14 04:30:32,61.3707,-152.4044,65336,314,,,2.0,8931.234578870746,1981708.0,,0.4805926288722909,84000002.0,USA,270893.51987915987,
American Samoa,US,2021-04-14 04:30:32,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-04-14 04:30:32,33.7298,-111.4312,850846,17105,,,4.0,11689.505169661084,8804615.0,,2.010352049607097,84000004.0,USA,120963.83195005385,
Arkansas,US,2021-04-14 04:30:32,34.9697,-92.3731,332446,5673,,,5.0,11016.156118820176,2903055.0,,1.7064425500682818,84000005.0,USA,96197.59931393822,
California,US,2021-04-14 07:30:58,36.1162,-119.6816,3706629,60547,,,6.0,9380.968010835533,56363675.0,,1.6334788294161622,84000006.0,USA,142648.7064521781,
Colorado,US,2021-04-14 04:30:32,39.0598,-105.3111,481494,6168,,,8.0,8361.105631513583,7304355.0,,1.2810128475121183,84000008.0,USA,126839.55298523842,
Connecticut,US,2021-04-14 04:30:32,41.5978,-72.7554,325689,7974,,,9.0,9135.00091296998,7567112.0,,2.4483479638550887,84000009.0,USA,212244.11947761851,
Delaware,US,2021-04-14 04:30:32,39.3185,-75.5071,99135,1587,,,10.0,10180.598173684792,1633994.0,,1.6008473293993042,84000010.0,USA,167801.8493187261,
Diamond Princess,US,2021-04-14 04:30:32,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-04-14 04:30:32,38.8974,-77.0268,46016,1085,,,11.0,6520.165101190368,1430050.0,,2.357875521557719,84000011.0,USA,202628.6966046002,
Florida,US,2021-04-14 04:30:32,27.7663,-81.6868,2134914,34120,,,12.0,9940.12544245234,21549133.0,,1.5981908404741365,84000012.0,USA,100332.41863423507,
Georgia,US,2021-04-14 04:30:32,33.0406,-83.6431,1076644,19548,,,13.0,10140.351382816716,8001348.0,,1.8156419392111038,84000013.0,USA,75360.5465280982,
Grand Princess,US,2021-04-14 04:30:32,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-04-14 04:30:32,13.4443,144.7937,7847,136,,,66.0,4778.084260392501,135654.0,,1.7331464253854976,316.0,GUM,82600.51513435508,
Hawaii,US,2021-04-14 04:30:32,21.0943,-157.4983,32200,471,,,15.0,2274.216878361886,1338569.0,,1.4627329192546583,84000015.0,USA,94540.25505130408,
Idaho,US,2021-04-14 04:30:32,44.2405,-114.4788,183910,2000,,,16.0,10291.175754659176,688675.0,,1.0874884454352671,84000016.0,USA,38536.65087727643,
