Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-01 04:30:28,32.3182,-86.9023,154772,2540,67948.0,84213.0,1.0,3155.1124422186804,1132039.0,,1.641876910944338,84000001,USA,23087.82964542435,
Alaska,US,2020-10-01 04:30:28,61.3707,-152.4044,7874,56,4555.0,3213.0,2.0,1069.5172545776404,457207.0,,0.7157464212678937,84000002,USA,62498.82098845594,
American Samoa,US,2020-10-01 04:30:28,-14.271,-170.132,0,0,,0.0,60.0,0.0,1571.0,,,16,ASM,2823.457522330656,
Arizona,US,2020-10-01 04:30:28,33.7298,-111.4312,218507,5650,35261.0,177596.0,4.0,3001.9988412793077,2193467.0,,2.585729518962779,84000004,USA,20025.163775429104,
Arkansas,US,2020-10-01 04:30:28,34.9697,-92.3731,83697,1369,75312.0,7016.0,5.0,2773.440554787521,1029717.0,,1.635661971157867,84000005,USA,34121.400859697984,
California,US,2020-10-01 04:30:28,36.1162,-119.6816,822246,15911,,803230.0,6.0,2073.0673644962976,14705202.0,,1.9392881341447783,84000006,USA,37216.84300070892,
Colorado,US,2020-10-01 04:30:28,39.0598,-105.3111,70536,2051,6500.0,61964.0,8.0,1224.487456969724,1341180.0,,2.9086010068779693,84000008,USA,23289.485748261424,
Connecticut,US,2020-10-01 04:30:28,41.5978,-72.7554,57550,4508,9310.0,43732.0,9.0,1614.1758012749044,1593993.0,,7.8331885317115555,84000009,USA,44708.68684624828,
Delaware,US,2020-10-01 04:30:28,39.3185,-75.5071,20613,652,10622.0,9355.0,10.0,2116.8373445721963,286562.0,,3.085431523795663,84000010,USA,29428.28036361993,
Diamond Princess,US,2020-10-01 04:30:28,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-01 04:30:28,38.8974,-77.0268,15326,627,12155.0,2544.0,11.0,2171.5935835544933,387860.0,,4.091087041628605,84000011,USA,54957.21566732648,
