Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-18 02:32:26,32.3182,-86.9023,12137,488,,11283.0,1,240.06844530646916,156350,1392,4.145782006626455,84000001,USA,3188.7436431625565,11.82567326480333
Alaska,US,2020-05-18 02:32:26,61.3707,-152.4044,389,10,344,34.0,2,53.03843235891162,34651,,2.577319587628866,84000002,USA,4736.687421826408,
American Samoa,US,2020-05-18 02:32:26,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,105,,,16,ASM,188.7097643823799,
Arizona,US,2020-05-18 02:32:26,33.7298,-111.4312,13945,680,3450,9815.0,4,191.58596219635962,208265,1699,4.876299749013984,84000004,USA,2084.996572885029,12.183578343492291
Arkansas,US,2020-05-18 02:32:26,34.9697,-92.3731,4759,98,3590,1071.0,5,157.69745152435348,85185,520,2.059256146249212,84000005,USA,2822.747931939914,10.926665265812145
California,US,2020-05-18 02:32:26,36.1162,-119.6816,80809,3240,,76926.0,6,202.8891161097162,1235243,,4.041613651672779,84000006,USA,3126.2300782216175,
Colorado,US,2020-05-18 02:32:26,39.0598,-105.3111,21938,1215,3346,17377.0,8,380.95165327946967,125548,3866,5.538335308596955,84000008,USA,2180.131195456781,17.622390372868995
Connecticut,US,2020-05-18 02:32:26,41.5978,-72.7554,37419,3408,6264,27747.0,9,1049.5368255066142,170607,10946,9.107672572757155,84000009,USA,4785.224864085276,29.252518773884926
Delaware,US,2020-05-18 02:32:26,39.3185,-75.5071,7670,398,3478,3902.0,10,787.6651837611578,40865,,3.7809647979139505,84000010,USA,4196.602051421083,
Diamond Princess,US,2020-05-18 02:32:26,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-18 02:32:26,38.8974,-77.0268,7123,383,1023,5717.0,11,1009.2823369214834,36526,,5.376947915204268,84000011,USA,5175.494403817788,
Florida,US,2020-05-18 02:32:26,27.7663,-81.6868,45588,1973,,43615.0,12,212.25699895664053,651792,8478,4.327893305255769,84000012,USA,3034.733128541429,18.596999210318504
Georgia,US,2020-05-18 02:32:26,33.0406,-83.6431,37579,1610,,35969.0,13,353.937108844585,351175,6790,4.284307725059208,84000013,USA,3307.535171199264,18.068602144814925
Grand Princess,US,2020-05-18 02:32:26,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-18 02:32:26,13.4443,144.7937,154,5,126,23.0,66,93.77150198807762,4604,,3.2467532467532467,316,GUM,2803.4025659292815,
Hawaii,US,2020-05-18 02:32:26,21.0943,-157.4983,640,17,572,51.0,15,45.201826153776615,41674,82,2.65625,84000015,USA,2943.3451611445103,12.8125
Idaho,US,2020-05-18 02:32:26,44.2405,-114.4788,2419,73,1612,734.0,16,135.3616124763229,36672,213,3.017775940471269,84000016,USA,2052.0798068341105,8.805291442744936
Illinois,US,2020-05-18 02:32:26,40.3495,-88.9861,94191,4177,,90014.0,17,743.3106891266851,581944,,4.434606278731514,84000017,USA,4592.425982027366,
Indiana,US,2020-05-18 02:32:26,39.8494,-86.2583,27778,1775,,26027.0,18,412.6128398378009,177243,4389,6.303549571603427,84000018,USA,2632.7574905094443,15.800273597811218
Iowa,US,2020-05-18 02:32:26,42.0115,-93.2105,14651,351,7154,7146.0,19,464.3637066689487,100241,,2.3957409050576755,84000019,USA,3177.140285318551,
Kansas,US,2020-05-18 02:32:26,38.5266,-96.7265,7953,195,443,7315.0,20,272.9880816142716,61592,724,2.4519049415314975,84000020,USA,2114.1559062977763,9.103482962404124
Kentucky,US,2020-05-18 02:32:26,37.6681,-84.6701,7688,334,2768,4586.0,21,172.08063347518944,129685,1896,4.344432882414152,84000021,USA,2902.7415390517613,24.661810613943807
Louisiana,US,2020-05-18 02:32:26,31.1695,-91.8678,34432,2491,22608,9333.0,22,740.6652133865256,265170,,7.234549256505576,84000022,USA,5704.060020727957,
Maine,US,2020-05-18 02:32:26,44.6939,-69.3819,1687,70,1028,589.0,23,125.50103703880043,23779,216,4.149377593360996,84000023,USA,1768.9917959369504,12.803793716656788
Maryland,US,2020-05-18 02:32:26,39.0639,-76.8021,38804,1992,2816,33996.0,24,641.8467401516455,194926,6993,5.133491392639934,84000024,USA,3224.2196080507074,18.021338006391094
Massachusetts,US,2020-05-18 02:32:26,42.2302,-71.5301,86010,5797,,80213.0,25,1247.8775852545875,460826,8539,6.739913963492617,84000025,USA,6685.902059092321,9.927915358679224
Michigan,US,2020-05-18 02:32:26,43.3266,-84.5361,51142,4891,28234,18017.0,26,512.0930438875814,396958,,9.563568104493372,84000026,USA,3974.8040850089274,
Minnesota,US,2020-05-18 02:32:26,45.6945,-93.9002,15668,731,10175,4762.0,27,277.81954567248357,150585,2090,4.665560377840184,84000027,USA,2670.1210291735347,13.33929027316824
Mississippi,US,2020-05-18 02:32:26,32.7416,-89.6787,11296,521,6268,4507.0,28,379.550889421195,113126,1773,4.6122521246458925,84000028,USA,3801.0865719424664,15.695821529745043
Missouri,US,2020-05-18 02:32:26,38.4561,-92.2884,11133,605,,10508.0,29,180.9878665786385,157044,,5.401512423478574,84000029,USA,2558.7917283917627,
Montana,US,2020-05-18 02:32:26,46.9219,-110.4544,468,16,431,21.0,30,43.788326481271135,26885,63,3.4188034188034186,84000030,USA,2515.489652668749,13.461538461538462
Nebraska,US,2020-05-18 02:32:26,41.1254,-98.2681,10177,123,,10054.0,31,526.104110404837,65640,,1.2086076446890046,84000031,USA,3393.2862146972097,
Nevada,US,2020-05-18 02:32:26,38.3135,-117.0554,6949,350,272,6327.0,32,225.6054563470162,80637,,5.036695927471579,84000032,USA,2617.9518180248015,
New Hampshire,US,2020-05-18 02:32:26,43.4525,-71.5639,3596,172,1258,2166.0,33,264.46796414826383,44752,347,4.783092324805339,84000033,USA,3291.287633916325,9.649610678531701
New Jersey,US,2020-05-18 02:32:26,40.2989,-74.521,146653,10363,23299,112842.0,34,1649.4130389014422,487565,,7.073527002675695,84000034,USA,5489.24308081678,
New Mexico,US,2020-05-18 02:32:26,34.8405,-106.2485,5938,265,1739,3934.0,35,283.1895209385219,128584,886,4.462782081508926,84000035,USA,6132.307403226491,14.920848770629842
New York,US,2020-05-18 02:32:26,42.1657,-74.9481,350121,28232,61381,260508.0,36,1799.7784570136027,1413396,75525,8.063498047817754,84000036,USA,7265.487280195127,21.57111398630759
North Carolina,US,2020-05-18 02:32:26,35.6301,-79.8064,18673,686,9115,8872.0,37,178.04014536878233,248944,,3.67375354790339,84000037,USA,2373.5889224380735,
North Dakota,US,2020-05-18 02:32:26,47.5289,-99.78399999999999,1900,43,1178,679.0,38,249.32354585322454,55221,130,2.263157894736842,84000038,USA,7246.260802926796,6.842105263157895
Northern Mariana Islands,US,2020-05-18 02:32:26,15.0979,145.6739,21,2,12,7.0,69,38.08211228782823,3339,,9.523809523809524,580,MNP,6055.055853764688,
Ohio,US,2020-05-18 02:32:26,40.3888,-82.7649,27923,1711,,26298.0,39,238.88066660393017,264462,4921,5.819575260537908,84000039,USA,2262.46674252081,17.623464527450487
Oklahoma,US,2020-05-18 02:32:26,35.5653,-96.9289,5310,288,3983,1039.0,40,134.19355360451215,123472,880,5.423728813559322,84000040,USA,3120.3665632121133,16.572504708097927
Oregon,US,2020-05-18 02:32:26,44.571999999999996,-122.0709,3623,137,1406,2080.0,41,85.89914449383639,94356,703,3.7813966326248964,84000041,USA,2237.1238415292373,19.4038089980679
Pennsylvania,US,2020-05-18 02:32:26,40.5908,-77.2098,65700,4495,,61205.0,42,513.2015032976516,370473,,6.841704718417047,84000042,USA,2600.4084209102193,
Puerto Rico,US,2020-05-18 02:32:26,18.2208,-66.5901,2646,123,,2523.0,72,90.20224939728807,2646,,4.648526077097506,630,PRI,90.20224939728807,
Rhode Island,US,2020-05-18 02:32:26,41.6809,-71.5118,12674,654,972,11203.0,44,1196.3815922995088,112550,1418,3.9371942559570776,84000044,USA,10624.329194674903,11.188259428751776
South Carolina,US,2020-05-18 02:32:26,33.8569,-80.945,8816,385,5076,3355.0,45,171.22722295314907,120331,1421,4.367059891107078,84000045,USA,2337.1078681006557,16.11842105263158
South Dakota,US,2020-05-18 02:32:26,44.2998,-99.4388,3987,44,2724,1219.0,46,450.6821272377266,28559,312,1.1035866566340606,84000046,USA,3228.249528914531,7.82543265613243
Tennessee,US,2020-05-18 02:32:26,35.7478,-86.6923,17359,298,9652,7409.0,47,254.18886676485326,325280,1482,1.7166887493519212,84000047,USA,4763.094336152512,8.537358142750158
Texas,US,2020-05-18 02:32:26,31.0545,-97.5635,48630,1418,27570,19483.0,48,166.90646509412838,693276,,2.7750227291511695,84000048,USA,2390.9464934002176,
Utah,US,2020-05-18 02:32:26,40.15,-111.8624,7238,80,4075,3083.0,49,225.7671497879885,170752,586,1.1052777010223818,84000049,USA,5326.083498286627,8.096159159988947
Vermont,US,2020-05-18 02:32:26,44.0459,-72.7107,940,54,810,76.0,50,150.64368121873943,22282,,5.74468085106383,84000050,USA,3570.896281825481,
Virgin Islands,US,2020-05-18 02:32:26,18.3358,-64.8963,69,6,61,2.0,78,64.32486855352948,1347,,8.695652173913043,850,VIR,1255.7333035015101,
Virginia,US,2020-05-18 02:32:26,37.7693,-78.17,30388,1010,3993,25385.0,51,356.0181870604471,190361,5517,3.323680400157957,84000051,USA,2230.221735784315,18.155192839278662
Washington,US,2020-05-18 02:32:26,47.4009,-121.4905,18433,1035,,17432.0,53,242.06512159790032,280993,,5.430477947159985,84000053,USA,3690.0452836303807,
