Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-12-06 05:30:26,32.3182,-86.9023,267589,3877,168387.0,95325.0,1.0,5457.452655773747,1637161.0,,1.4488637425305226,84000001.0,USA,33389.74564492264,
Alaska,US,2020-12-06 05:30:26,61.3707,-152.4044,36296,143,7165.0,28963.0,2.0,4958.136546623926,1067231.0,,0.3942543629897163,84000002.0,USA,145887.2659918392,
American Samoa,US,2020-12-06 05:30:26,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2020-12-06 05:30:26,33.7298,-111.4312,358900,6925,55640.0,296335.0,4.0,4930.814043189204,4045775.0,,1.9295068264140434,84000004.0,USA,32284.714462727432,
Arkansas,US,2020-12-06 05:30:26,34.9697,-92.3731,169382,2620,148131.0,18631.0,5.0,5612.756825824341,1748446.0,,1.5467995418639524,84000005.0,USA,57937.692441258616,
California,US,2020-12-06 05:30:26,36.1162,-119.6816,1356263,19941,,1318071.0,6.0,3386.144586195517,24901975.0,,1.4851178041483144,84000006.0,USA,63023.47250874747,
Colorado,US,2020-12-06 05:30:26,39.0598,-105.3111,257347,3357,13760.0,240230.0,8.0,4468.810516752287,3442114.0,,1.3044644002067247,84000008.0,USA,59772.0402532778,
Connecticut,US,2020-12-06 05:30:26,41.5978,-72.7554,127715,5146,9800.0,112769.0,9.0,3582.180060118583,3422098.0,,4.0292839525506015,84000009.0,USA,95983.80158455687,
Delaware,US,2020-12-06 05:30:26,39.3185,-75.5071,39096,842,18605.0,19709.0,10.0,4014.935857148137,769818.0,,2.0002046245140166,84000010.0,USA,79055.91087778969,
Diamond Princess,US,2020-12-06 05:30:26,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-12-06 05:30:26,38.8974,-77.0268,22872,695,16596.0,5581.0,11.0,3240.8122434463244,727387.0,,3.0386498775795734,84000011.0,USA,103065.9625447574,
Florida,US,2020-12-06 05:30:26,27.7663,-81.6868,1049638,19084,,1030554.0,12.0,4887.097742187643,12986939.0,,1.8181506386011177,84000012.0,USA,60466.980296853435,
Georgia,US,2020-12-06 05:30:26,33.0406,-83.6431,499371,9793,,489578.0,13.0,4703.316426217549,4466200.0,,1.9610670223140712,84000013.0,USA,42064.821190603405,
Grand Princess,US,2020-12-06 05:30:26,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2020-12-06 05:30:26,13.4443,144.7937,6959,113,6056.0,790.0,66.0,4237.375859318391,86548.0,,1.6237965224888633,316.0,GUM,52699.58411729962,
Hawaii,US,2020-12-06 05:30:26,21.0943,-157.4983,18738,261,11958.0,6519.0,15.0,1323.424716358541,695177.0,,1.3928914505283378,84000015.0,USA,49098.859218912454,
Idaho,US,2020-12-06 05:30:26,44.2405,-114.4788,109705,1032,42671.0,66002.0,16.0,6138.836584007857,487460.0,,0.940704616927214,84000016.0,USA,27277.127580697957,
Illinois,US,2020-12-06 05:30:26,40.3495,-88.9861,779975,14017,,765959.0,17.0,6155.192690932108,11021676.0,,1.7969806724574506,84000017.0,USA,86977.83846536343,
Indiana,US,2020-12-06 05:30:26,39.8494,-86.2583,375019,6899,222022.0,146790.0,18.0,5570.511000904753,4525760.0,,1.6551161407822004,84000018.0,USA,67225.38289381258,
Iowa,US,2020-12-06 05:30:26,42.0115,-93.2105,243385,2682,157026.0,83677.0,19.0,7714.091921890798,1094502.0,,1.101957803480083,84000019.0,USA,34690.260437961755,
