Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-02 04:35:05,32.3182,-86.9023,90299,1603,35401,52345.0,1,1822.2645076618564,697371,10521,1.7940883501773943,84000001,USA,14222.816393833804,11.77517375684115
Alaska,US,2020-08-02 04:35:05,61.3707,-152.4044,3136,24,930,2182.0,2,428.681762570997,238633,,0.7653061224489796,84000002,USA,32620.41296160865,
American Samoa,US,2020-08-02 04:35:05,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,1267,,,16,ASM,2277.097823547384,
Arizona,US,2020-08-02 04:35:05,33.7298,-111.4312,177002,3747,23064,150191.0,4,2431.774720737185,948650,11346,2.116925232483249,84000004,USA,13033.203516498856,6.410097061050157
Arkansas,US,2020-08-02 04:35:05,34.9697,-92.3731,43173,458,36034,6681.0,5,1430.609807661465,514581,2852,1.06084821531976,84000005,USA,17051.505001650206,6.605980589720427
California,US,2020-08-02 04:35:05,36.1162,-119.6816,513078,9345,,497268.0,6,1282.16779906309,7886587,,1.8446032770576357,84000006,USA,19959.86659621758,
Colorado,US,2020-08-02 04:35:05,39.0598,-105.3111,47267,1844,5334,40071.0,8,820.4751876106145,533403,6441,3.9027281000656098,84000008,USA,9262.501354463897,13.632034540413553
Connecticut,US,2020-08-02 04:35:05,41.5978,-72.7554,49810,4432,8613,36765.0,9,1397.0824789140397,793996,10807,8.897811684400724,84000009,USA,22270.184700418227,21.69644649668741
Delaware,US,2020-08-02 04:35:05,39.3185,-75.5071,14877,600,8212,6080.0,10,1527.7829124921439,182896,,3.9322444041137325,84000010,USA,18782.374374078317,
Diamond Princess,US,2020-08-02 04:35:05,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-02 04:35:05,38.8974,-77.0268,12057,584,9816,1657.0,11,1708.3977448072899,193781,,4.8436592850626194,84000011,USA,27457.49551186045,
Florida,US,2020-08-02 04:35:05,27.7663,-81.6868,480028,7022,,473006.0,12,2235.002691391556,3679443,27344,1.4628313348388011,84000012,USA,17131.427766342422,5.696334380494471
Georgia,US,2020-08-02 04:35:05,33.0406,-83.6431,190012,3825,,186187.0,13,1789.6244691390746,1596085,18995,2.0130307559522556,84000013,USA,15032.696728763656,9.99673704818643
Grand Princess,US,2020-08-02 04:35:05,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-08-02 04:35:05,13.4443,144.7937,356,5,304,47.0,66,216.7704851152963,22052,,1.404494382022472,316,GUM,13427.591960007063,
Hawaii,US,2020-08-02 04:35:05,21.0943,-157.4983,2197,26,1243,928.0,15,155.16939384351127,123251,179,1.183431952662722,84000015,USA,8704.953555123628,8.1474738279472
Idaho,US,2020-08-02 04:35:05,44.2405,-114.4788,21110,197,6998,13915.0,16,1181.2664900269435,181873,850,0.9332070108953103,84000016,USA,10177.189973504042,4.0265277119848415
Illinois,US,2020-08-02 04:35:05,40.3495,-88.9861,181754,7700,,174054.0,17,1434.3163464824827,2740658,,4.2364954829054655,84000017,USA,21627.972806749716,
Indiana,US,2020-08-02 04:35:05,39.8494,-86.2583,67122,2899,46955,17196.0,18,997.0263890702308,758606,8781,4.426268585560621,84000018,USA,11268.290588883101,13.082148922856888
Iowa,US,2020-08-02 04:35:05,42.0115,-93.2105,45293,874,32819,11600.0,19,1435.5624439394371,478970,,1.9296580045481642,84000019,USA,15180.962704472484,
Kansas,US,2020-08-02 04:35:05,38.5266,-96.7265,27590,358,1178,26056.0,20,947.1001066139798,292507,1751,1.297477529718759,84000020,USA,10040.352670532597,6.346042331110467
Kentucky,US,2020-08-02 04:35:05,37.6681,-84.6701,30723,740,8135,21848.0,21,687.6734264123628,596674,3782,2.4086189499723334,84000021,USA,13355.364190709572,12.309995768642386
Louisiana,US,2020-08-02 04:35:05,31.1695,-91.8678,116280,3949,74246,38085.0,22,2501.293883962163,1342243,,3.3961128310973514,84000022,USA,28872.929194109267,
Maine,US,2020-08-02 04:35:05,44.6939,-69.3819,3937,123,3377,437.0,23,292.88534844206123,169746,388,3.124206248412497,84000023,USA,12627.918810425737,9.855219710439421
Maryland,US,2020-08-02 04:35:05,39.0639,-76.8021,89365,3506,5713,80146.0,24,1478.1629196384856,929354,12672,3.9232361662843394,84000024,USA,15372.199653306163,14.180048117271863
Massachusetts,US,2020-08-02 04:35:05,42.2302,-71.5301,118040,8626,97595,11819.0,25,1712.585398947233,1188430,11908,7.3076923076923075,84000025,USA,17242.357384537954,10.088105726872246
Michigan,US,2020-08-02 04:35:05,43.3266,-84.5361,91332,6457,60022,24853.0,26,914.5219562070429,1876830,,7.0698112381202645,84000026,USA,18792.999639426096,
Minnesota,US,2020-08-02 04:35:05,45.6945,-93.9002,55188,1646,48119,5423.0,27,978.5744885481889,846268,5208,2.9825324345872293,84000027,USA,15005.730870383031,9.436834094368342
Mississippi,US,2020-08-02 04:35:05,32.7416,-89.6787,59881,1693,35071,23117.0,28,2012.029639645058,461473,4314,2.827274093619011,84000028,USA,15505.708887559056,7.204288505535979
Missouri,US,2020-08-02 04:35:05,38.4561,-92.2884,52101,1276,,50356.0,29,841.2644514933617,696745,,2.4713356058258444,84000029,USA,11352.393869223395,
Montana,US,2020-08-02 04:35:05,46.9219,-110.4544,4081,61,2456,1564.0,30,381.8379495086912,171553,230,1.4947316834109288,84000030,USA,16051.322164191253,5.635873560401862
Nebraska,US,2020-08-02 04:35:05,41.1254,-98.2681,26391,332,19172,6887.0,31,1364.293365205272,275259,1622,1.2580046227880717,84000031,USA,14229.624774091091,6.146034633018832
Nevada,US,2020-08-02 04:35:05,38.3135,-117.0554,49074,832,1127,47115.0,32,1593.230992196499,474220,,1.6953987855076007,84000032,USA,15395.973450695354,
New Hampshire,US,2020-08-02 04:35:05,43.4525,-71.5639,6614,416,5794,404.0,33,486.42689512697916,160962,695,6.289688539461748,84000033,USA,11837.956742278322,10.508013305110373
New Jersey,US,2020-08-02 04:35:05,40.2989,-74.521,184358,15830,32475,133724.0,34,2049.3707069990623,2096698,21565,8.69641650506238,84000034,USA,23605.642302179982,11.847013387976641
New Mexico,US,2020-08-02 04:35:05,34.8405,-106.2485,20796,651,8139,12006.0,35,991.7833070794042,558012,2686,3.130409694171956,84000035,USA,26612.18439844165,12.915945374110406
New York,US,2020-08-02 04:35:05,42.1657,-74.9481,415767,32694,73134,309939.0,36,2137.2282431992785,5971974,89995,7.863538953307983,84000036,USA,30698.616052865593,21.645537043584508
North Carolina,US,2020-08-02 04:35:05,35.6301,-79.8064,124006,1979,92302,29725.0,37,1182.3513236545398,1786412,,1.5958905214263825,84000037,USA,17032.777388129234,
North Dakota,US,2020-08-02 04:35:05,47.5289,-99.78399999999999,6602,103,5396,1103.0,38,866.3337103805202,156185,371,1.5601332929415328,84000038,USA,20495.051583729408,5.619509239624357
Northern Mariana Islands,US,2020-08-02 04:35:05,15.0979,145.6739,44,2,29,13.0,69,79.79109241259249,11761,4,4.545454545454546,580,MNP,21327.796315102278,9.090909090909092
Ohio,US,2020-08-02 04:35:05,40.3888,-82.7649,92087,3515,67319,21253.0,39,787.8023115552096,1492903,10857,3.8170425793000096,84000039,USA,12771.753171758304,11.789937776233344
Oklahoma,US,2020-08-02 04:35:05,35.5653,-96.9289,37731,549,30282,6900.0,40,953.5323862621182,637192,3228,1.4550369722509342,84000040,USA,16103.0242576961,8.555299355967241
Oregon,US,2020-08-02 04:35:05,44.571999999999996,-122.0709,18817,325,3872,14620.0,41,446.13971900097135,409616,1607,1.7271616091831854,84000041,USA,9711.74826690237,8.540149864484244
Pennsylvania,US,2020-08-02 04:35:05,40.5908,-77.2098,117468,7219,85831,24418.0,42,917.5761672658834,1232322,,6.145503456260428,84000042,USA,9626.01983176208,
Puerto Rico,US,2020-08-02 04:35:05,18.2208,-66.5901,17872,225,,17647.0,72,609.2572189071551,323844,,1.258952551477171,630,PRI,11039.855349136567,
Rhode Island,US,2020-08-02 04:35:05,41.6809,-71.5118,19022,1007,1823,16192.0,44,1795.6107502541627,206016,2211,5.293870255493639,84000044,USA,19447.19505437712,11.623383450741247
South Carolina,US,2020-08-02 04:35:05,33.8569,-80.945,90599,1751,32859,55989.0,45,1759.6432817981345,711869,5527,1.9326924138235522,84000045,USA,13826.15153997678,6.1005088356383625
South Dakota,US,2020-08-02 04:35:05,44.2998,-99.4388,8867,134,7820,913.0,46,1002.3071036410639,112932,832,1.5112213826547873,84000046,USA,12765.596687537232,9.3831058982745
Tennessee,US,2020-08-02 04:35:05,35.7478,-86.6923,108184,1067,67651,39466.0,47,1584.1447296554459,1542853,4724,0.986282629594025,84000047,USA,22592.088003615077,4.366634622495009
Texas,US,2020-08-02 04:35:05,31.0545,-97.5635,446789,7267,282604,155269.0,48,1533.7971624314503,3747779,,1.543605448601199,84000048,USA,12925.211687825591,
Utah,US,2020-08-02 04:35:05,40.15,-111.8624,40702,310,28747,11645.0,49,1269.573712444143,533260,2412,0.7616333349712545,84000049,USA,16633.40567780364,5.925998722421503
Vermont,US,2020-08-02 04:35:05,44.0459,-72.7107,1421,57,1231,133.0,50,227.72837341683908,95392,,4.011259676284307,84000050,USA,15287.448977465949,
Virgin Islands,US,2020-08-02 04:35:05,18.3358,-64.8963,421,8,341,72.0,78,392.47492262370884,9289,,1.9002375296912113,850,VIR,8659.618898459932,
Virginia,US,2020-08-02 04:35:05,37.7693,-78.17,90801,2215,12007,76579.0,51,1063.8017442173111,1127361,13263,2.4394004471316397,84000051,USA,13207.878747619214,14.60666732745234
Washington,US,2020-08-02 04:35:05,47.4009,-121.4905,58216,1619,,55949.0,53,755.637669498442,973654,5568,2.766722858483516,84000053,USA,12786.180974571804,9.676578439721242
West Virginia,US,2020-08-02 04:35:05,38.4912,-80.9545,6738,116,4858,1764.0,54,375.97362269947723,287224,,1.7215791035915702,84000054,USA,16026.81030071752,
Wisconsin,US,2020-08-02 04:35:05,44.2685,-89.6165,54002,947,43284,9771.0,55,927.4815309198867,954003,4681,1.7536387541202179,84000055,USA,16384.951722939237,8.668197474167624
Wyoming,US,2020-08-02 04:35:05,42.756,-107.3025,2769,26,2153,590.0,56,478.4374843414962,53342,167,0.9389671361502347,84000056,USA,9216.61693381874,6.0310581437342
