Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-03-14 05:31:09,32.3182,-86.9023,503305,10327,,,1.0,10264.858454249636,2342771.0,,2.0518373550829017,84000001.0,USA,47780.59567403637,
Alaska,US,2021-03-14 05:31:09,61.3707,-152.4044,60207,306,,,2.0,8230.115714002557,1780353.0,,0.5082465494045543,84000002.0,USA,243368.89733372518,
American Samoa,US,2021-03-14 05:31:09,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-03-14 05:31:09,33.7298,-111.4312,832094,16546,,,4.0,11431.877348714064,8110754.0,,1.988477263386108,84000004.0,USA,111083.71159367783,
Arkansas,US,2021-03-14 05:31:09,34.9697,-92.3731,326813,5455,,,5.0,10829.49721055443,2768216.0,,1.6691502480011504,84000005.0,USA,91729.48276296274,
California,US,2021-03-14 08:30:48,36.1162,-119.6816,3620890,56426,,,6.0,9163.974398504482,50316151.0,,1.558346152465278,84000006.0,USA,127343.25527571556,
Colorado,US,2021-03-14 05:31:09,39.0598,-105.3111,442753,6036,,,8.0,7688.371198124033,6526285.0,,1.3632883345793252,84000008.0,USA,113328.42832177061,
Connecticut,US,2021-03-14 05:31:09,41.5978,-72.7554,290577,7765,,,9.0,8150.171360678677,6697955.0,,2.672269312436979,84000009.0,USA,187865.80154697227,
Delaware,US,2021-03-14 05:31:09,39.3185,-75.5071,90156,1504,,,10.0,9258.506167818896,1463610.0,,1.6682195305914194,84000010.0,USA,150304.38586762294,
Diamond Princess,US,2021-03-14 05:31:09,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-03-14 05:31:09,38.8974,-77.0268,42432,1040,,,11.0,6012.335830443969,1290309.0,,2.4509803921568634,84000011.0,USA,182828.3143157128,
Florida,US,2021-03-14 05:31:09,27.7663,-81.6868,1973109,32225,,,12.0,9186.763950038125,22734195.0,,1.6332093158563463,84000012.0,USA,105850.04835472193,
Georgia,US,2021-03-14 05:31:09,33.0406,-83.6431,1032967,18216,,,13.0,9728.980374993063,7454521.0,,1.7634638860679963,84000013.0,USA,70210.26665321707,
Grand Princess,US,2021-03-14 05:31:09,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-03-14 05:31:09,13.4443,144.7937,7768,133,,,66.0,4729.980697684331,122721.0,,1.7121524201853762,316.0,GUM,74725.53568492776,
Hawaii,US,2021-03-14 05:31:09,21.0943,-157.4983,28504,449,,,15.0,2013.1763323238254,1166320.0,,1.5752175133314623,84000015.0,USA,82374.67793698865,
