Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-10-20 04:30:29,32.3182,-86.9023,174078,2789,74238.0,96458.0,1.0,3538.21036734286,1260100.0,,1.6076317837277,84000001,USA,25699.62177645755,
Alaska,US,2020-10-20 04:30:29,61.3707,-152.4044,11182,67,6516.0,4599.0,2.0,1528.5457490653346,536223.0,,0.5991772491504204,84000002,USA,73300.07039895016,
American Samoa,US,2020-10-20 04:30:29,-14.271,-170.132,0,0,,0.0,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
Arizona,US,2020-10-20 04:30:29,33.7298,-111.4312,231897,5830,38553.0,187514.0,4.0,3185.9598333057875,2536524.0,,2.514047184741502,84000004,USA,22528.48956759824,
Arkansas,US,2020-10-20 04:30:29,34.9697,-92.3731,99597,1714,89217.0,8666.0,5.0,3300.3137380691387,1223914.0,,1.7209353695392433,84000005,USA,40556.444354901774,
California,US,2020-10-20 04:30:29,36.1162,-119.6816,883429,16982,,862663.0,6.0,2226.260466286597,17042408.0,,1.9305515293101196,84000006,USA,43131.98981489855,
Colorado,US,2020-10-20 04:30:29,39.0598,-105.3111,86374,2180,7176.0,76995.0,8.0,1499.4783577507287,1689313.0,,2.524579912218736,84000008,USA,29334.788050711133,
Connecticut,US,2020-10-20 04:30:29,41.5978,-72.7554,64021,4554,9651.0,49816.0,9.0,1795.6759161324178,2039597.0,,7.1132909514065705,84000009,USA,57207.09160300419,
Delaware,US,2020-10-20 04:30:29,39.3185,-75.5071,23196,692,12113.0,10417.0,10.0,2382.0966887253994,329018.0,,2.871184687015002,84000010,USA,33788.269026170616,
Diamond Princess,US,2020-10-20 04:30:29,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
District of Columbia,US,2020-10-20 04:30:29,38.8974,-77.0268,16395,641,12824.0,2930.0,11.0,2323.0638654819204,469040.0,,3.9097285757852998,84000011,USA,66459.88871397621,
Florida,US,2020-10-20 04:30:29,27.7663,-81.6868,756727,16021,,740706.0,12.0,3523.308810420763,5739283.0,,2.117143963410847,84000012,USA,26722.009865378277,
Georgia,US,2020-10-20 04:30:29,33.0406,-83.6431,341310,7657,,333653.0,13.0,3214.621853155893,3314279.0,,2.243415077202543,84000013,USA,31215.474790822598,
Grand Princess,US,2020-10-20 04:30:29,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-10-20 04:30:29,13.4443,144.7937,3756,66,2350.0,1340.0,66.0,2287.050399137789,59549.0,,1.757188498402556,316,GUM,36259.734882389836,
Hawaii,US,2020-10-20 04:30:29,21.0943,-157.4983,14068,187,11044.0,2837.0,15.0,993.5926411427022,477316.0,,1.3292578902473702,84000015,USA,33711.804456900056,
Idaho,US,2020-10-20 04:30:29,44.2405,-114.4788,53790,531,25980.0,27279.0,16.0,3009.963263787272,353190.0,,0.9871723368655884,84000016,USA,19763.690744321,
